Time	(21) S1i	(22) S2i	(23) S3i	(24) S4i	
5.935	-0.06083543	-0.07850943	-0.05916457	-0.04149057	
5.9352	-0.06083453	-0.07851081	-0.05916547	-0.04148919	
5.9354	-0.06083363	-0.07851219	-0.05916637	-0.04148781	
5.9356	-0.06083273	-0.07851358	-0.05916727	-0.04148642	
5.9358	-0.06083183	-0.07851496	-0.05916816	-0.04148505	
5.936	-0.06083094	-0.07851633	-0.05916906	-0.04148367	
5.9362	-0.06083004	-0.07851771	-0.05916996	-0.04148228	
5.9364	-0.06082915	-0.07851909	-0.05917085	-0.04148091	
5.9366	-0.06082825	-0.07852046	-0.05917175	-0.04147954	
5.9368	-0.06082736	-0.07852184	-0.05917264	-0.04147816	
5.937	-0.06082647	-0.07852321	-0.05917353	-0.04147679	
5.9372	-0.06082558	-0.07852458	-0.05917442	-0.04147542	
5.9374	-0.06082468	-0.07852595	-0.05917532	-0.04147405	
5.9376	-0.0608238	-0.07852732	-0.0591762	-0.04147268	
5.9378	-0.06082291	-0.07852869	-0.05917709	-0.04147132	
5.938	-0.06082202	-0.07853005	-0.05917798	-0.04146995	
5.9382	-0.06082113	-0.07853141	-0.05917886	-0.04146859	
5.9384	-0.06082025	-0.07853278	-0.05917975	-0.04146723	
5.9386	-0.06081937	-0.07853413	-0.05918064	-0.04146586	
5.9388	-0.06081848	-0.07853549	-0.05918152	-0.04146451	
5.939	-0.0608176	-0.07853685	-0.0591824	-0.04146315	
5.9392	-0.06081672	-0.07853821	-0.05918328	-0.04146179	
5.9394	-0.06081584	-0.07853956	-0.05918416	-0.04146044	
5.9396	-0.06081496	-0.07854091	-0.05918504	-0.04145908	
5.9398	-0.06081408	-0.07854227	-0.05918592	-0.04145773	
5.94	-0.0608132	-0.07854362	-0.0591868	-0.04145638	
5.9402	-0.06081232	-0.07854497	-0.05918768	-0.04145503	
5.9404	-0.06081145	-0.07854632	-0.05918856	-0.04145368	
5.9406	-0.06081057	-0.07854766	-0.05918943	-0.04145234	
5.9408	-0.0608097	-0.07854901	-0.0591903	-0.04145099	
5.941	-0.06080882	-0.07855035	-0.05919118	-0.04144965	
5.9412	-0.06080795	-0.07855169	-0.05919205	-0.04144831	
5.9414	-0.06080708	-0.07855304	-0.05919292	-0.04144697	
5.9416	-0.06080621	-0.07855437	-0.05919379	-0.04144563	
5.9418	-0.06080534	-0.07855571	-0.05919466	-0.04144429	
5.942	-0.06080447	-0.07855704	-0.05919553	-0.04144295	
5.9422	-0.0608036	-0.07855839	-0.0591964	-0.04144162	
5.9424	-0.06080274	-0.07855971	-0.05919726	-0.04144029	
5.9426	-0.06080187	-0.07856105	-0.05919813	-0.04143895	
5.9428	-0.060801	-0.07856238	-0.059199	-0.04143762	
5.943	-0.06080014	-0.07856371	-0.05919986	-0.0414363	
5.9432	-0.06079928	-0.07856503	-0.05920072	-0.04143497	
5.9434	-0.06079841	-0.07856636	-0.05920159	-0.04143364	
5.9436	-0.06079755	-0.07856768	-0.05920245	-0.04143232	
5.9438	-0.06079669	-0.07856901	-0.05920331	-0.04143099	
5.944	-0.06079583	-0.07857034	-0.05920417	-0.04142966	
5.9442	-0.06079498	-0.07857165	-0.05920503	-0.04142835	
5.9444	-0.06079412	-0.07857297	-0.05920588	-0.04142703	
5.9446	-0.06079326	-0.07857429	-0.05920674	-0.04142571	
5.9448	-0.06079241	-0.0785756	-0.0592076	-0.04142439	
5.945	-0.06079155	-0.07857692	-0.05920845	-0.04142308	
5.9452	-0.06079069	-0.07857824	-0.05920931	-0.04142176	
5.9454	-0.06078984	-0.07857955	-0.05921016	-0.04142045	
5.9456	-0.06078899	-0.07858086	-0.05921101	-0.04141914	
5.9458	-0.06078814	-0.07858218	-0.05921187	-0.04141783	
5.946	-0.06078729	-0.07858348	-0.05921271	-0.04141652	
5.9462	-0.06078644	-0.07858478	-0.05921356	-0.04141521	
5.9464	-0.06078559	-0.07858609	-0.05921441	-0.04141391	
5.9466	-0.06078474	-0.0785874	-0.05921526	-0.04141261	
5.9468	-0.06078389	-0.0785887	-0.05921611	-0.0414113	
5.947	-0.06078305	-0.07859	-0.05921695	-0.04141	
5.9472	-0.0607822	-0.0785913	-0.0592178	-0.0414087	
5.9474	-0.06078136	-0.0785926	-0.05921864	-0.0414074	
5.9476	-0.06078051	-0.07859389	-0.05921949	-0.0414061	
5.9478	-0.06077967	-0.07859519	-0.05922033	-0.04140481	
5.948	-0.06077883	-0.07859649	-0.05922117	-0.04140351	
5.9482	-0.06077799	-0.07859778	-0.05922201	-0.04140222	
5.9484	-0.06077715	-0.07859907	-0.05922285	-0.04140093	
5.9486	-0.06077631	-0.07860036	-0.05922369	-0.04139964	
5.9488	-0.06077547	-0.07860165	-0.05922453	-0.04139835	
5.949	-0.06077464	-0.07860294	-0.05922537	-0.04139706	
5.9492	-0.0607738	-0.07860423	-0.0592262	-0.04139577	
5.9494	-0.06077296	-0.07860551	-0.05922704	-0.04139449	
5.9496	-0.06077213	-0.07860679	-0.05922787	-0.04139321	
5.9498	-0.06077129	-0.07860808	-0.05922871	-0.04139192	
5.95	-0.06077046	-0.07860936	-0.05922954	-0.04139064	
5.9502	-0.06076963	-0.07861064	-0.05923037	-0.04138936	
5.9504	-0.0607688	-0.07861192	-0.0592312	-0.04138808	
5.9506	-0.06076797	-0.0786132	-0.05923203	-0.04138681	
5.9508	-0.06076714	-0.07861447	-0.05923286	-0.04138553	
5.951	-0.06076631	-0.07861575	-0.05923369	-0.04138426	
5.9512	-0.06076548	-0.07861702	-0.05923452	-0.04138298	
5.9514	-0.06076466	-0.07861829	-0.05923534	-0.04138171	
5.9516	-0.06076383	-0.07861956	-0.05923617	-0.04138044	
5.9518	-0.06076301	-0.07862083	-0.059237	-0.04137917	
5.952	-0.06076218	-0.0786221	-0.05923782	-0.04137791	
5.9522	-0.06076136	-0.07862336	-0.05923864	-0.04137664	
5.9524	-0.06076054	-0.07862463	-0.05923947	-0.04137537	
5.9526	-0.06075972	-0.07862589	-0.05924029	-0.04137411	
5.9528	-0.06075889	-0.07862715	-0.0592411	-0.04137285	
5.953	-0.06075807	-0.07862841	-0.05924193	-0.04137158	
5.9532	-0.06075726	-0.07862967	-0.05924274	-0.04137033	
5.9534	-0.06075644	-0.07863093	-0.05924356	-0.04136907	
5.9536	-0.06075562	-0.07863219	-0.05924438	-0.04136781	
5.9538	-0.06075481	-0.07863344	-0.0592452	-0.04136656	
5.954	-0.06075399	-0.0786347	-0.05924601	-0.0413653	
5.9542	-0.06075317	-0.07863595	-0.05924683	-0.04136405	
5.9544	-0.06075236	-0.07863721	-0.05924764	-0.0413628	
5.9546	-0.06075155	-0.07863846	-0.05924845	-0.04136155	
5.9548	-0.06075073	-0.0786397	-0.05924927	-0.0413603	
5.955	-0.06074993	-0.07864095	-0.05925008	-0.04135905	
5.9552	-0.06074911	-0.0786422	-0.05925089	-0.0413578	
5.9554	-0.06074831	-0.07864344	-0.0592517	-0.04135656	
5.9556	-0.0607475	-0.07864469	-0.0592525	-0.04135532	
5.9558	-0.06074669	-0.07864593	-0.05925331	-0.04135407	
5.956	-0.06074588	-0.07864717	-0.05925412	-0.04135283	
5.9562	-0.06074508	-0.0786484	-0.05925492	-0.04135159	
5.9564	-0.06074427	-0.07864965	-0.05925573	-0.04135035	
5.9566	-0.06074347	-0.07865088	-0.05925654	-0.04134912	
5.9568	-0.06074267	-0.07865212	-0.05925734	-0.04134788	
5.957	-0.06074186	-0.07865335	-0.05925814	-0.04134665	
5.9572	-0.06074106	-0.07865459	-0.05925894	-0.04134541	
5.9574	-0.06074026	-0.07865582	-0.05925974	-0.04134418	
5.9576	-0.06073946	-0.07865705	-0.05926054	-0.04134295	
5.9578	-0.06073866	-0.07865828	-0.05926134	-0.04134172	
5.958	-0.06073786	-0.0786595	-0.05926214	-0.0413405	
5.9582	-0.06073706	-0.07866073	-0.05926294	-0.04133927	
5.9584	-0.06073627	-0.07866196	-0.05926374	-0.04133804	
5.9586	-0.06073547	-0.07866318	-0.05926453	-0.04133682	
5.9588	-0.06073467	-0.07866441	-0.05926532	-0.04133559	
5.959	-0.06073388	-0.07866563	-0.05926612	-0.04133437	
5.9592	-0.06073309	-0.07866684	-0.05926691	-0.04133315	
5.9594	-0.0607323	-0.07866807	-0.0592677	-0.04133194	
5.9596	-0.0607315	-0.07866929	-0.0592685	-0.04133072	
5.9598	-0.06073071	-0.0786705	-0.05926929	-0.0413295	
5.96	-0.06072992	-0.07867172	-0.05927008	-0.04132828	
5.9602	-0.06072913	-0.07867293	-0.05927087	-0.04132707	
5.9604	-0.06072835	-0.07867414	-0.05927165	-0.04132586	
5.9606	-0.06072756	-0.07867535	-0.05927244	-0.04132465	
5.9608	-0.06072677	-0.07867657	-0.05927323	-0.04132344	
5.961	-0.06072599	-0.07867777	-0.05927401	-0.04132223	
5.9612	-0.0607252	-0.07867898	-0.0592748	-0.04132102	
5.9614	-0.06072442	-0.07868019	-0.05927558	-0.04131981	
5.9616	-0.06072364	-0.07868139	-0.05927636	-0.04131861	
5.9618	-0.06072285	-0.07868259	-0.05927715	-0.04131741	
5.962	-0.06072207	-0.07868379	-0.05927793	-0.0413162	
5.9622	-0.06072129	-0.07868499	-0.05927871	-0.04131501	
5.9624	-0.06072051	-0.07868619	-0.05927949	-0.0413138	
5.9626	-0.06071973	-0.07868739	-0.05928027	-0.04131261	
5.9628	-0.06071895	-0.07868859	-0.05928105	-0.04131141	
5.963	-0.06071818	-0.07868978	-0.05928183	-0.04131021	
5.9632	-0.0607174	-0.07869098	-0.0592826	-0.04130902	
5.9634	-0.06071663	-0.07869218	-0.05928338	-0.04130783	
5.9636	-0.06071585	-0.07869337	-0.05928415	-0.04130663	
5.9638	-0.06071507	-0.07869456	-0.05928493	-0.04130544	
5.964	-0.0607143	-0.07869574	-0.0592857	-0.04130426	
5.9642	-0.06071353	-0.07869694	-0.05928647	-0.04130306	
5.9644	-0.06071275	-0.07869812	-0.05928725	-0.04130188	
5.9646	-0.06071199	-0.07869931	-0.05928801	-0.0413007	
5.9648	-0.06071122	-0.07870049	-0.05928878	-0.04129951	
5.965	-0.06071045	-0.07870167	-0.05928956	-0.04129832	
5.9652	-0.06070968	-0.07870285	-0.05929032	-0.04129715	
5.9654	-0.06070891	-0.07870404	-0.05929109	-0.04129596	
5.9656	-0.06070814	-0.07870522	-0.05929186	-0.04129478	
5.9658	-0.06070738	-0.07870639	-0.05929262	-0.04129361	
5.966	-0.06070661	-0.07870758	-0.05929339	-0.04129243	
5.9662	-0.06070585	-0.07870875	-0.05929415	-0.04129125	
5.9664	-0.06070508	-0.07870992	-0.05929492	-0.04129008	
5.9666	-0.06070432	-0.07871109	-0.05929568	-0.0412889	
5.9668	-0.06070356	-0.07871227	-0.05929644	-0.04128773	
5.967	-0.0607028	-0.07871344	-0.0592972	-0.04128656	
5.9672	-0.06070204	-0.07871461	-0.05929796	-0.04128539	
5.9674	-0.06070128	-0.07871578	-0.05929872	-0.04128422	
5.9676	-0.06070052	-0.07871694	-0.05929948	-0.04128306	
5.9678	-0.06069976	-0.07871811	-0.05930024	-0.04128189	
5.968	-0.060699	-0.07871927	-0.059301	-0.04128072	
5.9682	-0.06069825	-0.07872044	-0.05930175	-0.04127957	
5.9684	-0.06069749	-0.0787216	-0.05930251	-0.0412784	
5.9686	-0.06069674	-0.07872276	-0.05930326	-0.04127724	
5.9688	-0.06069599	-0.07872391	-0.05930401	-0.04127608	
5.969	-0.06069523	-0.07872508	-0.05930477	-0.04127492	
5.9692	-0.06069448	-0.07872624	-0.05930552	-0.04127377	
5.9694	-0.06069373	-0.07872739	-0.05930627	-0.04127261	
5.9696	-0.06069298	-0.07872855	-0.05930702	-0.04127146	
5.9698	-0.06069223	-0.0787297	-0.05930777	-0.0412703	
5.97	-0.06069148	-0.07873085	-0.05930852	-0.04126915	
5.9702	-0.06069073	-0.078732	-0.05930927	-0.041268	
5.9704	-0.06068998	-0.07873315	-0.05931002	-0.04126685	
5.9706	-0.06068924	-0.0787343	-0.05931076	-0.0412657	
5.9708	-0.06068849	-0.07873545	-0.05931151	-0.04126455	
5.971	-0.06068774	-0.0787366	-0.05931225	-0.04126341	
5.9712	-0.060687	-0.07873774	-0.059313	-0.04126226	
5.9714	-0.06068626	-0.07873888	-0.05931374	-0.04126112	
5.9716	-0.06068552	-0.07874002	-0.05931449	-0.04125997	
5.9718	-0.06068477	-0.07874116	-0.05931523	-0.04125883	
5.972	-0.06068403	-0.0787423	-0.05931597	-0.04125769	
5.9722	-0.06068329	-0.07874344	-0.05931671	-0.04125655	
5.9724	-0.06068255	-0.07874458	-0.05931745	-0.04125542	
5.9726	-0.06068181	-0.07874572	-0.05931819	-0.04125428	
5.9728	-0.06068107	-0.07874686	-0.05931893	-0.04125315	
5.973	-0.06068034	-0.07874799	-0.05931966	-0.04125201	
5.9732	-0.0606796	-0.07874912	-0.0593204	-0.04125088	
5.9734	-0.06067887	-0.07875025	-0.05932114	-0.04124974	
5.9736	-0.06067813	-0.07875139	-0.05932187	-0.04124862	
5.9738	-0.06067739	-0.07875251	-0.0593226	-0.04124749	
5.974	-0.06067666	-0.07875364	-0.05932334	-0.04124636	
5.9742	-0.06067593	-0.07875477	-0.05932407	-0.04124523	
5.9744	-0.0606752	-0.07875589	-0.0593248	-0.04124411	
5.9746	-0.06067447	-0.07875702	-0.05932553	-0.04124298	
5.9748	-0.06067374	-0.07875814	-0.05932626	-0.04124186	
5.975	-0.06067301	-0.07875926	-0.05932699	-0.04124074	
5.9752	-0.06067228	-0.07876039	-0.05932772	-0.04123962	
5.9754	-0.06067155	-0.0787615	-0.05932845	-0.0412385	
5.9756	-0.06067082	-0.07876262	-0.05932917	-0.04123738	
5.9758	-0.0606701	-0.07876374	-0.0593299	-0.04123626	
5.976	-0.06066937	-0.07876486	-0.05933063	-0.04123515	
5.9762	-0.06066865	-0.07876597	-0.05933135	-0.04123403	
5.9764	-0.06066792	-0.07876708	-0.05933208	-0.04123291	
5.9766	-0.0606672	-0.07876819	-0.0593328	-0.0412318	
5.9768	-0.06066648	-0.0787693	-0.05933352	-0.04123069	
5.977	-0.06066576	-0.07877042	-0.05933424	-0.04122958	
5.9772	-0.06066503	-0.07877152	-0.05933496	-0.04122847	
5.9774	-0.06066431	-0.07877263	-0.05933569	-0.04122737	
5.9776	-0.0606636	-0.07877374	-0.05933641	-0.04122626	
5.9778	-0.06066288	-0.07877485	-0.05933712	-0.04122515	
5.978	-0.06066216	-0.07877595	-0.05933784	-0.04122405	
5.9782	-0.06066144	-0.07877705	-0.05933856	-0.04122294	
5.9784	-0.06066073	-0.07877816	-0.05933927	-0.04122185	
5.9786	-0.06066001	-0.07877926	-0.05933999	-0.04122074	
5.9788	-0.06065929	-0.07878036	-0.0593407	-0.04121964	
5.979	-0.06065858	-0.07878146	-0.05934142	-0.04121855	
5.9792	-0.06065787	-0.07878255	-0.05934213	-0.04121745	
5.9794	-0.06065715	-0.07878365	-0.05934285	-0.04121635	
5.9796	-0.06065644	-0.07878474	-0.05934356	-0.04121526	
5.9798	-0.06065573	-0.07878584	-0.05934427	-0.04121416	
5.98	-0.06065502	-0.07878693	-0.05934498	-0.04121307	
5.9802	-0.06065431	-0.07878802	-0.05934569	-0.04121198	
5.9804	-0.0606536	-0.07878911	-0.0593464	-0.04121089	
5.9806	-0.06065289	-0.0787902	-0.0593471	-0.0412098	
5.9808	-0.06065219	-0.07879128	-0.05934781	-0.04120871	
5.981	-0.06065148	-0.07879238	-0.05934852	-0.04120763	
5.9812	-0.06065077	-0.07879346	-0.05934922	-0.04120654	
5.9814	-0.06065007	-0.07879455	-0.05934993	-0.04120545	
5.9816	-0.06064937	-0.07879563	-0.05935063	-0.04120437	
5.9818	-0.06064866	-0.07879671	-0.05935134	-0.04120329	
5.982	-0.06064796	-0.07879779	-0.05935204	-0.04120221	
5.9822	-0.06064726	-0.07879887	-0.05935274	-0.04120113	
5.9824	-0.06064656	-0.07879995	-0.05935344	-0.04120005	
5.9826	-0.06064586	-0.07880103	-0.05935414	-0.04119897	
5.9828	-0.06064516	-0.0788021	-0.05935485	-0.0411979	
5.983	-0.06064446	-0.07880318	-0.05935554	-0.04119682	
5.9832	-0.06064376	-0.07880425	-0.05935624	-0.04119575	
5.9834	-0.06064306	-0.07880533	-0.05935694	-0.04119467	
5.9836	-0.06064237	-0.0788064	-0.05935764	-0.0411936	
5.9838	-0.06064167	-0.07880747	-0.05935833	-0.04119253	
5.984	-0.06064097	-0.07880854	-0.05935903	-0.04119146	
5.9842	-0.06064028	-0.07880961	-0.05935972	-0.04119039	
5.9844	-0.06063959	-0.07881067	-0.05936041	-0.04118933	
5.9846	-0.06063889	-0.07881174	-0.05936111	-0.04118826	
5.9848	-0.0606382	-0.07881281	-0.0593618	-0.04118719	
5.985	-0.06063751	-0.07881387	-0.05936249	-0.04118613	
5.9852	-0.06063682	-0.07881493	-0.05936318	-0.04118507	
5.9854	-0.06063613	-0.078816	-0.05936388	-0.041184	
5.9856	-0.06063544	-0.07881705	-0.05936456	-0.04118295	
5.9858	-0.06063475	-0.07881811	-0.05936525	-0.04118189	
5.986	-0.06063406	-0.07881917	-0.05936594	-0.04118083	
5.9862	-0.06063337	-0.07882023	-0.05936662	-0.04117977	
5.9864	-0.06063269	-0.07882129	-0.05936731	-0.04117871	
5.9866	-0.060632	-0.07882234	-0.059368	-0.04117766	
5.9868	-0.06063132	-0.0788234	-0.05936868	-0.04117661	
5.987	-0.06063063	-0.07882445	-0.05936937	-0.04117556	
5.9872	-0.06062995	-0.0788255	-0.05937005	-0.0411745	
5.9874	-0.06062927	-0.07882655	-0.05937073	-0.04117345	
5.9876	-0.06062858	-0.0788276	-0.05937142	-0.0411724	
5.9878	-0.0606279	-0.07882865	-0.0593721	-0.04117135	
5.988	-0.06062722	-0.07882969	-0.05937278	-0.04117031	
5.9882	-0.06062654	-0.07883074	-0.05937346	-0.04116926	
5.9884	-0.06062586	-0.07883178	-0.05937414	-0.04116822	
5.9886	-0.06062518	-0.07883283	-0.05937482	-0.04116717	
5.9888	-0.06062451	-0.07883387	-0.05937549	-0.04116613	
5.989	-0.06062383	-0.07883491	-0.05937617	-0.04116509	
5.9892	-0.06062315	-0.07883595	-0.05937685	-0.04116405	
5.9894	-0.06062248	-0.07883699	-0.05937753	-0.04116301	
5.9896	-0.0606218	-0.07883803	-0.0593782	-0.04116197	
5.9898	-0.06062113	-0.07883906	-0.05937887	-0.04116094	
5.99	-0.06062045	-0.0788401	-0.05937955	-0.0411599	
5.9902	-0.06061978	-0.07884113	-0.05938022	-0.04115886	
5.9904	-0.06061911	-0.07884217	-0.05938089	-0.04115783	
5.9906	-0.06061844	-0.0788432	-0.05938156	-0.0411568	
5.9908	-0.06061777	-0.07884423	-0.05938223	-0.04115577	
5.991	-0.0606171	-0.07884526	-0.0593829	-0.04115474	
5.9912	-0.06061643	-0.07884629	-0.05938357	-0.04115371	
5.9914	-0.06061576	-0.07884733	-0.05938424	-0.04115268	
5.9916	-0.06061509	-0.07884835	-0.05938491	-0.04115165	
5.9918	-0.06061443	-0.07884938	-0.05938558	-0.04115063	
5.992	-0.06061376	-0.0788504	-0.05938624	-0.0411496	
5.9922	-0.06061309	-0.07885142	-0.05938691	-0.04114858	
5.9924	-0.06061243	-0.07885244	-0.05938757	-0.04114755	
5.9926	-0.06061176	-0.07885347	-0.05938824	-0.04114653	
5.9928	-0.0606111	-0.07885449	-0.0593889	-0.04114551	
5.993	-0.06061044	-0.07885551	-0.05938956	-0.04114449	
5.9932	-0.06060978	-0.07885653	-0.05939022	-0.04114347	
5.9934	-0.06060911	-0.07885754	-0.05939088	-0.04114246	
5.9936	-0.06060845	-0.07885856	-0.05939155	-0.04114144	
5.9938	-0.06060779	-0.07885958	-0.05939221	-0.04114042	
5.994	-0.06060714	-0.07886059	-0.05939287	-0.04113941	
5.9942	-0.06060648	-0.0788616	-0.05939353	-0.0411384	
5.9944	-0.06060582	-0.07886261	-0.05939418	-0.04113739	
5.9946	-0.06060516	-0.07886362	-0.05939484	-0.04113638	
5.9948	-0.06060451	-0.07886463	-0.0593955	-0.04113537	
5.995	-0.06060385	-0.07886565	-0.05939615	-0.04113436	
5.9952	-0.06060319	-0.07886665	-0.05939681	-0.04113335	
5.9954	-0.06060254	-0.07886766	-0.05939746	-0.04113234	
5.9956	-0.06060189	-0.07886866	-0.05939811	-0.04113134	
5.9958	-0.06060123	-0.07886966	-0.05939877	-0.04113033	
5.996	-0.06060058	-0.07887067	-0.05939942	-0.04112933	
5.9962	-0.06059993	-0.07887167	-0.05940007	-0.04112833	
5.9964	-0.06059928	-0.07887267	-0.05940072	-0.04112733	
5.9966	-0.06059863	-0.07887367	-0.05940137	-0.04112633	
5.9968	-0.06059798	-0.07887468	-0.05940202	-0.04112533	
5.997	-0.06059733	-0.07887567	-0.05940267	-0.04112433	
5.9972	-0.06059668	-0.07887667	-0.05940332	-0.04112333	
5.9974	-0.06059603	-0.07887767	-0.05940397	-0.04112234	
5.9976	-0.06059539	-0.07887866	-0.05940461	-0.04112134	
5.9978	-0.06059474	-0.07887965	-0.05940526	-0.04112035	
5.998	-0.0605941	-0.07888065	-0.0594059	-0.04111936	
5.9982	-0.06059345	-0.07888164	-0.05940655	-0.04111836	
5.9984	-0.06059281	-0.07888263	-0.05940719	-0.04111737	
5.9986	-0.06059216	-0.07888362	-0.05940784	-0.04111638	
5.9988	-0.06059152	-0.0788846	-0.05940848	-0.0411154	
5.999	-0.06059088	-0.07888559	-0.05940912	-0.04111441	
5.9992	-0.06059024	-0.07888658	-0.05940976	-0.04111342	
5.9994	-0.0605896	-0.07888756	-0.0594104	-0.04111244	
5.9996	-0.06058896	-0.07888855	-0.05941104	-0.04111145	
5.9998	-0.06058832	-0.07888953	-0.05941168	-0.04111047	
6	-0.06058768	-0.07889051	-0.05941232	-0.04110949	
6.0002	-0.06058704	-0.07889149	-0.05941296	-0.0411085	
6.0004	-0.0605864	-0.07889248	-0.05941359	-0.04110752	
6.0006	-0.06058577	-0.07889345	-0.05941423	-0.04110655	
6.0008	-0.06058513	-0.07889443	-0.05941487	-0.04110557	
6.001	-0.0605845	-0.07889541	-0.0594155	-0.04110459	
6.0012	-0.06058386	-0.07889638	-0.05941613	-0.04110362	
6.0014	-0.06058323	-0.07889736	-0.05941677	-0.04110264	
6.0016	-0.0605826	-0.07889833	-0.0594174	-0.04110167	
6.0018	-0.06058197	-0.0788993	-0.05941803	-0.0411007	
6.002	-0.06058133	-0.07890028	-0.05941867	-0.04109972	
6.0022	-0.0605807	-0.07890125	-0.0594193	-0.04109875	
6.0024	-0.06058007	-0.07890221	-0.05941993	-0.04109778	
6.0026	-0.06057944	-0.07890318	-0.05942056	-0.04109681	
6.0028	-0.06057881	-0.07890415	-0.05942119	-0.04109585	
6.003	-0.06057819	-0.07890512	-0.05942181	-0.04109488	
6.0032	-0.06057756	-0.07890608	-0.05942244	-0.04109392	
6.0034	-0.06057693	-0.07890705	-0.05942307	-0.04109295	
6.0036	-0.0605763	-0.07890801	-0.0594237	-0.04109199	
6.0038	-0.06057568	-0.07890897	-0.05942432	-0.04109102	
6.004	-0.06057505	-0.07890994	-0.05942495	-0.04109006	
6.0042	-0.06057443	-0.07891089	-0.05942557	-0.0410891	
6.0044	-0.06057381	-0.07891186	-0.0594262	-0.04108815	
6.0046	-0.06057318	-0.07891282	-0.05942682	-0.04108718	
6.0048	-0.06057256	-0.07891377	-0.05942744	-0.04108623	
6.005	-0.06057194	-0.07891473	-0.05942806	-0.04108527	
6.0052	-0.06057132	-0.07891569	-0.05942868	-0.04108432	
6.0054	-0.0605707	-0.07891664	-0.0594293	-0.04108336	
6.0056	-0.06057008	-0.07891759	-0.05942992	-0.04108241	
6.0058	-0.06056946	-0.07891855	-0.05943054	-0.04108146	
6.006	-0.06056884	-0.07891949	-0.05943116	-0.04108051	
6.0062	-0.06056822	-0.07892045	-0.05943178	-0.04107955	
6.0064	-0.06056761	-0.07892139	-0.05943239	-0.0410786	
6.0066	-0.06056699	-0.07892234	-0.05943301	-0.04107766	
6.0068	-0.06056637	-0.07892329	-0.05943363	-0.04107671	
6.007	-0.06056576	-0.07892424	-0.05943424	-0.04107577	
6.0072	-0.06056514	-0.07892518	-0.05943485	-0.04107482	
6.0074	-0.06056453	-0.07892612	-0.05943547	-0.04107388	
6.0076	-0.06056392	-0.07892707	-0.05943608	-0.04107293	
6.0078	-0.06056331	-0.07892801	-0.05943669	-0.04107199	
6.008	-0.06056269	-0.07892895	-0.05943731	-0.04107105	
6.0082	-0.06056208	-0.07892989	-0.05943792	-0.04107011	
6.0084	-0.06056147	-0.07893082	-0.05943853	-0.04106917	
6.0086	-0.06056086	-0.07893176	-0.05943914	-0.04106823	
6.0088	-0.06056025	-0.0789327	-0.05943975	-0.04106729	
6.009	-0.06055965	-0.07893364	-0.05944036	-0.04106636	
6.0092	-0.06055904	-0.07893457	-0.05944096	-0.04106542	
6.0094	-0.06055843	-0.07893551	-0.05944157	-0.04106449	
6.0096	-0.06055782	-0.07893644	-0.05944218	-0.04106356	
6.0098	-0.06055722	-0.07893737	-0.05944278	-0.04106263	
6.01	-0.06055661	-0.07893831	-0.05944339	-0.0410617	
6.0102	-0.06055601	-0.07893923	-0.05944399	-0.04106077	
6.0104	-0.0605554	-0.07894016	-0.0594446	-0.04105984	
6.0106	-0.0605548	-0.07894109	-0.0594452	-0.04105891	
6.0108	-0.0605542	-0.07894202	-0.0594458	-0.04105798	
6.011	-0.0605536	-0.07894295	-0.05944641	-0.04105706	
6.0112	-0.06055299	-0.07894387	-0.05944701	-0.04105613	
6.0114	-0.06055239	-0.07894479	-0.05944761	-0.04105521	
6.0116	-0.06055179	-0.07894572	-0.05944821	-0.04105428	
6.0118	-0.06055119	-0.07894664	-0.05944881	-0.04105336	
6.012	-0.0605506	-0.07894756	-0.0594494	-0.04105244	
6.0122	-0.06055	-0.07894848	-0.05945	-0.04105152	
6.0124	-0.0605494	-0.0789494	-0.0594506	-0.0410506	
6.0126	-0.0605488	-0.07895032	-0.0594512	-0.04104969	
6.0128	-0.0605482	-0.07895123	-0.05945179	-0.04104877	
6.013	-0.06054761	-0.07895215	-0.05945239	-0.04104785	
6.0132	-0.06054702	-0.07895306	-0.05945298	-0.04104694	
6.0134	-0.06054642	-0.07895398	-0.05945358	-0.04104602	
6.0136	-0.06054583	-0.07895489	-0.05945417	-0.04104511	
6.0138	-0.06054524	-0.07895581	-0.05945477	-0.0410442	
6.014	-0.06054464	-0.07895672	-0.05945536	-0.04104329	
6.0142	-0.06054405	-0.07895762	-0.05945595	-0.04104237	
6.0144	-0.06054346	-0.07895853	-0.05945654	-0.04104146	
6.0146	-0.06054287	-0.07895944	-0.05945713	-0.04104055	
6.0148	-0.06054228	-0.07896035	-0.05945772	-0.04103965	
6.015	-0.06054169	-0.07896125	-0.05945831	-0.04103874	
6.0152	-0.0605411	-0.07896216	-0.0594589	-0.04103784	
6.0154	-0.06054051	-0.07896307	-0.05945949	-0.04103693	
6.0156	-0.06053993	-0.07896397	-0.05946007	-0.04103603	
6.0158	-0.06053934	-0.07896487	-0.05946066	-0.04103513	
6.016	-0.06053875	-0.07896578	-0.05946125	-0.04103423	
6.0162	-0.06053817	-0.07896668	-0.05946183	-0.04103332	
6.0164	-0.06053758	-0.07896758	-0.05946242	-0.04103243	
6.0166	-0.060537	-0.07896847	-0.059463	-0.04103152	
6.0168	-0.06053641	-0.07896937	-0.05946359	-0.04103063	
6.017	-0.06053583	-0.07897027	-0.05946417	-0.04102973	
6.0172	-0.06053525	-0.07897116	-0.05946475	-0.04102883	
6.0174	-0.06053467	-0.07897206	-0.05946533	-0.04102794	
