Time	(10) Hip Flx Ib	(11) Knee Ext Ib	(12) Knee Flx Ib	(13) Ankle Ext Ib	(14) Ankle Flx Ib	(9) Hip Ext Ib	
0	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	
0.0002	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	
0.0004	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	
0.0006	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	
0.0008	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	
0.0009999999	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	
0.0012	-0.05999996	-0.05999997	-0.05999997	-0.05999997	-0.05999997	-0.05999996	
0.0014	-0.05999992	-0.05999994	-0.05999994	-0.05999994	-0.05999994	-0.05999992	
0.0016	-0.05999989	-0.05999991	-0.05999992	-0.05999991	-0.05999992	-0.05999988	
0.0018	-0.05999978	-0.05999983	-0.05999983	-0.05999983	-0.05999983	-0.05999978	
0.002	-0.05999967	-0.05999976	-0.05999975	-0.05999976	-0.05999975	-0.05999967	
0.0022	-0.05999957	-0.05999968	-0.05999967	-0.05999968	-0.05999967	-0.05999957	
0.0024	-0.05999931	-0.05999953	-0.05999948	-0.05999953	-0.05999948	-0.05999938	
0.0026	-0.05999907	-0.05999939	-0.0599993	-0.05999939	-0.0599993	-0.05999918	
0.0028	-0.05999884	-0.05999925	-0.05999913	-0.05999925	-0.05999913	-0.059999	
0.003	-0.05999833	-0.05999902	-0.05999874	-0.05999902	-0.05999874	-0.05999869	
0.0032	-0.05999784	-0.0599988	-0.05999837	-0.0599988	-0.05999837	-0.0599984	
0.0034	-0.05999737	-0.05999858	-0.05999802	-0.05999858	-0.05999802	-0.05999811	
0.0036	-0.05999641	-0.05999827	-0.0599973	-0.05999827	-0.0599973	-0.05999769	
0.0038	-0.0599955	-0.05999796	-0.05999661	-0.05999796	-0.05999662	-0.05999729	
0.004	-0.05999462	-0.05999767	-0.05999595	-0.05999767	-0.05999595	-0.0599969	
0.0042	-0.05999297	-0.05999727	-0.05999471	-0.05999727	-0.05999471	-0.05999637	
0.0044	-0.05999137	-0.05999688	-0.05999351	-0.05999689	-0.05999351	-0.05999586	
0.0046	-0.05998985	-0.05999652	-0.05999236	-0.05999652	-0.05999237	-0.05999537	
0.0048	-0.05998718	-0.05999605	-0.05999035	-0.05999605	-0.05999036	-0.05999474	
0.005	-0.05998462	-0.05999559	-0.05998843	-0.0599956	-0.05998844	-0.05999414	
0.0052	-0.05998216	-0.05999516	-0.05998658	-0.05999516	-0.05998658	-0.05999356	
0.0054	-0.05997818	-0.05999462	-0.05998358	-0.05999462	-0.05998359	-0.05999285	
0.0056	-0.05997435	-0.05999411	-0.0599807	-0.05999411	-0.05998071	-0.05999216	
0.0058	-0.05997067	-0.05999361	-0.05997794	-0.05999362	-0.05997794	-0.05999151	
0.006	-0.05996512	-0.05999303	-0.05997376	-0.05999303	-0.05997377	-0.05999073	
0.0062	-0.05995979	-0.05999247	-0.05996975	-0.05999247	-0.05996976	-0.05998999	
0.0064	-0.05995466	-0.05999193	-0.05996589	-0.05999193	-0.05996591	-0.05998927	
0.0066	-0.05994738	-0.0599913	-0.05996041	-0.05999131	-0.05996043	-0.05998844	
0.0068	-0.05994038	-0.05999071	-0.05995515	-0.05999072	-0.05995517	-0.05998765	
0.007	-0.05993366	-0.05999013	-0.05995009	-0.05999014	-0.05995011	-0.05998689	
0.0072	-0.05992457	-0.05998949	-0.05994326	-0.05998949	-0.05994328	-0.05998603	
0.0074	-0.05991584	-0.05998886	-0.05993669	-0.05998887	-0.05993672	-0.0599852	
0.0076	-0.05990746	-0.05998827	-0.05993039	-0.05998828	-0.05993041	-0.0599844	
0.0078	-0.05989658	-0.0599876	-0.0599222	-0.05998761	-0.05992223	-0.05998352	
0.007999999	-0.05988612	-0.05998697	-0.05991434	-0.05998698	-0.05991438	-0.05998268	
0.0082	-0.05987608	-0.05998635	-0.05990679	-0.05998636	-0.05990683	-0.05998186	
0.0084	-0.05986347	-0.05998568	-0.0598973	-0.05998569	-0.05989734	-0.05998097	
0.008599999	-0.05985135	-0.05998504	-0.05988818	-0.05998505	-0.05988823	-0.05998011	
0.0088	-0.0598397	-0.05998442	-0.05987943	-0.05998443	-0.05987947	-0.05997929	
0.009	-0.05982545	-0.05998375	-0.0598687	-0.05998376	-0.05986876	-0.0599784	
0.0092	-0.05981176	-0.0599831	-0.0598584	-0.05998311	-0.05985846	-0.05997754	
0.0094	-0.0597986	-0.05998248	-0.05984851	-0.05998249	-0.05984857	-0.05997671	
0.0096	-0.05978283	-0.05998181	-0.05983664	-0.05998182	-0.05983671	-0.05997582	
0.0098	-0.05976767	-0.05998117	-0.05982524	-0.05998118	-0.05982531	-0.05997497	
0.01	-0.05975311	-0.05998055	-0.05981429	-0.05998057	-0.05981436	-0.05997415	
0.0102	-0.05973593	-0.05997989	-0.05980137	-0.05997991	-0.05980145	-0.05997327	
0.0104	-0.05971943	-0.05997926	-0.05978896	-0.05997927	-0.05978904	-0.05997243	
0.0106	-0.05970357	-0.05997865	-0.05977704	-0.05997866	-0.05977712	-0.05997162	
0.0108	-0.05968513	-0.059978	-0.05976316	-0.05997802	-0.05976325	-0.05997076	
0.011	-0.0596674	-0.05997738	-0.05974983	-0.05997739	-0.05974992	-0.05996993	
0.0112	-0.05965037	-0.05997678	-0.05973702	-0.05997679	-0.05973712	-0.05996913	
0.0114	-0.05963077	-0.05997614	-0.05972227	-0.05997616	-0.05972238	-0.05996829	
0.0116	-0.05961194	-0.05997553	-0.05970811	-0.05997555	-0.05970822	-0.05996747	
0.0118	-0.05959385	-0.05997494	-0.0596945	-0.05997496	-0.05969462	-0.05996669	
0.012	-0.05957321	-0.05997432	-0.05967898	-0.05997434	-0.05967911	-0.05996586	
0.0122	-0.05955338	-0.05997372	-0.05966407	-0.05997374	-0.0596642	-0.05996507	
0.0124	-0.05953433	-0.05997315	-0.05964974	-0.05997317	-0.05964988	-0.05996431	
0.0126	-0.05951277	-0.05997254	-0.05963352	-0.05997256	-0.05963366	-0.0599635	
0.0128	-0.05949205	-0.05997195	-0.05961794	-0.05997197	-0.05961809	-0.05996272	
0.013	-0.05947215	-0.0599714	-0.05960297	-0.05997141	-0.05960312	-0.05996197	
0.0132	-0.05944976	-0.0599708	-0.05958613	-0.05997082	-0.05958629	-0.05996119	
0.0134	-0.05942825	-0.05997023	-0.05956995	-0.05997025	-0.05957012	-0.05996043	
0.0136	-0.05940758	-0.05996969	-0.05955441	-0.0599697	-0.05955458	-0.0599597	
0.0138	-0.05938446	-0.0599691	-0.05953701	-0.05996913	-0.05953719	-0.05995893	
0.014	-0.05936224	-0.05996855	-0.0595203	-0.05996857	-0.05952049	-0.05995819	
0.0142	-0.0593409	-0.05996801	-0.05950425	-0.05996804	-0.05950444	-0.05995748	
0.0144	-0.05931713	-0.05996745	-0.05948637	-0.05996747	-0.05948657	-0.05995673	
0.0146	-0.05929429	-0.05996691	-0.05946919	-0.05996693	-0.05946939	-0.05995601	
0.0148	-0.05927235	-0.05996639	-0.05945269	-0.05996641	-0.0594529	-0.05995532	
0.015	-0.059248	-0.05996583	-0.05943438	-0.05996586	-0.0594346	-0.05995458	
0.0152	-0.05922461	-0.0599653	-0.05941679	-0.05996532	-0.05941701	-0.05995388	
0.0154	-0.05920214	-0.05996479	-0.05939988	-0.05996482	-0.05940012	-0.0599532	
0.0156	-0.0591773	-0.05996425	-0.0593812	-0.05996428	-0.05938144	-0.05995248	
0.0158	-0.05915343	-0.05996373	-0.05936324	-0.05996376	-0.05936349	-0.05995179	
0.016	-0.05913049	-0.05996323	-0.05934599	-0.05996326	-0.05934624	-0.05995113	
0.0162	-0.05910521	-0.0599627	-0.05932697	-0.05996273	-0.05932723	-0.05995042	
0.0164	-0.05908091	-0.0599622	-0.0593087	-0.05996222	-0.05930897	-0.05994975	
0.0166	-0.05905757	-0.05996171	-0.05929115	-0.05996173	-0.05929142	-0.0599491	
0.0168	-0.05903191	-0.05996119	-0.05927184	-0.05996121	-0.05927213	-0.05994841	
0.017	-0.05900725	-0.05996069	-0.05925329	-0.05996072	-0.05925358	-0.05994774	
0.0172	-0.05898355	-0.05996021	-0.05923547	-0.05996023	-0.05923577	-0.0599471	
0.0174	-0.05895755	-0.0599597	-0.05921592	-0.05995972	-0.05921622	-0.05994643	
0.0176	-0.05893258	-0.05995921	-0.05919713	-0.05995923	-0.05919744	-0.05994577	
0.0178	-0.05890858	-0.05995873	-0.05917908	-0.05995876	-0.0591794	-0.05994514	
0.018	-0.0588823	-0.05995823	-0.05915931	-0.05995826	-0.05915964	-0.05994447	
0.0182	-0.05885704	-0.05995774	-0.05914032	-0.05995777	-0.05914065	-0.05994383	
0.0184	-0.05883278	-0.05995728	-0.05912207	-0.05995731	-0.05912241	-0.05994321	
0.0186	-0.05880625	-0.05995678	-0.05910211	-0.05995681	-0.05910246	-0.05994254	
0.0188	-0.05878077	-0.0599563	-0.05908294	-0.05995633	-0.0590833	-0.05994191	
0.019	-0.05875628	-0.05995584	-0.05906453	-0.05995587	-0.05906489	-0.0599413	
0.0192	-0.05872954	-0.05995534	-0.05904442	-0.05995537	-0.05904479	-0.05994064	
0.0194	-0.05870385	-0.05995487	-0.0590251	-0.0599549	-0.05902548	-0.05994	
0.0196	-0.05867918	-0.05995441	-0.05900653	-0.05995444	-0.05900692	-0.0599394	
0.0198	-0.05865227	-0.05995392	-0.0589863	-0.05995395	-0.05898669	-0.05993874	
0.02	-0.05862642	-0.05995345	-0.05896685	-0.05995348	-0.05896725	-0.05993811	
0.0202	-0.05860158	-0.059953	-0.05894817	-0.05995303	-0.05894858	-0.05993751	
0.0204	-0.05857452	-0.0599525	-0.05892782	-0.05995253	-0.05892824	-0.05993686	
0.0206	-0.05854853	-0.05995204	-0.05890827	-0.05995207	-0.05890869	-0.05993623	
0.0208	-0.05852356	-0.05995158	-0.05888949	-0.05995161	-0.05888992	-0.05993563	
0.021	-0.05849639	-0.05995109	-0.05886905	-0.05995112	-0.05886949	-0.05993498	
0.0212	-0.05847028	-0.05995062	-0.05884941	-0.05995065	-0.05884986	-0.05993436	
0.0214	-0.0584452	-0.05995017	-0.05883055	-0.0599502	-0.058831	-0.05993376	
0.0216	-0.05841794	-0.05994968	-0.05881004	-0.05994971	-0.05881051	-0.0599331	
0.0218	-0.05839174	-0.05994921	-0.05879034	-0.05994924	-0.05879081	-0.05993247	
0.022	-0.05836657	-0.05994875	-0.05877141	-0.05994879	-0.05877189	-0.05993187	
0.0222	-0.05833924	-0.05994826	-0.05875085	-0.0599483	-0.05875133	-0.05993122	
0.0224	-0.05831297	-0.05994779	-0.05873109	-0.05994782	-0.05873159	-0.05993059	
0.0226	-0.05828774	-0.05994733	-0.05871211	-0.05994737	-0.05871261	-0.05992999	
0.0228	-0.05826035	-0.05994684	-0.05869151	-0.05994687	-0.05869202	-0.05992933	
0.023	-0.05823403	-0.05994636	-0.05867171	-0.0599464	-0.05867223	-0.05992869	
0.0232	-0.05820875	-0.0599459	-0.0586527	-0.05994594	-0.05865322	-0.05992808	
0.0234	-0.05818132	-0.0599454	-0.05863207	-0.05994544	-0.0586326	-0.05992742	
0.0236	-0.05815497	-0.05994492	-0.05861225	-0.05994496	-0.05861279	-0.05992678	
0.0238	-0.05812965	-0.05994446	-0.0585932	-0.0599445	-0.05859375	-0.05992616	
0.024	-0.05810221	-0.05994396	-0.05857256	-0.05994399	-0.05857312	-0.05992549	
0.0242	-0.05807583	-0.05994347	-0.05855272	-0.0599435	-0.05855329	-0.05992484	
0.0244	-0.05805049	-0.059943	-0.05853366	-0.05994304	-0.05853424	-0.05992422	
0.0246	-0.05802304	-0.05994249	-0.05851301	-0.05994252	-0.0585136	-0.05992354	
0.0248	-0.05799666	-0.059942	-0.05849317	-0.05994203	-0.05849376	-0.05992289	
0.025	-0.05797132	-0.05994152	-0.05847411	-0.05994156	-0.05847471	-0.05992226	
0.0252	-0.05794387	-0.059941	-0.05845346	-0.05994104	-0.05845407	-0.05992157	
0.0254	-0.05791749	-0.0599405	-0.05843362	-0.05994054	-0.05843424	-0.0599209	
0.0256	-0.05789215	-0.05994002	-0.05841456	-0.05994006	-0.05841519	-0.05992026	
0.0258	-0.05786472	-0.05993949	-0.05839393	-0.05993953	-0.05839456	-0.05991956	
0.026	-0.05783836	-0.05993899	-0.0583741	-0.05993902	-0.05837474	-0.05991888	
0.0262	-0.05781303	-0.0599385	-0.05835505	-0.05993854	-0.0583557	-0.05991823	
0.0264	-0.05778562	-0.05993796	-0.05833444	-0.05993799	-0.05833509	-0.05991752	
0.0266	-0.05775929	-0.05993744	-0.05831463	-0.05993748	-0.05831529	-0.05991683	
0.0268	-0.05773399	-0.05993694	-0.0582956	-0.05993698	-0.05829627	-0.05991616	
0.027	-0.05770661	-0.05993639	-0.058275	-0.05993643	-0.05827568	-0.05991543	
0.0272	-0.05768031	-0.05993586	-0.05825522	-0.05993591	-0.05825591	-0.05991473	
0.0274	-0.05765504	-0.05993536	-0.05823621	-0.05993539	-0.05823691	-0.05991406	
0.0276	-0.0576277	-0.05993479	-0.05821565	-0.05993484	-0.05821636	-0.05991331	
0.0278	-0.05760144	-0.05993425	-0.0581959	-0.0599343	-0.05819661	-0.05991259	
0.028	-0.05757621	-0.05993374	-0.05817692	-0.05993378	-0.05817764	-0.0599119	
0.0282	-0.05754893	-0.05993316	-0.0581564	-0.0599332	-0.05815712	-0.05991114	
0.0284	-0.05752271	-0.05993261	-0.05813668	-0.05993265	-0.05813741	-0.05991041	
0.0286	-0.05749752	-0.05993208	-0.05811773	-0.05993212	-0.05811848	-0.0599097	
0.0288	-0.05747029	-0.05993149	-0.05809725	-0.05993154	-0.058098	-0.05990892	
0.029	-0.05744413	-0.05993093	-0.05807757	-0.05993097	-0.05807833	-0.05990817	
0.0292	-0.05741899	-0.05993038	-0.05805866	-0.05993043	-0.05805943	-0.05990745	
0.0294	-0.05739182	-0.05992978	-0.05803823	-0.05992983	-0.05803901	-0.05990665	
0.0296	-0.05736572	-0.0599292	-0.05801859	-0.05992925	-0.05801938	-0.05990588	
0.0298	-0.05734064	-0.05992865	-0.05799973	-0.05992869	-0.05800052	-0.05990514	
0.03	-0.05731354	-0.05992803	-0.05797934	-0.05992807	-0.05798014	-0.05990432	
0.0302	-0.05728749	-0.05992744	-0.05795975	-0.05992748	-0.05796056	-0.05990353	
0.0304	-0.05726247	-0.05992687	-0.05794093	-0.05992691	-0.05794175	-0.05990278	
0.0306	-0.05723544	-0.05992623	-0.0579206	-0.05992628	-0.05792142	-0.05990193	
0.0308	-0.05720947	-0.05992563	-0.05790106	-0.05992567	-0.0579019	-0.05990112	
0.031	-0.05718451	-0.05992504	-0.05788229	-0.05992509	-0.05788313	-0.05990035	
0.0312	-0.05715755	-0.05992439	-0.05786201	-0.05992444	-0.05786286	-0.05989948	
0.0314	-0.05713165	-0.05992377	-0.05784253	-0.05992381	-0.05784338	-0.05989865	
0.0316	-0.05710676	-0.05992316	-0.0578238	-0.05992321	-0.05782467	-0.05989785	
0.0318	-0.05707988	-0.0599225	-0.05780358	-0.05992255	-0.05780446	-0.05989696	
0.032	-0.05705405	-0.05992186	-0.05778416	-0.05992191	-0.05778504	-0.05989611	
0.0322	-0.05702923	-0.05992124	-0.05776549	-0.05992129	-0.05776638	-0.05989529	
0.0324	-0.05700243	-0.05992055	-0.05774533	-0.0599206	-0.05774623	-0.05989438	
0.0326	-0.05697668	-0.05991989	-0.05772596	-0.05991994	-0.05772687	-0.0598935	
0.0328	-0.05695194	-0.05991926	-0.05770735	-0.05991931	-0.05770827	-0.05989266	
0.033	-0.05692522	-0.05991856	-0.05768725	-0.0599186	-0.05768818	-0.05989172	
0.0332	-0.05689955	-0.05991788	-0.05766794	-0.05991793	-0.05766888	-0.05989082	
0.0334	-0.05687489	-0.05991723	-0.05764939	-0.05991727	-0.05765033	-0.05988996	
0.0336	-0.05684825	-0.0599165	-0.05762936	-0.05991655	-0.05763031	-0.05988899	
0.0338	-0.05682267	-0.0599158	-0.05761011	-0.05991586	-0.05761107	-0.05988806	
0.034	-0.05679808	-0.05991513	-0.05759162	-0.05991518	-0.05759258	-0.05988717	
0.0342	-0.05677154	-0.05991439	-0.05757165	-0.05991444	-0.05757263	-0.05988618	
0.0344	-0.05674603	-0.05991367	-0.05755247	-0.05991372	-0.05755345	-0.05988523	
0.0346	-0.05672153	-0.05991298	-0.05753404	-0.05991304	-0.05753503	-0.05988432	
0.0348	-0.05669508	-0.05991222	-0.05751414	-0.05991227	-0.05751514	-0.0598833	
0.035	-0.05666966	-0.05991148	-0.05749502	-0.05991153	-0.05749603	-0.05988232	
0.0352	-0.05664524	-0.05991077	-0.05747665	-0.05991082	-0.05747767	-0.05988137	
0.0354	-0.05661888	-0.05990998	-0.05745682	-0.05991003	-0.05745785	-0.05988032	
0.0356	-0.05659355	-0.05990922	-0.05743777	-0.05990928	-0.0574388	-0.05987932	
0.0358	-0.05656922	-0.05990849	-0.05741947	-0.05990855	-0.05742051	-0.05987835	
0.036	-0.05654295	-0.05990768	-0.05739971	-0.05990773	-0.05740076	-0.05987727	
0.0362	-0.05651772	-0.0599069	-0.05738073	-0.05990696	-0.05738178	-0.05987623	
0.0364	-0.05649347	-0.05990615	-0.05736249	-0.05990621	-0.05736355	-0.05987523	
0.0366	-0.0564673	-0.05990531	-0.0573428	-0.05990537	-0.05734387	-0.05987412	
0.0368	-0.05644215	-0.05990451	-0.05732389	-0.05990457	-0.05732496	-0.05987306	
0.037	-0.05641799	-0.05990374	-0.05730572	-0.0599038	-0.0573068	-0.05987203	
0.0372	-0.05639192	-0.05990288	-0.0572861	-0.05990294	-0.05728719	-0.05987089	
0.0374	-0.05636686	-0.05990205	-0.05726726	-0.05990211	-0.05726836	-0.05986979	
0.0376	-0.0563428	-0.05990126	-0.05724915	-0.05990132	-0.05725026	-0.05986874	
0.0378	-0.05631682	-0.05990038	-0.05722961	-0.05990044	-0.05723073	-0.05986756	
0.038	-0.05629186	-0.05989953	-0.05721084	-0.05989959	-0.05721197	-0.05986643	
0.0382	-0.05626788	-0.05989871	-0.0571928	-0.05989877	-0.05719393	-0.05986535	
0.0384	-0.056242	-0.0598978	-0.05717334	-0.05989786	-0.05717448	-0.05986414	
0.0386	-0.05621714	-0.05989693	-0.05715464	-0.05989699	-0.05715578	-0.05986298	
0.0388	-0.05619325	-0.05989609	-0.05713667	-0.05989615	-0.05713782	-0.05986186	
0.039	-0.05616748	-0.05989515	-0.05711728	-0.05989521	-0.05711844	-0.05986062	
0.0392	-0.05614271	-0.05989425	-0.05709865	-0.05989431	-0.05709982	-0.05985942	
0.0394	-0.05611891	-0.05989339	-0.05708075	-0.05989345	-0.05708193	-0.05985827	
0.0396	-0.05609324	-0.05989242	-0.05706143	-0.05989249	-0.05706262	-0.059857	
0.0398	-0.05606857	-0.0598915	-0.05704288	-0.05989156	-0.05704407	-0.05985577	
0.04	-0.05604487	-0.05989061	-0.05702505	-0.05989068	-0.05702625	-0.05985459	
0.0402	-0.05601929	-0.05988962	-0.05700581	-0.05988969	-0.05700702	-0.05985327	
0.0404	-0.05599472	-0.05988867	-0.05698733	-0.05988874	-0.05698854	-0.05985201	
0.0406	-0.05597111	-0.05988776	-0.05696957	-0.05988782	-0.05697079	-0.05985079	
0.0408	-0.05594564	-0.05988674	-0.05695041	-0.05988681	-0.05695164	-0.05984944	
0.041	-0.05592117	-0.05988576	-0.056932	-0.05988583	-0.05693324	-0.05984814	
0.0412	-0.05589765	-0.05988482	-0.05691431	-0.05988489	-0.05691556	-0.05984689	
0.0414	-0.05587228	-0.05988378	-0.05689523	-0.05988384	-0.05689649	-0.0598455	
0.0416	-0.05584791	-0.05988277	-0.05687689	-0.05988284	-0.05687816	-0.05984417	
0.0418	-0.05582449	-0.05988181	-0.05685928	-0.05988188	-0.05686055	-0.05984288	
0.042	-0.05579923	-0.05988073	-0.05684027	-0.0598808	-0.05684155	-0.05984146	
0.0422	-0.05577495	-0.0598797	-0.05682201	-0.05987977	-0.0568233	-0.05984008	
0.0424	-0.05575163	-0.05987871	-0.05680447	-0.05987878	-0.05680576	-0.05983876	
0.0426	-0.05572647	-0.0598776	-0.05678555	-0.05987767	-0.05678685	-0.0598373	
0.0428	-0.0557023	-0.05987654	-0.05676736	-0.05987661	-0.05676867	-0.05983589	
0.043	-0.05567907	-0.05987552	-0.05674989	-0.05987559	-0.05675121	-0.05983453	
0.0432	-0.05565401	-0.05987439	-0.05673104	-0.05987446	-0.05673236	-0.05983302	
0.0434	-0.05562994	-0.05987329	-0.05671293	-0.05987337	-0.05671426	-0.05983157	
0.0436	-0.05560681	-0.05987225	-0.05669554	-0.05987232	-0.05669687	-0.05983018	
0.0438	-0.05558186	-0.05987108	-0.05667676	-0.05987116	-0.05667811	-0.05982863	
0.044	-0.05555789	-0.05986996	-0.05665873	-0.05987003	-0.05666009	-0.05982715	
0.0442	-0.05553485	-0.05986888	-0.05664141	-0.05986896	-0.05664277	-0.05982571	
0.0444	-0.05551001	-0.05986769	-0.05662272	-0.05986776	-0.05662409	-0.05982412	
0.0446	-0.05548614	-0.05986654	-0.05660476	-0.05986661	-0.05660614	-0.05982259	
0.0448	-0.0554632	-0.05986543	-0.05658751	-0.05986551	-0.0565889	-0.05982113	
0.045	-0.05543847	-0.0598642	-0.0565689	-0.05986428	-0.05657029	-0.05981949	
0.0452	-0.0554147	-0.05986302	-0.05655102	-0.0598631	-0.05655242	-0.05981792	
0.0454	-0.05539186	-0.05986188	-0.05653384	-0.05986196	-0.05653525	-0.05981641	
0.0456	-0.05536723	-0.05986062	-0.05651531	-0.0598607	-0.05651673	-0.05981474	
0.0458	-0.05534356	-0.05985941	-0.05649751	-0.05985949	-0.05649893	-0.05981313	
0.046	-0.05532082	-0.05985824	-0.0564804	-0.05985833	-0.05648183	-0.05981158	
0.0462	-0.05529629	-0.05985695	-0.05646196	-0.05985703	-0.05646339	-0.05980986	
0.0464	-0.05527273	-0.0598557	-0.05644423	-0.05985579	-0.05644567	-0.0598082	
0.0466	-0.05525009	-0.05985451	-0.0564272	-0.05985459	-0.05642865	-0.05980662	
0.0468	-0.05522567	-0.05985318	-0.05640883	-0.05985326	-0.05641029	-0.05980485	
0.047	-0.05520221	-0.0598519	-0.05639118	-0.05985199	-0.05639265	-0.05980315	
0.0472	-0.05517967	-0.05985068	-0.05637423	-0.05985076	-0.0563757	-0.05980152	
0.0474	-0.05515536	-0.05984931	-0.05635594	-0.0598494	-0.05635742	-0.05979971	
0.0476	-0.055132	-0.059848	-0.05633837	-0.05984809	-0.05633985	-0.05979797	
0.0478	-0.05510956	-0.05984674	-0.05632149	-0.05984683	-0.05632298	-0.0597963	
0.048	-0.05508535	-0.05984535	-0.05630328	-0.05984543	-0.05630478	-0.05979444	
0.0482	-0.0550621	-0.059844	-0.05628578	-0.05984409	-0.05628729	-0.05979265	
0.0484	-0.05503975	-0.05984271	-0.05626898	-0.0598428	-0.05627049	-0.05979094	
0.0486	-0.05501566	-0.05984128	-0.05625085	-0.05984136	-0.05625238	-0.05978904	
0.0488	-0.0549925	-0.0598399	-0.05623344	-0.05983999	-0.05623497	-0.05978721	
0.049	-0.05497026	-0.05983858	-0.05621671	-0.05983867	-0.05621824	-0.05978545	
0.0492	-0.05494627	-0.05983711	-0.05619866	-0.0598372	-0.0562002	-0.05978349	
0.0494	-0.05492323	-0.0598357	-0.05618132	-0.05983579	-0.05618287	-0.05978162	
0.0496	-0.05490108	-0.05983434	-0.05616466	-0.05983443	-0.05616622	-0.05977982	
0.0498	-0.0548772	-0.05983283	-0.0561467	-0.05983292	-0.05614826	-0.05977781	
0.05	-0.05485426	-0.05983139	-0.05612944	-0.05983148	-0.05613101	-0.05977589	
0.0502	-0.05483221	-0.05983	-0.05611286	-0.05983009	-0.05611444	-0.05977404	
0.0504	-0.05480844	-0.05982845	-0.05609498	-0.05982855	-0.05609656	-0.059772	
0.0506	-0.0547856	-0.05982697	-0.0560778	-0.05982706	-0.05607939	-0.05977003	
0.0508	-0.05476366	-0.05982555	-0.05606129	-0.05982564	-0.05606289	-0.05976813	
0.051	-0.05473999	-0.05982397	-0.05604349	-0.05982406	-0.05604509	-0.05976603	
0.0512	-0.05471726	-0.05982245	-0.05602638	-0.05982254	-0.056028	-0.05976402	
0.0514	-0.05469542	-0.05982099	-0.05600995	-0.05982108	-0.05601157	-0.05976208	
0.0516	-0.05467186	-0.05981937	-0.05599223	-0.05981947	-0.05599386	-0.05975993	
0.0518	-0.05464923	-0.05981781	-0.05597521	-0.05981791	-0.05597685	-0.05975786	
0.052	-0.05462749	-0.05981632	-0.05595885	-0.05981642	-0.0559605	-0.05975587	
0.0522	-0.05460404	-0.05981466	-0.05594122	-0.05981476	-0.05594286	-0.05975367	
0.0524	-0.05458152	-0.05981307	-0.05592427	-0.05981317	-0.05592593	-0.05975156	
0.0526	-0.05455987	-0.05981154	-0.05590799	-0.05981164	-0.05590965	-0.05974953	
0.0528	-0.05453653	-0.05980984	-0.05589044	-0.05980995	-0.0558921	-0.05974727	
0.053	-0.05451411	-0.05980821	-0.05587357	-0.05980831	-0.05587525	-0.05974511	
0.0532	-0.05449257	-0.05980665	-0.05585736	-0.05980675	-0.05585904	-0.05974302	
0.0534	-0.05446934	-0.05980491	-0.05583989	-0.05980501	-0.05584158	-0.05974072	
0.0536	-0.05444703	-0.05980324	-0.0558231	-0.05980335	-0.0558248	-0.0597385	
0.0538	-0.05442559	-0.05980164	-0.05580698	-0.05980175	-0.05580867	-0.05973637	
0.054	-0.05440247	-0.05979986	-0.05578958	-0.05979997	-0.05579129	-0.05973401	
0.0542	-0.05438025	-0.05979816	-0.05577287	-0.05979826	-0.05577459	-0.05973175	
0.0544	-0.05435891	-0.05979652	-0.05575682	-0.05979663	-0.05575854	-0.05972957	
0.0546	-0.0543359	-0.05979471	-0.05573951	-0.05979481	-0.05574124	-0.05972715	
0.0548	-0.0543138	-0.05979296	-0.05572288	-0.05979307	-0.05572462	-0.05972484	
0.055	-0.05429256	-0.05979128	-0.05570691	-0.05979139	-0.05570865	-0.05972261	
0.0552	-0.05426966	-0.05978942	-0.05568968	-0.05978953	-0.05569143	-0.05972014	
0.0554	-0.05424766	-0.05978764	-0.05567313	-0.05978775	-0.05567488	-0.05971777	
0.0556	-0.05422652	-0.05978592	-0.05565723	-0.05978603	-0.05565899	-0.05971549	
0.0558	-0.05420373	-0.05978402	-0.05564009	-0.05978413	-0.05564185	-0.05971297	
0.056	-0.05418183	-0.0597822	-0.05562361	-0.05978231	-0.05562539	-0.05971054	
0.0562	-0.0541608	-0.05978045	-0.05560779	-0.05978056	-0.05560957	-0.05970822	
0.0564	-0.05413812	-0.0597785	-0.05559073	-0.05977862	-0.05559251	-0.05970563	
0.0566	-0.05411633	-0.05977664	-0.05557434	-0.05977675	-0.05557613	-0.05970316	
0.0568	-0.05409539	-0.05977485	-0.05555859	-0.05977496	-0.05556039	-0.05970078	
0.057	-0.05407282	-0.05977286	-0.05554161	-0.05977298	-0.05554342	-0.05969814	
0.0572	-0.05405114	-0.05977096	-0.0555253	-0.05977107	-0.05552711	-0.05969561	
0.0574	-0.0540303	-0.05976913	-0.05550962	-0.05976924	-0.05551144	-0.05969318	
0.0576	-0.05400784	-0.0597671	-0.05549273	-0.05976722	-0.05549455	-0.05969048	
0.0578	-0.05398627	-0.05976515	-0.05547649	-0.05976527	-0.05547833	-0.05968789	
0.058	-0.05396553	-0.05976328	-0.0554609	-0.0597634	-0.05546274	-0.05968541	
0.0582	-0.05394318	-0.05976121	-0.05544409	-0.05976133	-0.05544593	-0.05968266	
