Time	(15) Hip Ext II	(16) Hip Flx II	(17) Knee Ext II	(18) Knee Flx II	(19) Ankle Ext II	(20) Ankle Flx II	
4.5032	-0.04000008	-0.05999404	-0.04	-0.05999473	-0.0400018	-0.05999367	
4.5034	-0.04000008	-0.05999403	-0.04	-0.05999473	-0.0400018	-0.05999367	
4.5036	-0.04000008	-0.05999404	-0.04	-0.05999473	-0.0400018	-0.05999367	
4.5038	-0.04000007	-0.05999404	-0.04	-0.05999474	-0.0400018	-0.05999367	
4.504	-0.04000007	-0.05999405	-0.04	-0.05999474	-0.0400018	-0.05999367	
4.5042	-0.04000007	-0.05999405	-0.04	-0.05999475	-0.0400018	-0.05999367	
4.5044	-0.04000007	-0.05999405	-0.04	-0.05999475	-0.04000179	-0.05999367	
4.5046	-0.04000006	-0.05999405	-0.04	-0.05999475	-0.04000179	-0.05999368	
4.5048	-0.04000006	-0.05999405	-0.04	-0.05999475	-0.04000179	-0.05999368	
4.505	-0.04000006	-0.05999405	-0.04	-0.05999475	-0.0400018	-0.05999367	
4.5052	-0.04000005	-0.05999405	-0.04	-0.05999475	-0.0400018	-0.05999367	
4.5054	-0.04000005	-0.05999405	-0.04	-0.05999475	-0.0400018	-0.05999367	
4.5056	-0.04000005	-0.05999405	-0.04	-0.05999475	-0.04000179	-0.05999367	
4.5058	-0.04000005	-0.05999405	-0.04	-0.05999475	-0.04000179	-0.05999367	
4.506	-0.04000005	-0.05999406	-0.04	-0.05999476	-0.04000179	-0.05999368	
4.5062	-0.04000005	-0.05999406	-0.04	-0.05999477	-0.04000179	-0.05999368	
4.5064	-0.04000004	-0.05999407	-0.04	-0.05999478	-0.04000179	-0.05999368	
4.5066	-0.04000004	-0.05999407	-0.04	-0.05999478	-0.04000179	-0.05999368	
4.5068	-0.04000004	-0.05999408	-0.04	-0.05999479	-0.04000179	-0.05999369	
4.507	-0.04000004	-0.05999408	-0.04	-0.05999479	-0.04000179	-0.0599937	
4.5072	-0.04000004	-0.05999408	-0.04	-0.05999479	-0.04000179	-0.0599937	
4.5074	-0.04000004	-0.05999408	-0.04	-0.05999479	-0.04000179	-0.0599937	
4.5076	-0.04000004	-0.05999408	-0.04	-0.05999479	-0.04000179	-0.0599937	
4.5078	-0.04000003	-0.05999409	-0.04	-0.0599948	-0.04000179	-0.0599937	
4.508	-0.04000003	-0.05999409	-0.04	-0.0599948	-0.04000178	-0.0599937	
4.5082	-0.04000003	-0.0599941	-0.04	-0.0599948	-0.04000178	-0.0599937	
4.5084	-0.04000003	-0.05999411	-0.04	-0.05999481	-0.04000178	-0.0599937	
4.5086	-0.04000003	-0.05999411	-0.04	-0.05999482	-0.04000178	-0.05999371	
4.5088	-0.04000003	-0.05999412	-0.04	-0.05999482	-0.04000178	-0.05999371	
4.509	-0.04000003	-0.05999413	-0.04	-0.05999483	-0.04000178	-0.05999371	
4.5092	-0.04000003	-0.05999413	-0.04	-0.05999484	-0.04000177	-0.05999371	
4.5094	-0.04000003	-0.05999414	-0.04	-0.05999484	-0.04000177	-0.05999371	
4.5096	-0.04000003	-0.05999414	-0.04	-0.05999484	-0.04000177	-0.05999371	
4.5098	-0.04000002	-0.05999415	-0.04	-0.05999485	-0.04000177	-0.05999371	
4.51	-0.04000002	-0.05999415	-0.04	-0.05999485	-0.04000177	-0.05999371	
4.5102	-0.04000002	-0.05999416	-0.04	-0.05999485	-0.04000177	-0.05999371	
4.5104	-0.04000002	-0.05999418	-0.04	-0.05999486	-0.04000177	-0.05999371	
4.5106	-0.04000002	-0.05999419	-0.04	-0.05999486	-0.04000177	-0.05999371	
4.5108	-0.04000002	-0.05999419	-0.04	-0.05999486	-0.04000177	-0.05999371	
4.511	-0.04000002	-0.05999419	-0.04	-0.05999486	-0.04000177	-0.05999371	
4.5112	-0.04000002	-0.0599942	-0.04	-0.05999486	-0.04000177	-0.05999371	
4.5114	-0.04000002	-0.0599942	-0.04	-0.05999486	-0.04000177	-0.05999371	
4.5116	-0.04000001	-0.0599942	-0.04	-0.05999485	-0.04000177	-0.0599937	
4.5118	-0.04000001	-0.0599942	-0.04	-0.05999485	-0.04000177	-0.0599937	
4.512	-0.04000001	-0.0599942	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5122	-0.04000001	-0.0599942	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5124	-0.04000001	-0.0599942	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5126	-0.04000001	-0.05999421	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5128	-0.04000001	-0.05999421	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.513	-0.04000001	-0.05999421	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5132	-0.04000001	-0.05999421	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5134	-0.04000001	-0.05999421	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5136	-0.04000001	-0.05999421	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5138	-0.04000001	-0.05999421	-0.04	-0.05999484	-0.04000178	-0.05999369	
4.514	-0.04000001	-0.05999421	-0.04	-0.05999484	-0.04000178	-0.05999369	
4.5142	-0.04000001	-0.05999421	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5144	-0.04000001	-0.05999421	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5146	-0.04000001	-0.05999421	-0.04	-0.05999483	-0.04000178	-0.05999368	
4.5148	-0.04000001	-0.05999421	-0.04	-0.05999483	-0.04000178	-0.05999368	
4.515	-0.04000001	-0.05999421	-0.04	-0.05999484	-0.04000178	-0.05999369	
4.5152	-0.04000001	-0.05999421	-0.04	-0.05999484	-0.04000178	-0.05999369	
4.5154	-0.04000001	-0.05999422	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5156	-0.04000001	-0.05999422	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5158	-0.04000001	-0.05999422	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.516	-0.04000001	-0.05999422	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5162	-0.04000001	-0.05999422	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5164	-0.04000001	-0.05999422	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5166	-0.04000001	-0.05999422	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5168	-0.04000001	-0.05999422	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.517	-0.04000001	-0.05999422	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5172	-0.04000001	-0.05999423	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5174	-0.04000001	-0.05999423	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5176	-0.04000001	-0.05999424	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5178	-0.04	-0.05999424	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.518	-0.04	-0.05999425	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5182	-0.04	-0.05999425	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5184	-0.04	-0.05999425	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5186	-0.04	-0.05999425	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5188	-0.04	-0.05999425	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.519	-0.04	-0.05999425	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5192	-0.04	-0.05999426	-0.04	-0.05999488	-0.04000178	-0.05999371	
4.5194	-0.04	-0.05999427	-0.04	-0.05999488	-0.04000178	-0.05999371	
4.5196	-0.04	-0.05999428	-0.04	-0.05999488	-0.04000178	-0.05999372	
4.5198	-0.04	-0.05999428	-0.04	-0.05999488	-0.04000178	-0.05999371	
4.52	-0.04	-0.05999428	-0.04	-0.05999488	-0.04000178	-0.05999371	
4.5202	-0.04	-0.05999428	-0.04	-0.05999488	-0.04000178	-0.05999371	
4.5204	-0.04	-0.05999428	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5206	-0.04	-0.05999428	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5208	-0.04	-0.05999428	-0.04	-0.05999486	-0.04000178	-0.0599937	
4.521	-0.04	-0.05999428	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5212	-0.04	-0.05999428	-0.04	-0.05999485	-0.04000179	-0.0599937	
4.5214	-0.04	-0.05999428	-0.04	-0.05999485	-0.04000179	-0.0599937	
4.5216	-0.04	-0.05999428	-0.04	-0.05999485	-0.04000179	-0.05999369	
4.5218	-0.04	-0.05999428	-0.04	-0.05999485	-0.04000179	-0.05999369	
4.522	-0.04	-0.05999428	-0.04	-0.05999485	-0.04000178	-0.05999369	
4.5222	-0.04	-0.05999428	-0.04	-0.05999484	-0.04000178	-0.05999369	
4.5224	-0.04	-0.05999428	-0.04	-0.05999484	-0.04000178	-0.05999369	
4.5226	-0.04	-0.05999428	-0.04	-0.05999484	-0.04000178	-0.05999369	
4.5228	-0.04	-0.05999428	-0.04	-0.05999484	-0.04000178	-0.05999369	
4.523	-0.04	-0.05999427	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5232	-0.04	-0.05999427	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5234	-0.04	-0.05999427	-0.04	-0.05999482	-0.04000178	-0.05999368	
4.5236	-0.04	-0.05999427	-0.04	-0.05999482	-0.04000178	-0.05999368	
4.5238	-0.04	-0.05999427	-0.04	-0.05999482	-0.04000178	-0.05999368	
4.524	-0.04	-0.05999428	-0.04	-0.05999482	-0.04000178	-0.05999368	
4.5242	-0.04	-0.05999428	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5244	-0.04	-0.05999428	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5246	-0.04	-0.05999428	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5248	-0.04	-0.05999428	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.525	-0.04	-0.05999428	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5252	-0.04	-0.05999428	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5254	-0.04	-0.05999428	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5256	-0.04	-0.05999428	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5258	-0.04	-0.05999428	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.526	-0.04	-0.05999429	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5262	-0.04	-0.05999429	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5264	-0.04	-0.05999429	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5266	-0.04	-0.0599943	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5268	-0.04	-0.0599943	-0.04	-0.05999485	-0.04000177	-0.0599937	
4.527	-0.04	-0.0599943	-0.04	-0.05999485	-0.04000177	-0.0599937	
4.5272	-0.04	-0.0599943	-0.04	-0.05999485	-0.04000177	-0.0599937	
4.5274	-0.04	-0.0599943	-0.04	-0.05999485	-0.04000177	-0.0599937	
4.5276	-0.04	-0.0599943	-0.04	-0.05999485	-0.04000177	-0.05999371	
4.5278	-0.04	-0.0599943	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.528	-0.04	-0.05999431	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5282	-0.04	-0.05999431	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5284	-0.04	-0.05999432	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5286	-0.04	-0.05999432	-0.04	-0.05999486	-0.04000178	-0.0599937	
4.5288	-0.04	-0.05999433	-0.04	-0.05999486	-0.04000178	-0.0599937	
4.529	-0.04	-0.05999433	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5292	-0.04	-0.05999433	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5294	-0.04	-0.05999433	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5296	-0.04	-0.05999433	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5298	-0.04	-0.05999433	-0.04	-0.05999482	-0.04000178	-0.05999369	
4.53	-0.04	-0.05999432	-0.04	-0.05999482	-0.04000178	-0.05999369	
4.5302	-0.04	-0.05999432	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5304	-0.04	-0.05999432	-0.04	-0.05999481	-0.04000179	-0.05999368	
4.5306	-0.04	-0.05999432	-0.04	-0.05999481	-0.04000179	-0.05999368	
4.5308	-0.04	-0.05999433	-0.04	-0.05999481	-0.04000179	-0.05999368	
4.531	-0.04	-0.05999433	-0.04	-0.05999481	-0.04000179	-0.05999368	
4.5312	-0.04	-0.05999433	-0.04	-0.05999481	-0.04000179	-0.05999368	
4.5314	-0.04	-0.05999433	-0.04	-0.05999482	-0.04000178	-0.05999369	
4.5316	-0.04	-0.05999433	-0.04	-0.05999482	-0.04000178	-0.05999369	
4.5318	-0.04	-0.05999433	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.532	-0.04	-0.05999434	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5322	-0.04	-0.05999434	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5324	-0.04	-0.05999434	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5326	-0.04	-0.05999434	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5328	-0.04	-0.05999434	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.533	-0.04	-0.05999435	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5332	-0.04	-0.05999435	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5334	-0.04	-0.05999436	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5336	-0.04	-0.05999436	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5338	-0.04	-0.05999436	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.534	-0.04	-0.05999436	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5342	-0.04	-0.05999436	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5344	-0.04	-0.05999437	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5346	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5348	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.535	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5352	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.5354	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.5356	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.5358	-0.04	-0.05999438	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.536	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.5362	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.5364	-0.04	-0.05999437	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.5366	-0.04	-0.05999437	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5368	-0.04	-0.05999437	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.537	-0.04	-0.05999437	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5372	-0.04	-0.05999437	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5374	-0.04	-0.05999437	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5376	-0.04	-0.05999437	-0.04	-0.05999483	-0.04000179	-0.0599937	
4.5378	-0.04	-0.05999438	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.538	-0.04	-0.05999438	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5382	-0.04	-0.05999438	-0.04	-0.05999485	-0.04000179	-0.0599937	
4.5384	-0.04	-0.05999438	-0.04	-0.05999485	-0.04000179	-0.0599937	
4.5386	-0.04	-0.05999438	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5388	-0.04	-0.05999438	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.539	-0.04	-0.05999438	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5392	-0.04	-0.05999438	-0.04	-0.05999485	-0.04000179	-0.0599937	
4.5394	-0.04	-0.05999438	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5396	-0.04	-0.05999438	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5398	-0.04	-0.05999438	-0.04	-0.05999484	-0.04000179	-0.05999369	
4.54	-0.04	-0.05999438	-0.04	-0.05999484	-0.04000179	-0.05999369	
4.5402	-0.04	-0.05999439	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5404	-0.04	-0.05999439	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5406	-0.04	-0.05999439	-0.04	-0.05999486	-0.04000178	-0.0599937	
4.5408	-0.04	-0.0599944	-0.04	-0.05999486	-0.04000178	-0.0599937	
4.541	-0.04	-0.0599944	-0.04	-0.05999487	-0.04000178	-0.0599937	
4.5412	-0.04	-0.0599944	-0.04	-0.05999487	-0.04000178	-0.0599937	
4.5414	-0.04	-0.0599944	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5416	-0.04	-0.0599944	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5418	-0.04	-0.0599944	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.542	-0.04	-0.05999441	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5422	-0.04	-0.05999441	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5424	-0.04	-0.05999442	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5426	-0.04	-0.05999442	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5428	-0.04	-0.05999441	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.543	-0.04	-0.05999441	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5432	-0.04	-0.05999441	-0.04	-0.05999486	-0.04000178	-0.0599937	
4.5434	-0.04	-0.05999441	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5436	-0.04	-0.05999441	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5438	-0.04	-0.05999441	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.544	-0.04	-0.05999441	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5442	-0.04	-0.05999441	-0.04	-0.05999482	-0.04000179	-0.05999368	
4.5444	-0.04	-0.05999441	-0.04	-0.05999482	-0.04000179	-0.05999368	
4.5446	-0.04	-0.05999441	-0.04	-0.05999482	-0.04000179	-0.05999368	
4.5448	-0.04	-0.05999441	-0.04	-0.05999482	-0.04000179	-0.05999368	
4.545	-0.04	-0.05999441	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5452	-0.04	-0.05999441	-0.04	-0.05999483	-0.04000179	-0.05999369	
4.5454	-0.04	-0.05999442	-0.04	-0.05999483	-0.04000179	-0.05999369	
4.5456	-0.04	-0.05999442	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5458	-0.04	-0.05999442	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.546	-0.04	-0.05999442	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5462	-0.04	-0.05999442	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5464	-0.04	-0.05999442	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5466	-0.04	-0.05999443	-0.04	-0.05999485	-0.04000178	-0.0599937	
4.5468	-0.04	-0.05999443	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.547	-0.04	-0.05999443	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5472	-0.04	-0.05999444	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5474	-0.04	-0.05999444	-0.04	-0.05999487	-0.04000178	-0.05999371	
4.5476	-0.04	-0.05999444	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5478	-0.04	-0.05999444	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.548	-0.04	-0.05999444	-0.04	-0.05999486	-0.04000178	-0.05999371	
4.5482	-0.04	-0.05999444	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5484	-0.04	-0.05999444	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5486	-0.04	-0.05999443	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5488	-0.04	-0.05999443	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.549	-0.04	-0.05999443	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5492	-0.04	-0.05999443	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5494	-0.04	-0.05999443	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5496	-0.04	-0.05999444	-0.04	-0.05999484	-0.04000179	-0.05999369	
4.5498	-0.04	-0.05999443	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.55	-0.04	-0.05999443	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5502	-0.04	-0.05999443	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5504	-0.04	-0.05999443	-0.04	-0.05999483	-0.04000179	-0.0599937	
4.5506	-0.04	-0.05999443	-0.04	-0.05999483	-0.04000179	-0.0599937	
4.5508	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.0599937	
4.551	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.0599937	
4.5512	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5514	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5516	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5518	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.552	-0.04	-0.05999444	-0.04	-0.05999483	-0.04000179	-0.05999369	
4.5522	-0.04	-0.05999443	-0.04	-0.05999483	-0.04000179	-0.05999369	
4.5524	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5526	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5528	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.553	-0.04	-0.05999443	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5532	-0.04	-0.05999444	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5534	-0.04	-0.05999444	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5536	-0.04	-0.05999444	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5538	-0.04	-0.05999444	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.554	-0.04	-0.05999444	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5542	-0.04	-0.05999444	-0.04	-0.05999482	-0.04000179	-0.05999369	
4.5544	-0.04	-0.05999444	-0.04	-0.05999482	-0.04000178	-0.05999369	
4.5546	-0.04	-0.05999444	-0.04	-0.05999483	-0.04000178	-0.05999369	
4.5548	-0.04	-0.05999445	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.555	-0.04	-0.05999445	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5552	-0.04	-0.05999445	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5554	-0.04	-0.05999445	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5556	-0.04	-0.05999445	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5558	-0.04	-0.05999445	-0.04	-0.05999482	-0.04000178	-0.0599937	
4.556	-0.04	-0.05999446	-0.04	-0.05999482	-0.04000178	-0.0599937	
4.5562	-0.04	-0.05999446	-0.04	-0.05999482	-0.04000178	-0.0599937	
4.5564	-0.04	-0.05999446	-0.04	-0.05999483	-0.04000178	-0.0599937	
4.5566	-0.04	-0.05999446	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.5568	-0.04	-0.05999447	-0.04	-0.05999484	-0.04000178	-0.0599937	
4.557	-0.04	-0.05999447	-0.04	-0.05999484	-0.04000178	-0.05999371	
4.5572	-0.04	-0.05999447	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5574	-0.04	-0.05999447	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5576	-0.04	-0.05999448	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5578	-0.04	-0.05999448	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.558	-0.04	-0.05999448	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5582	-0.04	-0.05999449	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5584	-0.04	-0.05999449	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5586	-0.04	-0.05999449	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.5588	-0.04	-0.0599945	-0.04	-0.05999485	-0.04000178	-0.05999371	
4.559	-0.04	-0.0599945	-0.04	-0.05999486	-0.04000178	-0.05999372	
4.5592	-0.04	-0.0599945	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5594	-0.04	-0.0599945	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5596	-0.04	-0.0599945	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5598	-0.04	-0.0599945	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.56	-0.04	-0.05999451	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5602	-0.04	-0.05999451	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5604	-0.04	-0.05999451	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5606	-0.04	-0.05999451	-0.04	-0.05999488	-0.04000178	-0.05999372	
4.5608	-0.04	-0.05999452	-0.04	-0.05999488	-0.04000178	-0.05999372	
4.561	-0.04	-0.05999452	-0.04	-0.05999488	-0.04000178	-0.05999372	
4.5612	-0.04	-0.05999452	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5614	-0.04	-0.05999452	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5616	-0.04	-0.05999452	-0.04	-0.05999487	-0.04000178	-0.05999372	
4.5618	-0.04	-0.05999452	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.562	-0.04	-0.05999452	-0.04	-0.05999485	-0.04000179	-0.05999371	
4.5622	-0.04	-0.05999452	-0.04	-0.05999484	-0.04000179	-0.0599937	
4.5624	-0.04	-0.05999451	-0.04	-0.05999483	-0.04000179	-0.0599937	
4.5626	-0.04	-0.05999451	-0.04	-0.05999482	-0.04000179	-0.0599937	
4.5628	-0.04	-0.05999451	-0.04	-0.05999481	-0.04000179	-0.0599937	
4.563	-0.04	-0.05999451	-0.04	-0.05999481	-0.04000179	-0.0599937	
4.5632	-0.04	-0.05999451	-0.04	-0.05999481	-0.04000179	-0.05999369	
4.5634	-0.04	-0.05999452	-0.04	-0.05999481	-0.04000179	-0.05999369	
4.5636	-0.04	-0.05999452	-0.04	-0.05999481	-0.04000179	-0.0599937	
4.5638	-0.04	-0.05999452	-0.04	-0.05999481	-0.04000179	-0.0599937	
4.564	-0.04	-0.05999452	-0.04	-0.05999482	-0.04000179	-0.0599937	
4.5642	-0.04	-0.05999452	-0.04	-0.05999482	-0.04000179	-0.05999371	
4.5644	-0.04	-0.05999452	-0.04	-0.05999482	-0.04000179	-0.05999371	
4.5646	-0.04	-0.05999452	-0.04	-0.05999482	-0.04000179	-0.05999371	
4.5648	-0.04	-0.05999452	-0.04	-0.05999482	-0.04000179	-0.05999371	
4.565	-0.04	-0.05999452	-0.04	-0.05999482	-0.04000179	-0.05999371	
4.5652	-0.04	-0.05999452	-0.04	-0.05999482	-0.04000179	-0.05999371	
4.5654	-0.04	-0.05999452	-0.04	-0.05999482	-0.04000179	-0.05999371	
4.5656	-0.04	-0.05999453	-0.04	-0.05999483	-0.04000179	-0.05999372	
4.5658	-0.04	-0.05999453	-0.04	-0.05999483	-0.04000178	-0.05999372	
