Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.1002	0.04779785	-0.001707677	-0.0002936209	
0.1008	0.04791854	-0.002711101	0.0005672225	
0.1014	0.04870447	-0.003066385	0.0001381456	
0.102	0.04969579	-0.003370009	-0.0004409309	
0.1026	0.04981821	-0.004280762	0.0002061333	
0.1032	0.0506334	-0.004656868	-0.0002389547	
0.1038	0.05075609	-0.005776241	0.0007327834	
0.1044	0.05151107	-0.00619718	0.000321808	
0.105	0.05252194	-0.006547925	-0.0002752351	
0.1056	0.05264645	-0.007532182	0.0004062629	
0.1062	0.0534432	-0.007970505	-2.760843E-05	
0.1068	0.05356776	-0.009203888	0.001040943	
0.1074	0.05430486	-0.009692865	0.0006399279	
0.108	0.05533364	-0.0101124	7.147916E-05	
0.1086	0.05641021	-0.01051486	-0.0005415436	
0.1092	0.05653713	-0.01159247	0.0001812666	
0.1098	0.05732063	-0.01211073	-0.0002451406	
0.1104	0.0574473	-0.01348031	0.000921555	
0.111	0.05816702	-0.01406087	0.0005302596	
0.1116	0.05918312	-0.01457672	-2.431991E-05	
0.1122	0.0593116	-0.01585326	0.0008822372	
0.1128	0.060067	-0.01647665	0.0004714191	
0.1134	0.06108554	-0.0170447	-8.407166E-05	
0.114	0.061215	-0.01839411	0.0008553988	
0.1146	0.06196451	-0.01907578	0.0004479085	
0.1152	0.06297838	-0.01970388	-0.0001048013	
0.1158	0.06310876	-0.02113564	0.0008740188	
0.1164	0.06385158	-0.02188143	0.0004702934	
0.117	0.06486204	-0.02257464	-8.043447E-05	
0.1176	0.06499334	-0.02409182	0.0009339922	
0.1182	0.06573007	-0.02490652	0.0005336885	
0.1188	0.06673881	-0.0256692	-1.599399E-05	
0.1194	0.06687098	-0.02727423	0.00103009	
0.12	0.06760229	-0.02816219	0.0006328581	
0.1206	0.0686101	-0.02899854	8.378521E-05	
0.1212	0.06966707	-0.02983416	-0.0004924553	
0.1218	0.06980046	-0.03151581	0.0005325315	
0.1224	0.07053318	-0.0324959	0.0001346404	
0.123	0.07154192	-0.03342822	-0.0004148328	
0.1236	0.07167599	-0.03524296	0.0006957075	
0.1242	0.07239602	-0.03631251	0.0003048817	
0.1248	0.07340284	-0.0373323	-0.0002434259	
0.1254	0.07353767	-0.03924856	0.0008927245	
0.126	0.07425348	-0.04040727	0.0005043089	
0.1266	0.07525879	-0.04151639	-4.306808E-05	
0.1272	0.07539435	-0.04353566	0.001117192	
0.1278	0.07610616	-0.04478606	0.0007310716	
0.1284	0.07711001	-0.0459873	0.0001845965	
0.129	0.07816947	-0.04719187	-0.0003925885	
0.1296	0.07830607	-0.04930218	0.0007302296	
0.1302	0.07902198	-0.05066704	0.0003419625	
0.1308	0.08002542	-0.05198722	-0.000204185	
0.1314	0.08016255	-0.05424955	0.001007859	
0.132	0.08086226	-0.05572148	0.0006285763	
0.1326	0.0818621	-0.05714613	8.45074E-05	
0.1332	0.08292107	-0.05857666	-0.0004922013	
0.1338	0.08305917	-0.06094067	0.000675759	
0.1344	0.08376392	-0.0625404	0.0002938061	
0.135	0.08476381	-0.0640968	-0.0002501901	
0.1356	0.08490235	-0.06662254	0.001007772	
0.1362	0.08559062	-0.06833835	0.0006349559	
0.1368	0.086587	-0.07000791	9.298272E-05	
0.1374	0.08764417	-0.07168563	-0.0004825366	
0.138	0.0877836	-0.07432096	0.0007255739	
0.1386	0.08847824	-0.07617509	0.0003493466	
0.1392	0.08947511	-0.07798693	-0.0001927938	
0.1398	0.08961493	-0.08079138	0.001104501	
0.1404	0.09029345	-0.08276924	0.0007372048	
0.141	0.09128698	-0.08470181	0.0001969873	
0.1416	0.0923427	-0.0866446	-0.0003775548	
0.1422	0.09248334	-0.08956593	0.0008651134	
0.1428	0.09316932	-0.09169164	0.0004938094	
