Time	(21) S1i	(22) S2i	(23) S3i	(24) S4i	
4.9496	-0.0439158	-0.0583962	-0.05238841	-0.04015721	
4.9498	-0.04393063	-0.05843746	-0.05236284	-0.04015139	
4.95	-0.04394515	-0.05847785	-0.05233777	-0.04014578	
4.9502	-0.04395941	-0.05851737	-0.05231317	-0.04014036	
4.9504	-0.04397339	-0.05855604	-0.05228904	-0.04013513	
4.9506	-0.04398709	-0.05859386	-0.05226538	-0.04013008	
4.9508	-0.04400053	-0.05863084	-0.05224219	-0.04012521	
4.951	-0.0440137	-0.058667	-0.05221944	-0.04012052	
4.9512	-0.0440266	-0.05870233	-0.05219716	-0.04011599	
4.9514	-0.04403925	-0.05873686	-0.05217531	-0.04011162	
4.9516	-0.04405165	-0.05877059	-0.0521539	-0.04010742	
4.9518	-0.04406378	-0.05880353	-0.05213294	-0.04010337	
4.952	-0.04407569	-0.0588357	-0.05211239	-0.04009946	
4.9522	-0.04408734	-0.0588671	-0.05209226	-0.0400957	
4.9524	-0.04409875	-0.05889776	-0.05207256	-0.04009208	
4.9526	-0.04410993	-0.05892767	-0.05205325	-0.04008859	
4.9528	-0.04412088	-0.05895687	-0.05203435	-0.04008524	
4.953	-0.0441316	-0.05898535	-0.05201586	-0.04008201	
4.9532	-0.04414209	-0.05901312	-0.05199774	-0.0400789	
4.9534	-0.04415237	-0.05904021	-0.05198001	-0.0400759	
4.9536	-0.04416241	-0.05906663	-0.05196267	-0.04007302	
4.9538	-0.04417226	-0.05909238	-0.05194569	-0.04007025	
4.954	-0.04418188	-0.05911749	-0.05192908	-0.04006758	
4.9542	-0.0441913	-0.05914196	-0.05191284	-0.04006502	
4.9544	-0.04420051	-0.0591658	-0.05189694	-0.04006255	
4.9546	-0.04420952	-0.05918903	-0.0518814	-0.04006018	
4.9548	-0.04421833	-0.05921166	-0.0518662	-0.04005789	
4.955	-0.04422695	-0.0592337	-0.05185133	-0.0400557	
4.9552	-0.04423538	-0.05925517	-0.05183679	-0.04005359	
4.9554	-0.04424362	-0.05927606	-0.05182258	-0.04005156	
4.9556	-0.04425168	-0.05929641	-0.05180868	-0.04004961	
4.9558	-0.04425957	-0.05931621	-0.05179509	-0.04004774	
4.956	-0.04426727	-0.05933548	-0.05178181	-0.04004594	
4.9562	-0.04427481	-0.05935423	-0.05176881	-0.04004421	
4.9564	-0.04428219	-0.05937247	-0.05175611	-0.04004255	
4.9566	-0.0442894	-0.05939022	-0.0517437	-0.04004094	
4.9568	-0.04429646	-0.05940748	-0.05173155	-0.04003941	
4.957	-0.04430336	-0.05942426	-0.05171968	-0.04003793	
4.9572	-0.04431011	-0.05944058	-0.05170808	-0.04003651	
4.9574	-0.04431672	-0.05945645	-0.05169672	-0.04003515	
4.9576	-0.04432318	-0.05947187	-0.05168562	-0.04003384	
4.9578	-0.04432951	-0.05948686	-0.05167476	-0.04003258	
4.958	-0.04433571	-0.05950143	-0.05166414	-0.04003137	
4.9582	-0.04434178	-0.0595156	-0.05165374	-0.0400302	
4.9584	-0.04434772	-0.05952936	-0.05164357	-0.04002908	
4.9586	-0.04435354	-0.05954274	-0.05163361	-0.04002801	
4.9588	-0.04435925	-0.05955574	-0.05162386	-0.04002697	
4.959	-0.04436484	-0.05956837	-0.05161433	-0.04002597	
4.9592	-0.04437032	-0.05958064	-0.05160499	-0.04002501	
4.9594	-0.04437569	-0.05959256	-0.05159584	-0.04002408	
4.9596	-0.04438095	-0.05960414	-0.0515869	-0.04002319	
4.9598	-0.04438611	-0.05961539	-0.05157813	-0.04002234	
4.96	-0.04439117	-0.05962631	-0.05156954	-0.04002152	
4.9602	-0.04439614	-0.05963691	-0.05156114	-0.04002072	
4.9604	-0.04440101	-0.0596472	-0.0515529	-0.04001996	
4.9606	-0.04440579	-0.05965718	-0.05154482	-0.04001923	
4.9608	-0.04441048	-0.05966688	-0.05153691	-0.04001853	
4.961	-0.04441509	-0.05967628	-0.05152916	-0.04001785	
4.9612	-0.04441961	-0.05968541	-0.05152155	-0.04001721	
4.9614	-0.04442405	-0.05969426	-0.0515141	-0.04001658	
4.9616	-0.04442841	-0.05970285	-0.05150679	-0.04001598	
4.9618	-0.0444327	-0.05971118	-0.05149961	-0.04001541	
4.962	-0.04443691	-0.05971926	-0.05149258	-0.04001486	
4.9622	-0.04444106	-0.0597271	-0.05148567	-0.04001432	
4.9624	-0.04444513	-0.0597347	-0.05147889	-0.04001381	
4.9626	-0.04444914	-0.05974207	-0.05147223	-0.04001332	
4.9628	-0.04445308	-0.05974921	-0.05146569	-0.04001285	
4.963	-0.04445697	-0.05975613	-0.05145927	-0.0400124	
4.9632	-0.04446078	-0.05976285	-0.05145296	-0.04001197	
4.9634	-0.04446455	-0.05976935	-0.05144677	-0.04001155	
4.9636	-0.04446826	-0.05977566	-0.05144067	-0.04001115	
4.9638	-0.04447191	-0.05978177	-0.05143468	-0.04001077	
4.964	-0.04447551	-0.05978769	-0.05142878	-0.0400104	
4.9642	-0.04447906	-0.05979342	-0.05142299	-0.04001004	
4.9644	-0.04448255	-0.05979898	-0.05141729	-0.0400097	
4.9646	-0.044486	-0.05980437	-0.05141167	-0.04000938	
4.9648	-0.04448941	-0.05980958	-0.05140615	-0.04000906	
4.965	-0.04449277	-0.05981464	-0.05140071	-0.04000876	
4.9652	-0.04449609	-0.05981953	-0.05139535	-0.04000847	
4.9654	-0.04449936	-0.05982427	-0.05139006	-0.04000819	
4.9656	-0.04450259	-0.05982886	-0.05138487	-0.04000793	
4.9658	-0.04450579	-0.0598333	-0.05137973	-0.04000767	
4.966	-0.04450895	-0.05983761	-0.05137467	-0.04000743	
4.9662	-0.04451207	-0.05984177	-0.05136969	-0.04000719	
4.9664	-0.04451516	-0.05984581	-0.05136477	-0.04000697	
4.9666	-0.04451821	-0.05984972	-0.05135991	-0.04000675	
4.9668	-0.04452123	-0.05985351	-0.05135512	-0.04000654	
4.967	-0.04452423	-0.05985718	-0.05135037	-0.04000634	
4.9672	-0.0445272	-0.05986074	-0.05134569	-0.04000615	
4.9674	-0.04453013	-0.05986418	-0.05134108	-0.04000596	
4.9676	-0.04453304	-0.05986752	-0.0513365	-0.04000577	
4.9678	-0.04453592	-0.05987075	-0.05133199	-0.0400056	
4.968	-0.04453877	-0.05987388	-0.05132753	-0.04000543	
4.9682	-0.0445416	-0.05987691	-0.05132311	-0.04000527	
4.9684	-0.0445444	-0.05987985	-0.05131874	-0.04000511	
4.9686	-0.04454718	-0.05988269	-0.05131443	-0.04000496	
4.9688	-0.04454993	-0.05988544	-0.05131015	-0.04000482	
4.969	-0.04455267	-0.0598881	-0.05130592	-0.04000468	
4.9692	-0.04455538	-0.05989068	-0.05130174	-0.04000454	
4.9694	-0.04455807	-0.05989317	-0.05129759	-0.04000442	
4.9696	-0.04456074	-0.05989558	-0.05129348	-0.04000429	
4.9698	-0.04456339	-0.05989791	-0.05128942	-0.04000418	
4.97	-0.04456602	-0.05990017	-0.05128539	-0.04000406	
4.9702	-0.04456863	-0.05990235	-0.0512814	-0.04000396	
4.9704	-0.04457122	-0.05990446	-0.05127744	-0.04000385	
4.9706	-0.0445738	-0.0599065	-0.05127352	-0.04000375	
4.9708	-0.04457637	-0.05990847	-0.05126963	-0.04000365	
4.971	-0.04457891	-0.05991038	-0.05126577	-0.04000356	
4.9712	-0.04458144	-0.05991222	-0.05126194	-0.04000347	
4.9714	-0.04458395	-0.05991401	-0.05125814	-0.04000339	
4.9716	-0.04458645	-0.05991573	-0.05125438	-0.04000331	
4.9718	-0.04458894	-0.05991739	-0.05125063	-0.04000323	
4.972	-0.04459142	-0.059919	-0.05124692	-0.04000316	
4.9722	-0.04459387	-0.05992056	-0.05124323	-0.04000309	
4.9724	-0.04459633	-0.05992206	-0.05123956	-0.04000302	
4.9726	-0.04459876	-0.05992351	-0.05123592	-0.04000296	
4.9728	-0.04460118	-0.05992492	-0.0512323	-0.04000289	
4.973	-0.0446036	-0.05992627	-0.05122871	-0.04000283	
4.9732	-0.04460601	-0.05992758	-0.05122513	-0.04000278	
4.9734	-0.0446084	-0.05992885	-0.05122158	-0.04000273	
4.9736	-0.04461078	-0.05993007	-0.05121805	-0.04000267	
4.9738	-0.04461316	-0.05993125	-0.05121453	-0.04000262	
4.974	-0.04461553	-0.05993239	-0.05121104	-0.04000258	
4.9742	-0.04461788	-0.05993349	-0.05120756	-0.04000253	
4.9744	-0.04462024	-0.05993455	-0.0512041	-0.04000249	
4.9746	-0.04462258	-0.05993558	-0.05120066	-0.04000244	
4.9748	-0.04462492	-0.05993658	-0.05119723	-0.04000241	
4.975	-0.04462725	-0.05993754	-0.05119381	-0.04000236	
4.9752	-0.04462957	-0.05993847	-0.05119041	-0.04000233	
4.9754	-0.04463189	-0.05993937	-0.05118702	-0.04000229	
4.9756	-0.0446342	-0.05994024	-0.05118364	-0.04000225	
4.9758	-0.0446365	-0.05994108	-0.05118029	-0.04000222	
4.976	-0.04463881	-0.05994189	-0.05117694	-0.04000219	
4.9762	-0.0446411	-0.05994267	-0.0511736	-0.04000216	
4.9764	-0.04464339	-0.05994343	-0.05117028	-0.04000213	
4.9766	-0.04464567	-0.05994416	-0.05116696	-0.0400021	
4.9768	-0.04464795	-0.05994487	-0.05116366	-0.04000207	
4.977	-0.04465022	-0.05994555	-0.05116037	-0.04000204	
4.9772	-0.0446525	-0.05994621	-0.05115709	-0.04000201	
4.9774	-0.04465476	-0.05994684	-0.05115381	-0.04000199	
4.9776	-0.04465703	-0.05994745	-0.05115055	-0.04000197	
4.9778	-0.04465928	-0.05994804	-0.0511473	-0.04000194	
4.978	-0.04466154	-0.05994861	-0.05114405	-0.04000192	
4.9782	-0.04466379	-0.05994916	-0.05114082	-0.0400019	
4.9784	-0.04466604	-0.05994969	-0.05113758	-0.04000188	
4.9786	-0.04466829	-0.0599502	-0.05113436	-0.04000186	
4.9788	-0.04467053	-0.05995069	-0.05113114	-0.04000184	
4.979	-0.04467278	-0.05995116	-0.05112793	-0.04000183	
4.9792	-0.04467501	-0.05995162	-0.05112473	-0.04000181	
4.9794	-0.04467725	-0.05995205	-0.05112153	-0.04000179	
4.9796	-0.04467949	-0.05995248	-0.05111834	-0.04000178	
4.9798	-0.04468172	-0.05995288	-0.05111515	-0.04000176	
4.98	-0.04468395	-0.05995328	-0.05111197	-0.04000175	
4.9802	-0.04468619	-0.05995365	-0.0511088	-0.04000174	
4.9804	-0.04468842	-0.05995401	-0.05110562	-0.04000173	
4.9806	-0.04469064	-0.05995436	-0.05110246	-0.04000172	
4.9808	-0.04469287	-0.0599547	-0.05109929	-0.04000171	
4.981	-0.04469511	-0.05995502	-0.05109612	-0.04000169	
4.9812	-0.04469733	-0.05995533	-0.05109297	-0.04000168	
4.9814	-0.04469956	-0.05995563	-0.05108981	-0.04000168	
4.9816	-0.04470178	-0.05995592	-0.05108665	-0.04000166	
4.9818	-0.04470401	-0.0599562	-0.05108351	-0.04000166	
4.982	-0.04470624	-0.05995646	-0.05108036	-0.04000165	
4.9822	-0.04470847	-0.05995672	-0.05107721	-0.04000164	
4.9824	-0.04471069	-0.05995696	-0.05107407	-0.04000163	
4.9826	-0.04471292	-0.0599572	-0.05107092	-0.04000163	
4.9828	-0.04471515	-0.05995742	-0.05106778	-0.04000162	
4.983	-0.04471738	-0.05995764	-0.05106464	-0.04000162	
4.9832	-0.04471961	-0.05995785	-0.0510615	-0.04000161	
4.9834	-0.04472185	-0.05995805	-0.05105836	-0.0400016	
4.9836	-0.04472408	-0.05995824	-0.05105522	-0.0400016	
4.9838	-0.04472632	-0.05995842	-0.05105208	-0.04000159	
4.984	-0.04472855	-0.0599586	-0.05104894	-0.04000159	
4.9842	-0.04473079	-0.05995876	-0.05104581	-0.04000158	
4.9844	-0.04473303	-0.05995892	-0.05104266	-0.04000158	
4.9846	-0.04473527	-0.05995908	-0.05103952	-0.04000157	
4.9848	-0.04473751	-0.05995922	-0.05103639	-0.04000157	
4.985	-0.04473976	-0.05995936	-0.05103324	-0.04000157	
4.9852	-0.04474201	-0.05995949	-0.0510301	-0.04000156	
4.9854	-0.04474425	-0.05995962	-0.05102696	-0.04000156	
4.9856	-0.04474651	-0.05995974	-0.05102381	-0.04000156	
4.9858	-0.04474876	-0.05995985	-0.05102067	-0.04000155	
4.986	-0.04475101	-0.05995997	-0.05101752	-0.04000155	
4.9862	-0.04475328	-0.05996007	-0.05101437	-0.04000155	
4.9864	-0.04475554	-0.05996017	-0.05101122	-0.04000155	
4.9866	-0.0447578	-0.05996026	-0.05100807	-0.04000155	
4.9868	-0.04476007	-0.05996035	-0.05100491	-0.04000154	
4.987	-0.04476235	-0.05996043	-0.05100175	-0.04000154	
4.9872	-0.04476462	-0.05996051	-0.05099859	-0.04000154	
4.9874	-0.0447669	-0.05996058	-0.05099542	-0.04000154	
4.9876	-0.04476918	-0.05996065	-0.05099225	-0.04000153	
4.9878	-0.04477146	-0.05996072	-0.05098908	-0.04000153	
4.988	-0.04477375	-0.05996078	-0.05098591	-0.04000153	
4.9882	-0.04477605	-0.05996083	-0.05098272	-0.04000153	
4.9884	-0.04477834	-0.05996089	-0.05097955	-0.04000153	
4.9886	-0.04478064	-0.05996094	-0.05097636	-0.04000153	
4.9888	-0.04478295	-0.05996098	-0.05097317	-0.04000153	
4.989	-0.04478525	-0.05996102	-0.05096998	-0.04000153	
4.9892	-0.04478756	-0.05996106	-0.05096678	-0.04000153	
4.9894	-0.04478988	-0.0599611	-0.05096357	-0.04000153	
4.9896	-0.0447922	-0.05996113	-0.05096037	-0.04000153	
4.9898	-0.04479453	-0.05996116	-0.05095716	-0.04000152	
4.99	-0.04479686	-0.05996118	-0.05095394	-0.04000152	
4.9902	-0.04479919	-0.0599612	-0.05095072	-0.04000152	
4.9904	-0.04480153	-0.05996122	-0.05094749	-0.04000152	
4.9906	-0.04480388	-0.05996124	-0.05094426	-0.04000152	
4.9908	-0.04480622	-0.05996126	-0.05094103	-0.04000152	
4.991	-0.04480858	-0.05996127	-0.05093779	-0.04000152	
4.9912	-0.04481094	-0.05996127	-0.05093454	-0.04000152	
4.9914	-0.0448133	-0.05996128	-0.05093129	-0.04000152	
4.9916	-0.04481567	-0.05996129	-0.05092803	-0.04000152	
4.9918	-0.04481805	-0.05996129	-0.05092476	-0.04000152	
4.992	-0.04482042	-0.05996129	-0.0509215	-0.04000152	
4.9922	-0.04482282	-0.05996128	-0.05091821	-0.04000152	
4.9924	-0.04482521	-0.05996128	-0.05091493	-0.04000153	
4.9926	-0.0448276	-0.05996127	-0.05091165	-0.04000153	
4.9928	-0.04483001	-0.05996126	-0.05090835	-0.04000153	
4.993	-0.04483242	-0.05996125	-0.05090504	-0.04000153	
4.9932	-0.04483483	-0.05996123	-0.05090174	-0.04000153	
4.9934	-0.04483725	-0.05996122	-0.05089841	-0.04000153	
4.9936	-0.04483968	-0.0599612	-0.05089509	-0.04000153	
4.9938	-0.04484211	-0.05996118	-0.05089176	-0.04000153	
4.994	-0.04484455	-0.05996116	-0.05088842	-0.04000153	
4.9942	-0.044847	-0.05996114	-0.05088507	-0.04000153	
4.9944	-0.04484945	-0.05996111	-0.05088173	-0.04000153	
4.9946	-0.04485191	-0.05996109	-0.05087836	-0.04000153	
4.9948	-0.04485438	-0.05996106	-0.05087499	-0.04000153	
4.995	-0.04485685	-0.05996103	-0.05087162	-0.04000153	
4.9952	-0.04485933	-0.059961	-0.05086824	-0.04000153	
4.9954	-0.04486182	-0.05996097	-0.05086484	-0.04000154	
4.9956	-0.04486431	-0.05996094	-0.05086145	-0.04000154	
4.9958	-0.04486682	-0.0599609	-0.05085804	-0.04000154	
4.996	-0.04486933	-0.05996086	-0.05085462	-0.04000154	
4.9962	-0.04487184	-0.05996082	-0.0508512	-0.04000154	
4.9964	-0.04487436	-0.05996078	-0.05084776	-0.04000154	
4.9966	-0.0448769	-0.05996074	-0.05084432	-0.04000154	
4.9968	-0.04487943	-0.0599607	-0.05084087	-0.04000155	
4.997	-0.04488198	-0.05996066	-0.05083741	-0.04000155	
4.9972	-0.04488453	-0.05996061	-0.05083393	-0.04000155	
4.9974	-0.04488709	-0.05996057	-0.05083046	-0.04000155	
4.9976	-0.04488966	-0.05996052	-0.05082697	-0.04000155	
4.9978	-0.04489224	-0.05996047	-0.05082347	-0.04000155	
4.998	-0.04489482	-0.05996042	-0.05081997	-0.04000155	
4.9982	-0.04489741	-0.05996038	-0.05081645	-0.04000155	
4.9984	-0.04490002	-0.05996033	-0.05081293	-0.04000155	
4.9986	-0.04490262	-0.05996028	-0.0508094	-0.04000155	
4.9988	-0.04490524	-0.05996023	-0.05080586	-0.04000155	
4.999	-0.04490786	-0.05996018	-0.05080231	-0.04000155	
4.9992	-0.04491049	-0.05996013	-0.05079875	-0.04000155	
4.9994	-0.04491313	-0.05996008	-0.05079518	-0.04000155	
4.9996	-0.04491577	-0.05996003	-0.05079161	-0.04000155	
4.9998	-0.04491842	-0.05995998	-0.05078803	-0.04000156	
5	-0.04492108	-0.05995993	-0.05078443	-0.04000156	
5.0002	-0.04492375	-0.05995988	-0.05078083	-0.04000156	
5.0004	-0.04492641	-0.05995983	-0.05077723	-0.04000156	
5.0006	-0.04492909	-0.05995978	-0.05077361	-0.04000156	
5.0008	-0.04493178	-0.05995973	-0.05076998	-0.04000156	
5.001	-0.04493446	-0.05995968	-0.05076636	-0.04000156	
5.0012	-0.04493716	-0.05995963	-0.05076271	-0.04000156	
5.0014	-0.04493986	-0.05995958	-0.05075907	-0.04000156	
5.0016	-0.04494257	-0.05995953	-0.05075542	-0.04000157	
5.0018	-0.04494528	-0.05995948	-0.05075176	-0.04000157	
5.002	-0.044948	-0.05995943	-0.05074809	-0.04000157	
5.0022	-0.04495072	-0.05995939	-0.05074442	-0.04000157	
5.0024	-0.04495345	-0.05995934	-0.05074073	-0.04000157	
5.0026	-0.04495619	-0.05995929	-0.05073705	-0.04000158	
5.0028	-0.04495892	-0.05995924	-0.05073336	-0.04000158	
5.003	-0.04496167	-0.0599592	-0.05072966	-0.04000158	
5.0032	-0.04496442	-0.05995915	-0.05072595	-0.04000159	
5.0034	-0.04496717	-0.05995911	-0.05072225	-0.04000159	
5.0036	-0.04496993	-0.05995907	-0.05071853	-0.04000159	
5.0038	-0.04497269	-0.05995902	-0.05071481	-0.0400016	
5.004	-0.04497545	-0.05995898	-0.05071109	-0.0400016	
5.0042	-0.04497822	-0.05995893	-0.05070735	-0.0400016	
5.0044	-0.044981	-0.05995889	-0.05070361	-0.04000161	
5.0046	-0.04498377	-0.05995885	-0.05069988	-0.04000161	
5.0048	-0.04498656	-0.05995881	-0.05069613	-0.04000162	
5.005	-0.04498934	-0.05995877	-0.05069238	-0.04000162	
5.0052	-0.04499213	-0.05995873	-0.05068863	-0.04000162	
5.0054	-0.04499492	-0.05995869	-0.05068487	-0.04000163	
5.0056	-0.04499772	-0.05995866	-0.05068111	-0.04000163	
5.0058	-0.04500051	-0.05995862	-0.05067735	-0.04000164	
5.006	-0.04500331	-0.05995858	-0.05067357	-0.04000164	
5.0062	-0.04500612	-0.05995854	-0.0506698	-0.04000165	
5.0064	-0.04500892	-0.05995851	-0.05066603	-0.04000165	
5.0066	-0.04501174	-0.05995847	-0.05066225	-0.04000166	
5.0068	-0.04501455	-0.05995844	-0.05065846	-0.04000166	
5.007	-0.04501736	-0.05995841	-0.05065468	-0.04000166	
5.0072	-0.04502018	-0.05995837	-0.05065089	-0.04000167	
5.0074	-0.04502301	-0.05995834	-0.0506471	-0.04000168	
5.0076	-0.04502582	-0.05995831	-0.05064331	-0.04000168	
5.0078	-0.04502865	-0.05995828	-0.05063951	-0.04000169	
5.008	-0.04503148	-0.05995825	-0.05063571	-0.04000169	
5.0082	-0.0450343	-0.05995822	-0.05063192	-0.04000169	
5.0084	-0.04503714	-0.05995819	-0.05062811	-0.0400017	
5.0086	-0.04503997	-0.05995816	-0.05062431	-0.04000171	
5.0088	-0.04504281	-0.05995814	-0.0506205	-0.04000171	
5.009	-0.04504564	-0.05995811	-0.05061669	-0.04000172	
5.0092	-0.04504849	-0.05995809	-0.05061288	-0.04000172	
5.0094	-0.04505132	-0.05995806	-0.05060907	-0.04000172	
5.0096	-0.04505416	-0.05995803	-0.05060526	-0.04000173	
5.0098	-0.04505701	-0.05995801	-0.05060145	-0.04000174	
5.01	-0.04505985	-0.05995799	-0.05059763	-0.04000174	
5.0102	-0.0450627	-0.05995797	-0.05059381	-0.04000175	
5.0104	-0.04506555	-0.05995794	-0.05058999	-0.04000175	
5.0106	-0.04506839	-0.05995792	-0.05058618	-0.04000176	
5.0108	-0.04507125	-0.0599579	-0.05058236	-0.04000176	
5.011	-0.0450741	-0.05995788	-0.05057853	-0.04000177	
5.0112	-0.04507695	-0.05995786	-0.05057472	-0.04000177	
5.0114	-0.04507981	-0.05995784	-0.05057089	-0.04000178	
5.0116	-0.04508267	-0.05995782	-0.05056707	-0.04000178	
5.0118	-0.04508552	-0.05995781	-0.05056325	-0.04000179	
5.012	-0.04508838	-0.05995779	-0.05055942	-0.04000179	
5.0122	-0.04509123	-0.05995778	-0.0505556	-0.0400018	
5.0124	-0.04509409	-0.05995776	-0.05055178	-0.04000181	
5.0126	-0.04509695	-0.05995775	-0.05054795	-0.04000181	
5.0128	-0.04509981	-0.05995773	-0.05054412	-0.04000182	
5.013	-0.04510267	-0.05995772	-0.05054031	-0.04000182	
5.0132	-0.04510554	-0.05995771	-0.05053648	-0.04000183	
5.0134	-0.0451084	-0.05995769	-0.05053265	-0.04000183	
5.0136	-0.04511126	-0.05995768	-0.05052883	-0.04000184	
5.0138	-0.04511412	-0.05995767	-0.05052501	-0.04000184	
5.014	-0.04511699	-0.05995766	-0.05052118	-0.04000185	
5.0142	-0.04511985	-0.05995765	-0.05051736	-0.04000185	
5.0144	-0.04512272	-0.05995764	-0.05051354	-0.04000186	
5.0146	-0.04512559	-0.05995763	-0.05050971	-0.04000186	
5.0148	-0.04512845	-0.05995763	-0.0505059	-0.04000187	
5.015	-0.04513131	-0.05995762	-0.05050207	-0.04000187	
5.0152	-0.04513418	-0.05995761	-0.05049825	-0.04000188	
5.0154	-0.04513704	-0.0599576	-0.05049443	-0.04000188	
5.0156	-0.04513991	-0.0599576	-0.05049061	-0.04000189	
5.0158	-0.04514278	-0.0599576	-0.05048679	-0.04000189	
5.016	-0.04514564	-0.05995759	-0.05048298	-0.0400019	
5.0162	-0.04514851	-0.05995759	-0.05047916	-0.0400019	
5.0164	-0.04515138	-0.05995759	-0.05047534	-0.04000191	
5.0166	-0.04515424	-0.05995758	-0.05047153	-0.04000191	
5.0168	-0.04515711	-0.05995758	-0.05046771	-0.04000192	
5.017	-0.04515998	-0.05995758	-0.0504639	-0.04000192	
5.0172	-0.04516285	-0.05995758	-0.05046009	-0.04000193	
5.0174	-0.04516571	-0.05995758	-0.05045628	-0.04000193	
5.0176	-0.04516858	-0.05995758	-0.05045246	-0.04000193	
5.0178	-0.04517144	-0.05995758	-0.05044866	-0.04000194	
5.018	-0.04517431	-0.05995759	-0.05044485	-0.04000194	
5.0182	-0.04517718	-0.05995759	-0.05044105	-0.04000195	
5.0184	-0.04518004	-0.05995759	-0.05043725	-0.04000195	
5.0186	-0.04518291	-0.05995759	-0.05043344	-0.04000195	
5.0188	-0.04518578	-0.0599576	-0.05042963	-0.04000196	
5.019	-0.04518864	-0.0599576	-0.05042584	-0.04000196	
5.0192	-0.0451915	-0.05995761	-0.05042204	-0.04000197	
5.0194	-0.04519437	-0.05995761	-0.05041824	-0.04000197	
5.0196	-0.04519723	-0.05995762	-0.05041445	-0.04000197	
5.0198	-0.04520009	-0.05995763	-0.05041065	-0.04000198	
5.02	-0.04520296	-0.05995763	-0.05040686	-0.04000198	
5.0202	-0.04520582	-0.05995764	-0.05040308	-0.04000198	
5.0204	-0.04520868	-0.05995765	-0.05039929	-0.04000199	
5.0206	-0.04521155	-0.05995766	-0.0503955	-0.04000199	
5.0208	-0.0452144	-0.05995767	-0.05039172	-0.040002	
5.021	-0.04521726	-0.05995768	-0.05038793	-0.040002	
5.0212	-0.04522013	-0.05995769	-0.05038415	-0.040002	
5.0214	-0.04522298	-0.0599577	-0.05038038	-0.04000201	
5.0216	-0.04522584	-0.05995771	-0.0503766	-0.04000201	
5.0218	-0.0452287	-0.05995772	-0.05037283	-0.04000201	
5.022	-0.04523155	-0.05995774	-0.05036906	-0.04000201	
5.0222	-0.04523441	-0.05995775	-0.05036529	-0.04000202	
5.0224	-0.04523727	-0.05995776	-0.05036152	-0.04000202	
5.0226	-0.04524012	-0.05995778	-0.05035776	-0.04000202	
5.0228	-0.04524297	-0.05995779	-0.050354	-0.04000203	
5.023	-0.04524583	-0.0599578	-0.05035024	-0.04000203	
5.0232	-0.04524868	-0.05995782	-0.05034649	-0.04000203	
5.0234	-0.04525153	-0.05995783	-0.05034273	-0.04000203	
5.0236	-0.04525438	-0.05995785	-0.05033898	-0.04000204	
5.0238	-0.04525723	-0.05995787	-0.05033523	-0.04000204	
5.024	-0.04526008	-0.05995788	-0.05033148	-0.04000204	
5.0242	-0.04526292	-0.0599579	-0.05032774	-0.04000204	
5.0244	-0.04526576	-0.05995791	-0.050324	-0.04000204	
5.0246	-0.04526861	-0.05995793	-0.05032026	-0.04000205	
5.0248	-0.04527146	-0.05995795	-0.05031653	-0.04000205	
5.025	-0.04527429	-0.05995796	-0.0503128	-0.04000205	
5.0252	-0.04527713	-0.05995798	-0.05030907	-0.04000205	
5.0254	-0.04527998	-0.059958	-0.05030534	-0.04000206	
5.0256	-0.04528281	-0.05995801	-0.05030163	-0.04000206	
5.0258	-0.04528565	-0.05995803	-0.0502979	-0.04000206	
5.026	-0.04528848	-0.05995805	-0.05029418	-0.04000206	
5.0262	-0.04529132	-0.05995807	-0.05029048	-0.04000206	
5.0264	-0.04529415	-0.05995809	-0.05028676	-0.04000206	
5.0266	-0.04529699	-0.05995811	-0.05028305	-0.04000206	
5.0268	-0.04529981	-0.05995813	-0.05027935	-0.04000206	
5.027	-0.04530264	-0.05995814	-0.05027565	-0.04000206	
5.0272	-0.04530547	-0.05995816	-0.05027195	-0.04000207	
5.0274	-0.04530829	-0.05995818	-0.05026826	-0.04000207	
5.0276	-0.04531112	-0.0599582	-0.05026456	-0.04000207	
5.0278	-0.04531394	-0.05995822	-0.05026088	-0.04000207	
5.028	-0.04531676	-0.05995824	-0.05025719	-0.04000207	
5.0282	-0.04531958	-0.05995826	-0.05025351	-0.04000207	
5.0284	-0.0453224	-0.05995828	-0.05024983	-0.04000207	
5.0286	-0.04532521	-0.05995829	-0.05024616	-0.04000207	
5.0288	-0.04532803	-0.05995831	-0.05024248	-0.04000207	
5.029	-0.04533084	-0.05995834	-0.05023881	-0.04000207	
5.0292	-0.04533365	-0.05995835	-0.05023516	-0.04000207	
5.0294	-0.04533647	-0.05995837	-0.05023149	-0.04000207	
5.0296	-0.04533928	-0.05995839	-0.05022783	-0.04000207	
5.0298	-0.04534208	-0.05995841	-0.05022418	-0.04000208	
5.03	-0.04534489	-0.05995843	-0.05022053	-0.04000208	
5.0302	-0.04534769	-0.05995845	-0.05021688	-0.04000208	
5.0304	-0.04535048	-0.05995847	-0.05021324	-0.04000208	
5.0306	-0.04535329	-0.05995849	-0.0502096	-0.04000208	
5.0308	-0.04535609	-0.05995851	-0.05020596	-0.04000208	
5.031	-0.04535888	-0.05995853	-0.05020233	-0.04000208	
5.0312	-0.04536168	-0.05995855	-0.0501987	-0.04000208	
5.0314	-0.04536447	-0.05995857	-0.05019507	-0.04000208	
5.0316	-0.04536725	-0.05995859	-0.05019145	-0.04000208	
5.0318	-0.04537004	-0.05995861	-0.05018784	-0.04000208	
5.032	-0.04537283	-0.05995863	-0.05018422	-0.04000208	
