Time	(5) Hip Bistable 1	(6) Knee Bistable 1	(7) Hip Bistable 2	(8) Knee Bistable 2	
6.5284	-0.06146625	-0.06144096	-0.03902486	-0.02886584	
6.5286	-0.06146313	-0.06143789	-0.03902923	-0.02887082	
6.5288	-0.06146	-0.06143481	-0.03903357	-0.02887578	
6.529	-0.06145689	-0.06143175	-0.03903788	-0.02888073	
6.5292	-0.06145378	-0.06142869	-0.03904218	-0.02888566	
6.5294	-0.06145068	-0.06142564	-0.03904646	-0.02889058	
6.5296	-0.06144758	-0.06142259	-0.03905072	-0.02889549	
6.5298	-0.06144449	-0.06141955	-0.03905496	-0.02890039	
6.53	-0.0614414	-0.06141651	-0.03905917	-0.02890527	
6.5302	-0.06143833	-0.06141349	-0.03906337	-0.02891014	
6.5304	-0.06143525	-0.06141046	-0.03906754	-0.028915	
6.5306	-0.06143219	-0.06140745	-0.0390717	-0.02891984	
6.5308	-0.06142913	-0.06140444	-0.03907583	-0.02892467	
6.531	-0.06142607	-0.06140143	-0.03907995	-0.02892948	
6.5312	-0.06142303	-0.06139844	-0.03908404	-0.02893429	
6.5314	-0.06141999	-0.06139544	-0.03908812	-0.02893908	
6.5316	-0.06141695	-0.06139246	-0.03909217	-0.02894385	
6.5318	-0.06141392	-0.06138948	-0.03909621	-0.02894862	
6.532	-0.0614109	-0.0613865	-0.03910023	-0.02895337	
6.5322	-0.06140788	-0.06138353	-0.03910422	-0.0289581	
6.5324	-0.06140487	-0.06138057	-0.0391082	-0.02896283	
6.5326	-0.06140186	-0.06137761	-0.03911216	-0.02896754	
6.5328	-0.06139886	-0.06137466	-0.0391161	-0.02897224	
6.533	-0.06139587	-0.06137172	-0.03912002	-0.02897692	
6.5332	-0.06139288	-0.06136878	-0.03912392	-0.02898159	
6.5334	-0.0613899	-0.06136585	-0.03912781	-0.02898625	
6.5336	-0.06138692	-0.06136292	-0.03913167	-0.02899089	
6.5338	-0.06138396	-0.06136	-0.03913552	-0.02899553	
6.534	-0.06138099	-0.06135708	-0.03913935	-0.02900014	
6.5342	-0.06137804	-0.06135417	-0.03914316	-0.02900475	
6.5344	-0.06137509	-0.06135127	-0.03914695	-0.02900934	
6.5346	-0.06137214	-0.06134837	-0.03915072	-0.02901392	
6.5348	-0.0613692	-0.06134548	-0.03915448	-0.02901848	
6.535	-0.06136626	-0.06134259	-0.03915821	-0.02902304	
6.5352	-0.06136334	-0.06133971	-0.03916193	-0.02902757	
6.5354	-0.06136042	-0.06133684	-0.03916563	-0.0290321	
6.5356	-0.0613575	-0.06133397	-0.03916932	-0.02903661	
6.5358	-0.06135459	-0.06133111	-0.03917298	-0.02904111	
6.536	-0.06135168	-0.06132825	-0.03917664	-0.0290456	
6.5362	-0.06134878	-0.0613254	-0.03918027	-0.02905007	
6.5364	-0.06134589	-0.06132255	-0.03918388	-0.02905453	
6.5366	-0.06134301	-0.06131971	-0.03918748	-0.02905898	
6.5368	-0.06134012	-0.06131688	-0.03919106	-0.02906341	
6.537	-0.06133725	-0.06131405	-0.03919462	-0.02906783	
6.5372	-0.06133438	-0.06131123	-0.03919817	-0.02907224	
6.5374	-0.06133152	-0.06130841	-0.0392017	-0.02907663	
6.5376	-0.06132866	-0.0613056	-0.03920521	-0.02908102	
6.5378	-0.06132581	-0.06130279	-0.03920871	-0.02908539	
6.538	-0.06132296	-0.06129999	-0.03921219	-0.02908975	
6.5382	-0.06132012	-0.0612972	-0.03921565	-0.0290941	
6.5384	-0.06131728	-0.06129441	-0.0392191	-0.02909844	
6.5386	-0.06131446	-0.06129163	-0.03922253	-0.02910277	
6.5388	-0.06131163	-0.06128885	-0.03922595	-0.02910708	
6.539	-0.06130881	-0.06128608	-0.03922934	-0.02911139	
6.5392	-0.061306	-0.06128331	-0.03923273	-0.02911569	
6.5394	-0.06130319	-0.06128055	-0.03923609	-0.02911998	
6.5396	-0.06130039	-0.0612778	-0.03923944	-0.02912426	
6.5398	-0.0612976	-0.06127505	-0.03924278	-0.02912853	
6.54	-0.06129481	-0.0612723	-0.0392461	-0.0291328	
6.5402	-0.06129203	-0.06126957	-0.03924941	-0.02913706	
6.5404	-0.06128925	-0.06126683	-0.03925269	-0.02914131	
6.5406	-0.06128648	-0.06126411	-0.03925597	-0.02914555	
6.5408	-0.06128371	-0.06126139	-0.03925922	-0.02914979	
6.541	-0.06128095	-0.06125867	-0.03926247	-0.02915402	
6.5412	-0.06127819	-0.06125596	-0.03926569	-0.02915824	
6.5414	-0.06127544	-0.06125325	-0.0392689	-0.02916246	
6.5416	-0.0612727	-0.06125055	-0.0392721	-0.02916667	
6.5418	-0.06126996	-0.06124786	-0.03927528	-0.02917088	
6.542	-0.06126722	-0.06124517	-0.03927845	-0.02917508	
6.5422	-0.0612645	-0.06124249	-0.0392816	-0.02917928	
6.5424	-0.06126177	-0.06123981	-0.03928474	-0.02918347	
6.5426	-0.06125906	-0.06123714	-0.03928787	-0.02918766	
6.5428	-0.06125635	-0.06123447	-0.03929097	-0.02919184	
6.543	-0.06125364	-0.06123181	-0.03929406	-0.02919601	
6.5432	-0.06125094	-0.06122915	-0.03929714	-0.02920019	
6.5434	-0.06124824	-0.0612265	-0.03930021	-0.02920436	
6.5436	-0.06124555	-0.06122386	-0.03930326	-0.02920852	
6.5438	-0.06124287	-0.06122122	-0.0393063	-0.02921268	
6.544	-0.06124019	-0.06121858	-0.03930932	-0.02921683	
6.5442	-0.06123752	-0.06121595	-0.03931233	-0.02922098	
6.5444	-0.06123485	-0.06121333	-0.03931532	-0.02922512	
6.5446	-0.06123219	-0.06121071	-0.0393183	-0.02922926	
6.5448	-0.06122953	-0.0612081	-0.03932127	-0.02923339	
6.545	-0.06122688	-0.06120549	-0.03932422	-0.02923752	
6.5452	-0.06122423	-0.06120289	-0.03932716	-0.02924164	
6.5454	-0.0612216	-0.06120029	-0.03933009	-0.02924576	
6.5456	-0.06121896	-0.0611977	-0.039333	-0.02924987	
6.5458	-0.06121633	-0.06119511	-0.0393359	-0.02925397	
6.546	-0.06121371	-0.06119253	-0.03933879	-0.02925807	
6.5462	-0.06121109	-0.06118996	-0.03934166	-0.02926216	
6.5464	-0.06120847	-0.06118739	-0.03934452	-0.02926625	
6.5466	-0.06120586	-0.06118482	-0.03934736	-0.02927032	
6.5468	-0.06120326	-0.06118226	-0.0393502	-0.02927439	
6.547	-0.06120066	-0.0611797	-0.03935302	-0.02927845	
6.5472	-0.06119807	-0.06117716	-0.03935582	-0.02928251	
6.5474	-0.06119548	-0.06117461	-0.03935862	-0.02928655	
6.5476	-0.0611929	-0.06117207	-0.03936139	-0.02929059	
6.5478	-0.06119033	-0.06116954	-0.03936416	-0.02929462	
6.548	-0.06118776	-0.06116701	-0.03936692	-0.02929864	
6.5482	-0.06118519	-0.06116449	-0.03936966	-0.02930266	
6.5484	-0.06118263	-0.06116197	-0.03937239	-0.02930666	
6.5486	-0.06118007	-0.06115945	-0.03937511	-0.02931065	
6.5488	-0.06117752	-0.06115695	-0.03937781	-0.02931464	
6.549	-0.06117497	-0.06115444	-0.03938051	-0.02931862	
6.5492	-0.06117244	-0.06115194	-0.03938318	-0.02932258	
6.5494	-0.0611699	-0.06114945	-0.03938586	-0.02932654	
6.5496	-0.06116737	-0.06114697	-0.03938851	-0.02933049	
6.5498	-0.06116485	-0.06114448	-0.03939115	-0.02933443	
6.55	-0.06116233	-0.06114201	-0.03939378	-0.02933835	
6.5502	-0.06115982	-0.06113954	-0.0393964	-0.02934227	
6.5504	-0.0611573	-0.06113707	-0.03939901	-0.02934618	
6.5506	-0.0611548	-0.0611346	-0.03940161	-0.02935008	
6.5508	-0.0611523	-0.06113215	-0.03940419	-0.02935397	
6.551	-0.06114981	-0.0611297	-0.03940676	-0.02935784	
6.5512	-0.06114732	-0.06112725	-0.03940932	-0.02936171	
6.5514	-0.06114484	-0.06112481	-0.03941187	-0.02936557	
6.5516	-0.06114236	-0.06112237	-0.03941441	-0.02936941	
6.5518	-0.06113989	-0.06111994	-0.03941693	-0.02937325	
6.552	-0.06113742	-0.06111751	-0.03941945	-0.02937707	
6.5522	-0.06113496	-0.06111509	-0.03942195	-0.02938089	
6.5524	-0.0611325	-0.06111267	-0.03942444	-0.02938469	
6.5526	-0.06113005	-0.06111026	-0.03942692	-0.02938849	
6.5528	-0.0611276	-0.06110785	-0.03942939	-0.02939227	
6.553	-0.06112516	-0.06110545	-0.03943184	-0.02939604	
6.5532	-0.06112272	-0.06110305	-0.03943429	-0.0293998	
6.5534	-0.06112029	-0.06110066	-0.03943672	-0.02940355	
6.5536	-0.06111786	-0.06109827	-0.03943915	-0.02940729	
6.5538	-0.06111544	-0.06109589	-0.03944156	-0.02941102	
6.554	-0.06111302	-0.06109352	-0.03944396	-0.02941474	
6.5542	-0.0611106	-0.06109114	-0.03944635	-0.02941844	
6.5544	-0.0611082	-0.06108877	-0.03944873	-0.02942214	
6.5546	-0.0611058	-0.06108641	-0.0394511	-0.02942582	
6.5548	-0.0611034	-0.06108405	-0.03945346	-0.0294295	
6.555	-0.061101	-0.0610817	-0.03945581	-0.02943316	
6.5552	-0.06109862	-0.06107935	-0.03945814	-0.02943681	
6.5554	-0.06109623	-0.06107701	-0.03946047	-0.02944045	
6.5556	-0.06109386	-0.06107467	-0.03946279	-0.02944408	
6.5558	-0.06109148	-0.06107234	-0.03946509	-0.0294477	
6.556	-0.06108911	-0.06107001	-0.03946739	-0.0294513	
6.5562	-0.06108675	-0.06106769	-0.03946967	-0.0294549	
6.5564	-0.06108439	-0.06106537	-0.03947195	-0.02945848	
6.5566	-0.06108204	-0.06106305	-0.03947421	-0.02946205	
6.5568	-0.06107969	-0.06106075	-0.03947647	-0.02946562	
6.557	-0.06107735	-0.06105844	-0.03947871	-0.02946917	
6.5572	-0.06107501	-0.06105614	-0.03948094	-0.0294727	
6.5574	-0.06107267	-0.06105385	-0.03948317	-0.02947623	
6.5576	-0.06107034	-0.06105155	-0.03948538	-0.02947975	
6.5578	-0.06106802	-0.06104927	-0.03948759	-0.02948325	
6.558	-0.0610657	-0.06104699	-0.03948978	-0.02948674	
6.5582	-0.06106338	-0.06104471	-0.03949196	-0.02949023	
6.5584	-0.06106107	-0.06104244	-0.03949414	-0.0294937	
6.5586	-0.06105877	-0.06104017	-0.0394963	-0.02949715	
6.5588	-0.06105647	-0.06103791	-0.03949846	-0.0295006	
6.559	-0.06105417	-0.06103566	-0.0395006	-0.02950403	
6.5592	-0.06105188	-0.0610334	-0.03950274	-0.02950746	
6.5594	-0.0610496	-0.06103116	-0.03950486	-0.02951087	
6.5596	-0.06104732	-0.06102891	-0.03950698	-0.02951427	
6.5598	-0.06104504	-0.06102667	-0.03950909	-0.02951766	
6.56	-0.06104277	-0.06102444	-0.03951119	-0.02952104	
6.5602	-0.0610405	-0.06102221	-0.03951327	-0.0295244	
6.5604	-0.06103824	-0.06101999	-0.03951535	-0.02952776	
6.5606	-0.06103598	-0.06101777	-0.03951742	-0.0295311	
6.5608	-0.06103373	-0.06101555	-0.03951948	-0.02953443	
6.561	-0.06103148	-0.06101334	-0.03952153	-0.02953775	
6.5612	-0.06102923	-0.06101113	-0.03952358	-0.02954106	
6.5614	-0.06102699	-0.06100893	-0.03952561	-0.02954436	
6.5616	-0.06102476	-0.06100674	-0.03952763	-0.02954764	
6.5618	-0.06102253	-0.06100454	-0.03952964	-0.02955092	
6.562	-0.0610203	-0.06100236	-0.03953165	-0.02955418	
6.5622	-0.06101808	-0.06100017	-0.03953365	-0.02955743	
6.5624	-0.06101587	-0.06099799	-0.03953563	-0.02956067	
6.5626	-0.06101365	-0.06099582	-0.03953762	-0.0295639	
6.5628	-0.06101145	-0.06099365	-0.03953959	-0.02956712	
6.563	-0.06100925	-0.06099148	-0.03954155	-0.02957032	
6.5632	-0.06100705	-0.06098932	-0.0395435	-0.02957352	
6.5634	-0.06100485	-0.06098717	-0.03954544	-0.0295767	
6.5636	-0.06100267	-0.06098502	-0.03954738	-0.02957987	
6.5638	-0.06100048	-0.06098287	-0.03954931	-0.02958303	
6.564	-0.06099831	-0.06098073	-0.03955122	-0.02958618	
6.5642	-0.06099613	-0.06097859	-0.03955313	-0.02958932	
6.5644	-0.06099396	-0.06097645	-0.03955504	-0.02959244	
6.5646	-0.06099179	-0.06097433	-0.03955693	-0.02959556	
6.5648	-0.06098963	-0.0609722	-0.03955881	-0.02959866	
6.565	-0.06098748	-0.06097008	-0.03956069	-0.02960176	
6.5652	-0.06098532	-0.06096796	-0.03956256	-0.02960484	
6.5654	-0.06098318	-0.06096585	-0.03956442	-0.02960791	
6.5656	-0.06098103	-0.06096375	-0.03956627	-0.02961097	
6.5658	-0.06097889	-0.06096165	-0.03956811	-0.02961402	
6.566	-0.06097676	-0.06095954	-0.03956994	-0.02961706	
6.5662	-0.06097463	-0.06095745	-0.03957177	-0.02962009	
6.5664	-0.0609725	-0.06095536	-0.03957359	-0.02962311	
6.5666	-0.06097038	-0.06095328	-0.0395754	-0.02962611	
6.5668	-0.06096827	-0.0609512	-0.0395772	-0.02962911	
6.567	-0.06096616	-0.06094912	-0.039579	-0.0296321	
6.5672	-0.06096405	-0.06094705	-0.03958078	-0.02963507	
6.5674	-0.06096194	-0.06094498	-0.03958256	-0.02963804	
6.5676	-0.06095985	-0.06094292	-0.03958433	-0.02964099	
6.5678	-0.06095775	-0.06094086	-0.0395861	-0.02964393	
6.568	-0.06095566	-0.06093881	-0.03958785	-0.02964687	
6.5682	-0.06095358	-0.06093675	-0.0395896	-0.02964979	
6.5684	-0.06095149	-0.06093471	-0.03959134	-0.0296527	
6.5686	-0.06094942	-0.06093267	-0.03959307	-0.02965561	
6.5688	-0.06094734	-0.06093063	-0.0395948	-0.0296585	
6.569	-0.06094528	-0.06092859	-0.03959651	-0.02966138	
6.5692	-0.06094321	-0.06092657	-0.03959822	-0.02966426	
6.5694	-0.06094115	-0.06092454	-0.03959993	-0.02966712	
6.5696	-0.0609391	-0.06092252	-0.03960162	-0.02966997	
6.5698	-0.06093705	-0.06092051	-0.0396033	-0.02967281	
6.57	-0.060935	-0.0609185	-0.03960498	-0.02967565	
6.5702	-0.06093296	-0.06091649	-0.03960666	-0.02967847	
6.5704	-0.06093092	-0.06091448	-0.03960832	-0.02968128	
6.5706	-0.06092888	-0.06091248	-0.03960998	-0.02968409	
6.5708	-0.06092686	-0.06091049	-0.03961163	-0.02968688	
6.571	-0.06092483	-0.0609085	-0.03961327	-0.02968967	
6.5712	-0.06092281	-0.06090651	-0.03961491	-0.02969244	
6.5714	-0.06092079	-0.06090453	-0.03961654	-0.02969521	
6.5716	-0.06091878	-0.06090255	-0.03961816	-0.02969797	
6.5718	-0.06091677	-0.06090058	-0.03961977	-0.02970071	
6.572	-0.06091477	-0.06089861	-0.03962138	-0.02970345	
6.5722	-0.06091277	-0.06089664	-0.03962298	-0.02970618	
6.5724	-0.06091077	-0.06089468	-0.03962458	-0.0297089	
6.5726	-0.06090878	-0.06089272	-0.03962616	-0.02971161	
6.5728	-0.06090679	-0.06089077	-0.03962774	-0.02971431	
6.573	-0.06090481	-0.06088882	-0.03962931	-0.029717	
6.5732	-0.06090283	-0.06088687	-0.03963088	-0.02971969	
6.5734	-0.06090086	-0.06088493	-0.03963244	-0.02972236	
6.5736	-0.06089889	-0.060883	-0.03963399	-0.02972502	
6.5738	-0.06089692	-0.06088106	-0.03963553	-0.02972768	
6.574	-0.06089496	-0.06087913	-0.03963707	-0.02973032	
6.5742	-0.060893	-0.06087721	-0.0396386	-0.02973296	
6.5744	-0.06089105	-0.06087529	-0.03964013	-0.02973558	
6.5746	-0.0608891	-0.06087337	-0.03964164	-0.0297382	
6.5748	-0.06088715	-0.06087146	-0.03964316	-0.0297408	
6.575	-0.06088521	-0.06086955	-0.03964466	-0.0297434	
6.5752	-0.06088327	-0.06086765	-0.03964616	-0.02974598	
6.5754	-0.06088134	-0.06086575	-0.03964765	-0.02974856	
6.5756	-0.06087941	-0.06086385	-0.03964914	-0.02975112	
6.5758	-0.06087748	-0.06086196	-0.03965062	-0.02975368	
6.576	-0.06087556	-0.06086007	-0.03965209	-0.02975622	
6.5762	-0.06087365	-0.06085819	-0.03965355	-0.02975876	
6.5764	-0.06087174	-0.06085631	-0.03965501	-0.02976128	
6.5766	-0.06086982	-0.06085443	-0.03965647	-0.02976379	
6.5768	-0.06086792	-0.06085256	-0.03965792	-0.0297663	
6.577	-0.06086602	-0.06085069	-0.03965936	-0.02976879	
6.5772	-0.06086412	-0.06084882	-0.03966079	-0.02977128	
6.5774	-0.06086223	-0.06084696	-0.03966222	-0.02977375	
6.5776	-0.06086034	-0.06084511	-0.03966364	-0.02977622	
6.5778	-0.06085845	-0.06084326	-0.03966506	-0.02977867	
6.578	-0.06085657	-0.0608414	-0.03966647	-0.02978112	
6.5782	-0.0608547	-0.06083956	-0.03966787	-0.02978356	
6.5784	-0.06085283	-0.06083772	-0.03966927	-0.02978599	
6.5786	-0.06085096	-0.06083588	-0.03967066	-0.0297884	
6.5788	-0.06084909	-0.06083405	-0.03967204	-0.02979082	
6.579	-0.06084723	-0.06083222	-0.03967343	-0.02979322	
6.5792	-0.06084537	-0.0608304	-0.0396748	-0.02979562	
6.5794	-0.06084352	-0.06082857	-0.03967616	-0.029798	
6.5796	-0.06084167	-0.06082676	-0.03967753	-0.02980038	
6.5798	-0.06083982	-0.06082494	-0.03967888	-0.02980275	
6.58	-0.06083798	-0.06082313	-0.03968023	-0.02980512	
6.5802	-0.06083614	-0.06082132	-0.03968158	-0.02980747	
6.5804	-0.06083431	-0.06081953	-0.03968291	-0.02980982	
6.5806	-0.06083248	-0.06081773	-0.03968425	-0.02981217	
6.5808	-0.06083066	-0.06081593	-0.03968557	-0.0298145	
6.581	-0.06082883	-0.06081414	-0.03968689	-0.02981683	
6.5812	-0.06082702	-0.06081235	-0.03968821	-0.02981916	
6.5814	-0.0608252	-0.06081057	-0.03968952	-0.02982147	
6.5816	-0.06082339	-0.06080879	-0.03969082	-0.02982378	
6.5818	-0.06082159	-0.06080702	-0.03969212	-0.02982608	
6.582	-0.06081978	-0.06080524	-0.03969341	-0.02982838	
6.5822	-0.06081798	-0.06080348	-0.0396947	-0.02983068	
6.5824	-0.06081619	-0.06080171	-0.03969598	-0.02983296	
6.5826	-0.0608144	-0.06079995	-0.03969726	-0.02983524	
6.5828	-0.06081261	-0.06079819	-0.03969853	-0.02983752	
6.583	-0.06081082	-0.06079644	-0.03969979	-0.02983979	
6.5832	-0.06080905	-0.06079469	-0.03970105	-0.02984205	
6.5834	-0.06080727	-0.06079295	-0.0397023	-0.02984431	
6.5836	-0.0608055	-0.06079121	-0.03970355	-0.02984657	
6.5838	-0.06080373	-0.06078947	-0.0397048	-0.02984882	
6.584	-0.06080196	-0.06078773	-0.03970603	-0.02985106	
6.5842	-0.0608002	-0.060786	-0.03970727	-0.0298533	
6.5844	-0.06079844	-0.06078427	-0.03970849	-0.02985554	
6.5846	-0.06079669	-0.06078255	-0.03970971	-0.02985778	
6.5848	-0.06079494	-0.06078083	-0.03971093	-0.02986	
6.585	-0.06079319	-0.06077912	-0.03971214	-0.02986223	
6.5852	-0.06079145	-0.0607774	-0.03971335	-0.02986445	
6.5854	-0.06078972	-0.06077569	-0.03971455	-0.02986667	
6.5856	-0.06078798	-0.06077399	-0.03971574	-0.02986889	
6.5858	-0.06078625	-0.06077229	-0.03971694	-0.0298711	
6.586	-0.06078452	-0.06077059	-0.03971812	-0.02987331	
6.5862	-0.0607828	-0.06076889	-0.0397193	-0.02987552	
6.5864	-0.06078108	-0.06076721	-0.03972048	-0.02987772	
6.5866	-0.06077936	-0.06076552	-0.03972165	-0.02987992	
6.5868	-0.06077765	-0.06076384	-0.03972281	-0.02988212	
6.587	-0.06077594	-0.06076216	-0.03972397	-0.02988431	
6.5872	-0.06077423	-0.06076048	-0.03972513	-0.0298865	
6.5874	-0.06077253	-0.06075881	-0.03972628	-0.02988869	
6.5876	-0.06077083	-0.06075714	-0.03972742	-0.02989088	
6.5878	-0.06076914	-0.06075547	-0.03972856	-0.02989306	
6.588	-0.06076745	-0.06075381	-0.0397297	-0.02989524	
6.5882	-0.06076576	-0.06075215	-0.03973083	-0.02989742	
6.5884	-0.06076407	-0.0607505	-0.03973196	-0.02989959	
6.5886	-0.06076239	-0.06074885	-0.03973308	-0.02990177	
6.5888	-0.06076072	-0.0607472	-0.03973419	-0.02990393	
6.589	-0.06075905	-0.06074556	-0.03973531	-0.0299061	
6.5892	-0.06075738	-0.06074392	-0.03973641	-0.02990826	
6.5894	-0.06075571	-0.06074228	-0.03973752	-0.02991043	
6.5896	-0.06075405	-0.06074065	-0.03973861	-0.02991259	
6.5898	-0.06075239	-0.06073901	-0.0397397	-0.02991474	
6.59	-0.06075073	-0.06073739	-0.03974079	-0.02991689	
6.5902	-0.06074908	-0.06073577	-0.03974187	-0.02991904	
6.5904	-0.06074743	-0.06073415	-0.03974295	-0.02992119	
6.5906	-0.06074579	-0.06073253	-0.03974403	-0.02992333	
6.5908	-0.06074415	-0.06073092	-0.0397451	-0.02992547	
6.591	-0.06074251	-0.06072931	-0.03974616	-0.02992761	
6.5912	-0.06074088	-0.0607277	-0.03974722	-0.02992975	
6.5914	-0.06073925	-0.0607261	-0.03974828	-0.02993188	
6.5916	-0.06073762	-0.0607245	-0.03974933	-0.02993401	
6.5918	-0.060736	-0.06072291	-0.03975037	-0.02993613	
6.592	-0.06073438	-0.06072131	-0.03975141	-0.02993825	
6.5922	-0.06073276	-0.06071972	-0.03975245	-0.02994037	
6.5924	-0.06073115	-0.06071814	-0.03975349	-0.02994249	
6.5926	-0.06072954	-0.06071656	-0.03975452	-0.0299446	
6.5928	-0.06072793	-0.06071498	-0.03975554	-0.02994671	
6.593	-0.06072633	-0.0607134	-0.03975656	-0.02994882	
6.5932	-0.06072473	-0.06071183	-0.03975758	-0.02995092	
6.5934	-0.06072313	-0.06071027	-0.03975859	-0.02995302	
6.5936	-0.06072154	-0.0607087	-0.03975959	-0.02995511	
6.5938	-0.06071995	-0.06070714	-0.0397606	-0.02995721	
6.594	-0.06071837	-0.06070558	-0.0397616	-0.02995929	
6.5942	-0.06071679	-0.06070403	-0.03976259	-0.02996138	
6.5944	-0.06071521	-0.06070247	-0.03976358	-0.02996346	
6.5946	-0.06071363	-0.06070093	-0.03976456	-0.02996554	
6.5948	-0.06071206	-0.06069938	-0.03976555	-0.02996761	
6.595	-0.06071049	-0.06069784	-0.03976652	-0.02996968	
6.5952	-0.06070893	-0.0606963	-0.0397675	-0.02997175	
6.5954	-0.06070736	-0.06069477	-0.03976847	-0.02997381	
6.5956	-0.0607058	-0.06069323	-0.03976943	-0.02997587	
6.5958	-0.06070425	-0.06069171	-0.03977039	-0.02997792	
6.596	-0.0607027	-0.06069018	-0.03977135	-0.02997996	
6.5962	-0.06070115	-0.06068866	-0.0397723	-0.02998201	
6.5964	-0.0606996	-0.06068714	-0.03977325	-0.02998405	
6.5966	-0.06069806	-0.06068563	-0.03977419	-0.02998608	
6.5968	-0.06069652	-0.06068411	-0.03977514	-0.02998811	
6.597	-0.06069499	-0.06068261	-0.03977607	-0.02999013	
6.5972	-0.06069345	-0.0606811	-0.03977701	-0.02999215	
6.5974	-0.06069193	-0.0606796	-0.03977793	-0.02999417	
6.5976	-0.0606904	-0.0606781	-0.03977886	-0.02999618	
6.5978	-0.06068888	-0.0606766	-0.03977978	-0.02999819	
6.598	-0.06068736	-0.06067511	-0.03978069	-0.03000019	
6.5982	-0.06068584	-0.06067362	-0.03978161	-0.03000218	
6.5984	-0.06068433	-0.06067214	-0.03978252	-0.03000417	
6.5986	-0.06068282	-0.06067066	-0.03978342	-0.03000616	
6.5988	-0.06068132	-0.06066918	-0.03978432	-0.03000814	
6.599	-0.06067982	-0.0606677	-0.03978522	-0.03001011	
6.5992	-0.06067831	-0.06066623	-0.03978612	-0.03001208	
6.5994	-0.06067682	-0.06066476	-0.03978701	-0.03001405	
6.5996	-0.06067533	-0.06066329	-0.03978789	-0.03001601	
6.5998	-0.06067384	-0.06066183	-0.03978878	-0.03001796	
6.6	-0.06067235	-0.06066037	-0.03978965	-0.03001992	
6.6002	-0.06067087	-0.06065891	-0.03979053	-0.03002186	
6.6004	-0.06066939	-0.06065746	-0.0397914	-0.0300238	
6.6006	-0.06066791	-0.060656	-0.03979227	-0.03002574	
6.6008	-0.06066644	-0.06065456	-0.03979313	-0.03002767	
6.601	-0.06066497	-0.06065311	-0.03979399	-0.0300296	
6.6012	-0.0606635	-0.06065167	-0.03979485	-0.03003152	
6.6014	-0.06066203	-0.06065023	-0.0397957	-0.03003344	
6.6016	-0.06066057	-0.0606488	-0.03979655	-0.03003535	
6.6018	-0.06065912	-0.06064736	-0.0397974	-0.03003726	
6.602	-0.06065766	-0.06064593	-0.03979824	-0.03003916	
6.6022	-0.06065621	-0.06064451	-0.03979908	-0.03004106	
6.6024	-0.06065476	-0.06064309	-0.03979991	-0.03004295	
6.6026	-0.06065332	-0.06064167	-0.03980074	-0.03004484	
6.6028	-0.06065188	-0.06064025	-0.03980157	-0.03004672	
6.603	-0.06065044	-0.06063884	-0.03980239	-0.0300486	
6.6032	-0.060649	-0.06063743	-0.03980321	-0.03005048	
6.6034	-0.06064757	-0.06063602	-0.03980403	-0.03005235	
6.6036	-0.06064614	-0.06063461	-0.03980485	-0.03005421	
6.6038	-0.06064471	-0.06063321	-0.03980566	-0.03005607	
6.604	-0.06064329	-0.06063182	-0.03980647	-0.03005793	
6.6042	-0.06064187	-0.06063042	-0.03980727	-0.03005978	
6.6044	-0.06064045	-0.06062903	-0.03980807	-0.03006162	
6.6046	-0.06063904	-0.06062764	-0.03980887	-0.03006347	
6.6048	-0.06063763	-0.06062625	-0.03980966	-0.03006531	
6.605	-0.06063622	-0.06062487	-0.03981045	-0.03006714	
6.6052	-0.06063481	-0.06062349	-0.03981124	-0.03006897	
6.6054	-0.06063341	-0.06062211	-0.03981202	-0.03007079	
6.6056	-0.06063201	-0.06062074	-0.0398128	-0.03007261	
6.6058	-0.06063062	-0.06061936	-0.03981358	-0.03007443	
6.606	-0.06062923	-0.06061799	-0.03981435	-0.03007624	
6.6062	-0.06062784	-0.06061663	-0.03981512	-0.03007805	
6.6064	-0.06062645	-0.06061527	-0.03981589	-0.03007985	
6.6066	-0.06062507	-0.06061391	-0.03981665	-0.03008165	
6.6068	-0.06062368	-0.06061255	-0.03981742	-0.03008344	
6.607	-0.0606223	-0.0606112	-0.03981817	-0.03008523	
6.6072	-0.06062093	-0.06060985	-0.03981892	-0.03008701	
6.6074	-0.06061956	-0.0606085	-0.03981968	-0.0300888	
6.6076	-0.06061819	-0.06060715	-0.03982043	-0.03009057	
6.6078	-0.06061682	-0.06060581	-0.03982117	-0.03009234	
6.608	-0.06061546	-0.06060447	-0.03982191	-0.03009411	
6.6082	-0.0606141	-0.06060314	-0.03982265	-0.03009588	
6.6084	-0.06061275	-0.0606018	-0.03982339	-0.03009764	
6.6086	-0.06061139	-0.06060047	-0.03982412	-0.03009939	
6.6088	-0.06061004	-0.06059915	-0.03982485	-0.03010115	
6.609	-0.06060869	-0.06059782	-0.03982557	-0.0301029	
6.6092	-0.06060735	-0.0605965	-0.0398263	-0.03010464	
6.6094	-0.060606	-0.06059518	-0.03982702	-0.03010638	
6.6096	-0.06060467	-0.06059387	-0.03982773	-0.03010812	
6.6098	-0.06060333	-0.06059255	-0.03982845	-0.03010985	
6.61	-0.06060199	-0.06059124	-0.03982916	-0.03011158	
6.6102	-0.06060066	-0.06058994	-0.03982987	-0.03011331	
6.6104	-0.06059933	-0.06058863	-0.03983057	-0.03011503	
6.6106	-0.06059801	-0.06058733	-0.03983127	-0.03011674	
6.6108	-0.06059669	-0.06058603	-0.03983197	-0.03011846	
