Time	LH Force	LH_AnkleZ	LH_HipZ	LH_Knee	Pelvis	
4.361	0.01900944	-0.8915246	-0.1766881	-0.6395169	-0.006536044	
4.3611	0.01900944	-0.8918745	-0.1770386	-0.6395169	-0.006498077	
4.3612	0.01838573	-0.8922285	-0.1773917	-0.6395169	-0.006393814	
4.3613	0.01838573	-0.8925857	-0.177748	-0.6395169	-0.006219095	
4.3614	0.01720575	-0.8929451	-0.1781076	-0.6395169	-0.005990347	
4.3615	0.01720575	-0.8933061	-0.178471	-0.6395169	-0.00579293	
4.3616	0.01605346	-0.8936681	-0.1788381	-0.6395169	-0.00564362	
4.3617	0.01605346	-0.8940313	-0.1792094	-0.6395169	-0.005571278	
4.3618	0.01485041	-0.8943965	-0.1795849	-0.6395169	-0.005552432	
4.3619	0.01485041	-0.894765	-0.179965	-0.6395169	-0.0055759	
4.362	0.01366315	-0.8951375	-0.1803501	-0.6395169	-0.005611085	
4.3621	0.01366315	-0.8955148	-0.1807404	-0.6395169	-0.005634783	
4.3622	0.01251575	-0.8958967	-0.1811361	-0.6395169	-0.005645472	
4.3623	0.01251575	-0.8962831	-0.1815375	-0.6395169	-0.005637514	
4.3624	0.01135415	-0.8966737	-0.1819447	-0.6395169	-0.00561764	
4.3625	0.01135415	-0.8970684	-0.182358	-0.6395169	-0.005593607	
4.3626	0.01017893	-0.8974672	-0.1827776	-0.6395169	-0.005571675	
4.3627	0.01017893	-0.8978703	-0.1832036	-0.6395169	-0.005555253	
4.3628	0.009013345	-0.8982779	-0.1836362	-0.6395169	-0.005544581	
4.3629	0.009013345	-0.8986902	-0.1840757	-0.6395169	-0.005537761	
4.363	0.007871921	-0.8991075	-0.1845221	-0.6395169	-0.005531814	
4.3631	0.007871921	-0.8995298	-0.1849756	-0.6395169	-0.005524511	
4.3632	0.006751815	-0.8999571	-0.1854364	-0.6395169	-0.005514969	
4.3633	0.006751815	-0.9003894	-0.1859045	-0.6395169	-0.005591562	
4.3634	0.005648221	-0.9008263	-0.1863799	-0.6395169	-0.00555732	
4.3635	0.005648221	-0.9012678	-0.1868626	-0.6395169	-0.005546069	
4.3636	0.004620144	-0.9017142	-0.187353	-0.6395169	-0.005546935	
4.3637	0.004620144	-0.9021658	-0.1878512	-0.6395169	-0.005548859	
4.3638	0.003533862	-0.9026225	-0.1883573	-0.6395169	-0.005549079	
4.3639	0.003533862	-0.9030843	-0.1888713	-0.6395169	-0.005547703	
4.364	0.002480199	-0.9035509	-0.1893932	-0.6395169	-0.00554519	
4.3641	0.002480199	-0.9040224	-0.189923	-0.6395169	-0.005541305	
4.3642	0.001456496	-0.9044985	-0.1904607	-0.6395169	-0.005535629	
4.3643	0.001456496	-0.9049791	-0.1910061	-0.6395169	-0.005529258	
4.3644	0.0004666422	-0.9054639	-0.1915594	-0.6395169	-0.005522592	
4.3645	0.0004666422	-0.9059531	-0.1921204	-0.6395169	-0.005515656	
4.3646	-0.0004959756	-0.9064463	-0.1926892	-0.6395169	-0.005508248	
4.3647	-0.0004959756	-0.9069436	-0.1932657	-0.6395169	-0.00550023	
4.3648	-0.001429105	-0.9074446	-0.1938497	-0.6395169	-0.005491392	
4.3649	-0.001429105	-0.9079493	-0.1944413	-0.6395169	-0.005481623	
4.365	-0.002332073	-0.9084575	-0.1950402	-0.6395169	-0.005470827	
4.3651	-0.002332073	-0.9089689	-0.1956465	-0.6395169	-0.005458955	
4.3652	-0.00320529	-0.9094835	-0.19626	-0.6395169	-0.005446068	
4.3653	-0.00320529	-0.910001	-0.1968807	-0.6395169	-0.005432182	
4.3654	-0.004047729	-0.9105211	-0.1975082	-0.6395169	-0.00541738	
4.3655	-0.004047729	-0.9110439	-0.1981426	-0.6395169	-0.005401543	
4.3656	-0.00485902	-0.9115689	-0.1987837	-0.6395169	-0.005384741	
4.3657	-0.00485902	-0.912096	-0.1994313	-0.6395169	-0.005366986	
4.3658	-0.005637928	-0.912625	-0.2000854	-0.6395169	-0.005348091	
4.3659	-0.005637928	-0.9131557	-0.2007456	-0.6395169	-0.005328145	
4.366	-0.006385077	-0.9136878	-0.2014119	-0.6395169	-0.005307023	
4.3661	-0.006385077	-0.9142213	-0.202084	-0.6395169	-0.005235215	
4.3662	-0.007100273	-0.9147555	-0.2027616	-0.6395169	-0.00520658	
4.3663	-0.007100273	-0.9152904	-0.2034446	-0.6395169	-0.005182956	
4.3664	-0.007777974	-0.915826	-0.2041329	-0.6395169	-0.00515904	
4.3665	-0.007777974	-0.916362	-0.2048264	-0.6395169	-0.005132793	
4.3666	-0.008431477	-0.9168981	-0.2055248	-0.6395169	-0.005096323	
4.3667	-0.008431477	-0.9174343	-0.2062279	-0.6395169	-0.00506585	
4.3668	-0.009050796	-0.9179701	-0.2069356	-0.6395169	-0.005035371	
4.3669	-0.009050796	-0.9185055	-0.2076475	-0.6395169	-0.005004043	
4.367	-0.009641209	-0.9190403	-0.2083635	-0.6395169	-0.004967546	
4.3671	-0.009641209	-0.9195741	-0.2090834	-0.6395169	-0.004960782	
4.3672	-0.01020193	-0.920107	-0.209807	-0.6395169	-0.004969669	
4.3673	-0.01020193	-0.9206389	-0.2105341	-0.6395169	-0.004985464	
4.3674	-0.0107281	-0.9211692	-0.2112645	-0.6395169	-0.005001967	
4.3675	-0.0107281	-0.921698	-0.211998	-0.6395169	-0.005020638	
4.3676	-0.01122985	-0.9222248	-0.2127343	-0.6395169	-0.005022822	
4.3677	-0.01122985	-0.9227498	-0.2134732	-0.6395169	-0.005048504	
4.3678	-0.0117093	-0.9232724	-0.2142146	-0.6395169	-0.005065587	
4.3679	-0.0117093	-0.9237925	-0.2149582	-0.6395169	-0.00508044	
4.368	-0.01216585	-0.9243101	-0.2157038	-0.6395169	-0.005089857	
4.3681	-0.01216585	-0.9248251	-0.2164513	-0.6395169	-0.00509785	
4.3682	-0.01260129	-0.9253373	-0.2172003	-0.6395169	-0.005101611	
4.3683	-0.01260129	-0.9258466	-0.2179508	-0.6395169	-0.005104795	
4.3684	-0.0130183	-0.926353	-0.2187025	-0.6395169	-0.005105155	
4.3685	-0.0130183	-0.9268562	-0.2194553	-0.6395169	-0.00510701	
4.3686	-0.01341839	-0.9273562	-0.2202089	-0.6395169	-0.005107216	
4.3687	-0.01341839	-0.9278528	-0.2209632	-0.6395169	-0.005108541	
4.3688	-0.01380418	-0.9283459	-0.221718	-0.6395169	-0.005107746	
4.3689	-0.01380418	-0.9288353	-0.2224731	-0.6395169	-0.005107909	
4.369	-0.01417684	-0.9293211	-0.2232285	-0.6395169	-0.00510487	
4.3691	-0.01417684	-0.9298031	-0.223984	-0.6395169	-0.005098689	
4.3692	-0.01453375	-0.9302815	-0.2247394	-0.6395169	-0.005094259	
4.3693	-0.01453375	-0.9307559	-0.2254946	-0.6395169	-0.005089832	
4.3694	-0.01488111	-0.9312265	-0.2262494	-0.6395169	-0.00508153	
4.3695	-0.01488111	-0.931693	-0.2270037	-0.6395169	-0.005074865	
4.3696	-0.01522001	-0.9321555	-0.2277574	-0.6395169	-0.005064739	
4.3697	-0.01522001	-0.9326139	-0.2285103	-0.6395169	-0.005055719	
4.3698	-0.01555301	-0.9330682	-0.2292623	-0.6395169	-0.005044508	
4.3699	-0.01555301	-0.9335184	-0.2300133	-0.6395169	-0.005033961	
4.37	-0.01588139	-0.9339642	-0.2307631	-0.6395169	-0.005021123	
4.3701	-0.01588139	-0.9344059	-0.2315117	-0.6395169	-0.005009688	
4.3702	-0.01620857	-0.9348432	-0.2322589	-0.6395169	-0.004996284	
4.3703	-0.01620857	-0.9352763	-0.2330047	-0.6395169	-0.00498366	
4.3704	-0.01653485	-0.935705	-0.2337489	-0.6395169	-0.004968795	
4.3705	-0.01653485	-0.9361294	-0.2344915	-0.6395169	-0.004955323	
4.3706	-0.01686339	-0.9365494	-0.2352324	-0.6395169	-0.004939901	
4.3707	-0.01686339	-0.9369651	-0.2359715	-0.6395169	-0.004925305	
4.3708	-0.01719494	-0.9373764	-0.2367087	-0.6395169	-0.004908561	
4.3709	-0.01719494	-0.9377835	-0.2374439	-0.6395169	-0.004893326	
4.371	-0.01753165	-0.9381861	-0.2381772	-0.6395169	-0.004876317	
4.3711	-0.01753165	-0.9385844	-0.2389084	-0.6395169	-0.004860338	
4.3712	-0.01787526	-0.9389784	-0.2396375	-0.6395169	-0.004842407	
4.3713	-0.01787526	-0.9393682	-0.2403644	-0.6395169	-0.004826169	
4.3714	-0.01822724	-0.9397536	-0.2410892	-0.6395169	-0.00480833	
4.3715	-0.01822724	-0.9401348	-0.2418117	-0.6395169	-0.004791663	
4.3716	-0.01858845	-0.9405117	-0.242532	-0.6395169	-0.004773188	
4.3717	-0.01858845	-0.9408845	-0.24325	-0.6395169	-0.00475651	
4.3718	-0.01896152	-0.9412531	-0.2439658	-0.6395169	-0.004738325	
4.3719	-0.01896152	-0.9416175	-0.2446792	-0.6395169	-0.004721427	
4.372	-0.01934661	-0.9419779	-0.2453903	-0.6395169	-0.004702813	
4.3721	-0.01934661	-0.9423342	-0.246099	-0.6395169	-0.004686113	
4.3722	-0.01974547	-0.9426864	-0.2468055	-0.6395169	-0.004668038	
4.3723	-0.01974547	-0.9430348	-0.2475096	-0.6395169	-0.004651396	
4.3724	-0.02015886	-0.9433792	-0.2482115	-0.6395169	-0.004633178	
4.3725	-0.02015886	-0.9437197	-0.248911	-0.6395169	-0.004617667	
4.3726	-0.02058815	-0.9440563	-0.2496083	-0.6395169	-0.004601161	
4.3727	-0.02058815	-0.9443892	-0.2503034	-0.6395169	-0.004586931	
4.3728	-0.0210386	-0.9447184	-0.2509962	-0.6395169	-0.004571328	
4.3729	-0.0210386	-0.9450439	-0.2516868	-0.6395169	-0.004558574	
4.373	-0.02151158	-0.9453657	-0.2523752	-0.6395169	-0.004544897	
4.3731	-0.02151158	-0.945684	-0.2530615	-0.6395169	-0.004533581	
4.3732	-0.02200703	-0.9459988	-0.2537457	-0.6395169	-0.004520964	
4.3733	-0.02200703	-0.9463102	-0.2544279	-0.6395169	-0.004511288	
4.3734	-0.02252532	-0.9466181	-0.255108	-0.6395169	-0.004500752	
4.3735	-0.02252532	-0.9469227	-0.2557862	-0.6395169	-0.004492675	
4.3736	-0.02306702	-0.947224	-0.2564624	-0.6395169	-0.00469057	
4.3737	-0.02306702	-0.9475203	-0.2571368	-0.6395169	-0.004586933	
4.3738	-0.02364233	-0.9478139	-0.2578094	-0.6395169	-0.004503707	
4.3739	-0.02364233	-0.9481053	-0.2584802	-0.6395169	-0.004458028	
4.374	-0.02422426	-0.9483946	-0.2591495	-0.6395169	-0.004427045	
4.3741	-0.02422426	-0.9486814	-0.2598172	-0.6395169	-0.004413448	
4.3742	-0.02483285	-0.9489654	-0.2604834	-0.6395169	-0.004411994	
4.3743	-0.02483285	-0.9492464	-0.2611482	-0.6395169	-0.004424781	
4.3744	-0.02546989	-0.9495242	-0.2618115	-0.6395169	-0.004333402	
4.3745	-0.02546989	-0.949799	-0.2624732	-0.6395169	-0.004374994	
4.3746	-0.02613239	-0.9500704	-0.2631337	-0.6395169	-0.004404205	
4.3747	-0.02613239	-0.9503385	-0.263793	-0.6395169	-0.004424196	
4.3748	-0.02681795	-0.9506038	-0.2644512	-0.6395169	-0.004434696	
4.3749	-0.02681795	-0.9508664	-0.2651084	-0.6395169	-0.004436885	
4.375	-0.02752409	-0.9511266	-0.2657648	-0.6395169	-0.004433617	
4.3751	-0.02752409	-0.9513848	-0.2664204	-0.6395169	-0.004428572	
4.3752	-0.02825081	-0.9516408	-0.2670754	-0.6395169	-0.004425189	
4.3753	-0.02825081	-0.9518948	-0.2677297	-0.6395169	-0.004425889	
4.3754	-0.02899969	-0.9521468	-0.2683836	-0.6395169	-0.004431735	
4.3755	-0.02899969	-0.9523965	-0.2690371	-0.6395169	-0.00444294	
4.3756	-0.02977241	-0.9526452	-0.26969	-0.6395163	-0.00445845	
4.3757	-0.02977241	-0.9528947	-0.2703421	-0.6395141	-0.004475687	
4.3758	-0.03056024	-0.9531482	-0.2709929	-0.6395097	-0.00449236	
4.3759	-0.03056024	-0.9534093	-0.2716423	-0.6395028	-0.004506984	
4.376	-0.03132249	-0.9536813	-0.2722897	-0.639493	-0.004518865	
4.3761	-0.03132249	-0.9539674	-0.272935	-0.6394802	-0.004528109	
4.3762	-0.03205485	-0.9542705	-0.2735777	-0.6394641	-0.004535352	
4.3763	-0.03205485	-0.9545932	-0.2742177	-0.6394442	-0.004541505	
4.3764	-0.03275849	-0.9549379	-0.2748546	-0.6394204	-0.004547422	
4.3765	-0.03275849	-0.9553062	-0.2754882	-0.6393924	-0.00455373	
4.3766	-0.03343454	-0.9556997	-0.2761181	-0.6393601	-0.004560697	
4.3767	-0.03343454	-0.9561192	-0.2767443	-0.6393231	-0.004568319	
4.3768	-0.03408408	-0.9565651	-0.2773664	-0.6392812	-0.004576357	
4.3769	-0.03408408	-0.9570372	-0.2779844	-0.6392345	-0.00458448	
4.377	-0.03470816	-0.9575347	-0.2785981	-0.6391827	-0.004592334	
4.3771	-0.03470816	-0.9580564	-0.2792074	-0.6391259	-0.004599714	
4.3772	-0.03530776	-0.9586005	-0.2798124	-0.6390641	-0.00460649	
4.3773	-0.03530776	-0.9591646	-0.2804129	-0.6389972	-0.004612682	
4.3774	-0.03588385	-0.9597462	-0.2810089	-0.6389254	-0.004618401	
4.3775	-0.03588385	-0.9603419	-0.2816006	-0.6388487	-0.004623801	
4.3776	-0.03643735	-0.9609483	-0.2821879	-0.6387674	-0.004629016	
4.3777	-0.03643735	-0.9615618	-0.2827709	-0.6386814	-0.004634164	
4.3778	-0.03696916	-0.9621782	-0.2833498	-0.6385911	-0.004639313	
4.3779	-0.03696916	-0.9627935	-0.2839244	-0.6384965	-0.00464446	
4.378	-0.0374801	-0.9634034	-0.2844951	-0.6383979	-0.004644624	
4.3781	-0.0374801	-0.9640042	-0.2850613	-0.6382949	-0.004648972	
4.3782	-0.03797102	-0.9645914	-0.285624	-0.6381886	-0.00465327	
4.3783	-0.03797102	-0.9651611	-0.2861831	-0.6380791	-0.004653861	
4.3784	-0.03844268	-0.96571	-0.2867387	-0.6379665	-0.004655391	
4.3785	-0.03844268	-0.9662347	-0.2872907	-0.6378508	-0.00465914	
4.3786	-0.03889585	-0.9667324	-0.2878391	-0.6377323	-0.0046648	
4.3787	-0.03889585	-0.967201	-0.2883841	-0.637611	-0.004671577	
4.3788	-0.03933125	-0.9676384	-0.2889254	-0.637487	-0.004678532	
4.3789	-0.03933125	-0.9680436	-0.2894633	-0.6373604	-0.004684937	
4.379	-0.03974958	-0.9684156	-0.2899975	-0.6372313	-0.004690357	
4.3791	-0.03974958	-0.9687545	-0.290528	-0.6370996	-0.004694688	
4.3792	-0.04015151	-0.9690608	-0.2910548	-0.6369655	-0.00470623	
4.3793	-0.04015151	-0.9693359	-0.2915776	-0.6368287	-0.004699916	
4.3794	-0.04053767	-0.9695813	-0.2920964	-0.6366892	-0.0047029	
4.3795	-0.04053767	-0.9697996	-0.2926109	-0.636547	-0.004705312	
4.3796	-0.0409087	-0.9699937	-0.293121	-0.6364019	-0.004707363	
4.3797	-0.0409087	-0.970167	-0.2936263	-0.6362536	-0.004709846	
4.3798	-0.04126517	-0.9703234	-0.2941266	-0.636102	-0.004672255	
4.3799	-0.04126517	-0.9704669	-0.2946217	-0.6359469	-0.004626887	
4.38	-0.04160767	-0.9707773	-0.2951009	-0.6358364	-0.004635279	
4.3801	-0.04160767	-0.9710957	-0.2955738	-0.635721	-0.004637662	
4.3802	-0.04193674	-0.9714169	-0.2960403	-0.6356008	-0.004640215	
4.3803	-0.04193674	-0.9717417	-0.2965006	-0.635476	-0.004641693	
4.3804	-0.04225291	-0.9720714	-0.2969545	-0.6353465	-0.004642044	
4.3805	-0.04225291	-0.9724069	-0.2974021	-0.6352124	-0.004641986	
4.3806	-0.04255667	-0.9727492	-0.297843	-0.6350734	-0.004642224	
4.3807	-0.04255667	-0.9730991	-0.2982774	-0.6349297	-0.004643163	
4.3808	-0.04284853	-0.9734573	-0.2987052	-0.6347812	-0.004644915	
4.3809	-0.04284853	-0.9738243	-0.2991262	-0.6346278	-0.004647369	
4.381	-0.04312894	-0.9742004	-0.2995405	-0.6344696	-0.004650249	
4.3811	-0.04312894	-0.9745858	-0.2999481	-0.6343067	-0.004653261	
4.3812	-0.04339836	-0.9749804	-0.3003489	-0.6341389	-0.004656161	
4.3813	-0.04339836	-0.9753839	-0.3007429	-0.6339666	-0.004658792	
4.3814	-0.04365722	-0.9757958	-0.3011303	-0.6337897	-0.00466113	
4.3815	-0.04365722	-0.9762155	-0.3015111	-0.6336083	-0.004663229	
4.3816	-0.04390592	-0.9766421	-0.3018853	-0.6334227	-0.004665218	
4.3817	-0.04390592	-0.9770746	-0.302253	-0.6332329	-0.004665365	
4.3818	-0.04414487	-0.9775118	-0.3026143	-0.6330391	-0.004667169	
4.3819	-0.04414487	-0.9779525	-0.3029692	-0.6328415	-0.004669377	
4.382	-0.04437445	-0.9783953	-0.3033181	-0.6326404	-0.004671858	
4.3821	-0.04437445	-0.9788389	-0.3036608	-0.6324357	-0.004674584	
4.3822	-0.04459504	-0.9792816	-0.3039976	-0.632228	-0.004677517	
4.3823	-0.04459504	-0.9797221	-0.3043286	-0.6320172	-0.004680612	
4.3824	-0.04480697	-0.9801588	-0.3046539	-0.6318037	-0.004683807	
4.3825	-0.04480697	-0.9805903	-0.3049736	-0.6315877	-0.004687076	
4.3826	-0.04501059	-0.9810151	-0.3052879	-0.6313694	-0.004690419	
4.3827	-0.04501059	-0.981432	-0.305597	-0.631149	-0.004693851	
4.3828	-0.04520623	-0.9818398	-0.3059009	-0.6309268	-0.004688926	
4.3829	-0.04520623	-0.9822654	-0.3061982	-0.6307101	-0.004690212	
4.383	-0.04512545	-0.9826887	-0.3064902	-0.6304935	-0.004917718	
4.3831	-0.04512545	-0.9831092	-0.3067771	-0.630277	-0.004863617	
4.3832	-0.04524215	-0.9835259	-0.3070593	-0.6300623	-0.004816437	
4.3833	-0.04524215	-0.9839382	-0.3073367	-0.6298496	-0.004778316	
4.3834	-0.04534283	-0.9843458	-0.3076095	-0.6296391	-0.004754269	
4.3835	-0.04534283	-0.9847485	-0.3078777	-0.6294308	-0.004746216	
4.3836	-0.04543517	-0.9851459	-0.308141	-0.6292245	-0.004704758	
4.3837	-0.04543517	-0.9855378	-0.3083996	-0.6290206	-0.004732199	
4.3838	-0.04552115	-0.985924	-0.3086535	-0.6288188	-0.004758999	
4.3839	-0.04552115	-0.9863043	-0.3089028	-0.6286193	-0.00478082	
4.384	-0.0456035	-0.9866785	-0.3091477	-0.6284225	-0.004794737	
4.3841	-0.0456035	-0.9870462	-0.3093883	-0.6282286	-0.004800156	
4.3842	-0.04568297	-0.9874073	-0.309625	-0.6280379	-0.004798593	
4.3843	-0.04568297	-0.9877619	-0.3098579	-0.6278505	-0.004809328	
4.3844	-0.04576302	-0.9881097	-0.3100871	-0.6276666	-0.004798614	
4.3845	-0.04576302	-0.9884508	-0.3103127	-0.6274862	-0.004790599	
4.3846	-0.04584656	-0.9887853	-0.310535	-0.6273093	-0.004786815	
4.3847	-0.04584656	-0.9891133	-0.3107538	-0.6271358	-0.004790443	
4.3848	-0.04593631	-0.9894349	-0.3109693	-0.6269656	-0.004795661	
4.3849	-0.04593631	-0.9897503	-0.3111816	-0.6267985	-0.004805973	
4.385	-0.04603497	-0.9900599	-0.3113907	-0.6266344	-0.004700209	
4.3851	-0.04603497	-0.9903635	-0.3115966	-0.6264735	-0.00490972	
4.3852	-0.04614343	-0.9906622	-0.3117999	-0.6263148	-0.004693352	
4.3853	-0.04614343	-0.9909558	-0.3119996	-0.6261584	-0.005110489	
4.3854	-0.04626366	-0.9910045	-0.3122481	-0.6261584	-0.004897964	
4.3855	-0.04626366	-0.991057	-0.3124909	-0.626157	-0.004937377	
4.3856	-0.04641016	-0.9911216	-0.312729	-0.626155	-0.005062002	
4.3857	-0.04641016	-0.9912047	-0.3129621	-0.6261514	-0.005065797	
4.3858	-0.04655092	-0.9913111	-0.3131913	-0.6261479	-0.005052452	
4.3859	-0.04655092	-0.9914458	-0.3134166	-0.6261444	-0.005016326	
4.386	-0.04668616	-0.9916137	-0.3136382	-0.6261411	-0.004971141	
4.3861	-0.04668616	-0.9918189	-0.3138559	-0.6261376	-0.004936929	
4.3862	-0.0468161	-0.9920654	-0.3140695	-0.6261334	-0.004917456	
4.3863	-0.0468161	-0.9923562	-0.3142787	-0.6261281	-0.004918187	
4.3864	-0.04694094	-0.9926935	-0.3144832	-0.6261211	-0.004925903	
4.3865	-0.04694094	-0.9930785	-0.3146828	-0.626112	-0.004953605	
4.3866	-0.04706089	-0.9935118	-0.3148777	-0.6261007	-0.004983663	
4.3867	-0.04706089	-0.9939926	-0.3150678	-0.626087	-0.005010767	
4.3868	-0.04717613	-0.9945192	-0.3152533	-0.626071	-0.00502868	
4.3869	-0.04717613	-0.9950891	-0.3154346	-0.6260532	-0.005042437	
4.387	-0.04728686	-0.9956988	-0.3156119	-0.6260336	-0.005048565	
4.3871	-0.04728686	-0.996344	-0.3157856	-0.6260127	-0.005051965	
4.3872	-0.04739324	-0.9970196	-0.3159562	-0.6259909	-0.005046194	
4.3873	-0.04739324	-0.9977201	-0.3161239	-0.6259683	-0.005051185	
4.3874	-0.04749545	-0.9984393	-0.3162891	-0.6259454	-0.005058178	
4.3875	-0.04749545	-0.9991707	-0.3164523	-0.6259226	-0.005067977	
4.3876	-0.04759366	-0.9999071	-0.3166137	-0.6259002	-0.00507713	
4.3877	-0.04759366	-1.000642	-0.316774	-0.6258786	-0.005091541	
4.3878	-0.04768801	-1.001367	-0.3169334	-0.6258583	-0.005106315	
4.3879	-0.04768801	-1.002076	-0.3170924	-0.6258397	-0.005113272	
4.388	-0.04777867	-1.002762	-0.3172516	-0.6258233	-0.00512837	
4.3881	-0.04777867	-1.003417	-0.3174112	-0.6258096	-0.00514184	
4.3882	-0.04786577	-1.004037	-0.3175718	-0.6257989	-0.005152594	
4.3883	-0.04786577	-1.004616	-0.3177337	-0.6257917	-0.005164555	
4.3884	-0.04794945	-1.005148	-0.3178972	-0.6257883	-0.005174657	
4.3885	-0.04794945	-1.00563	-0.3180624	-0.6257883	-0.005190203	
4.3886	-0.04802985	-1.006063	-0.3182285	-0.6257883	-0.00519636	
4.3887	-0.04802985	-1.006446	-0.3183956	-0.6257882	-0.005210092	
4.3888	-0.04810711	-1.006775	-0.3185639	-0.6257882	-0.005221523	
4.3889	-0.04810711	-1.007052	-0.3187335	-0.6257882	-0.00523169	
4.389	-0.04818133	-1.007276	-0.3189045	-0.6257882	-0.00523842	
4.3891	-0.04818133	-1.007448	-0.3190768	-0.6257882	-0.005249007	
4.3892	-0.04825264	-1.00757	-0.3192506	-0.6257882	-0.005260165	
4.3893	-0.04825264	-1.007647	-0.3194257	-0.6257882	-0.005269831	
4.3894	-0.04832115	-1.007681	-0.3196021	-0.6257882	-0.005283199	
4.3895	-0.04832115	-1.007681	-0.3197796	-0.6257882	-0.005286396	
4.3896	-0.04838698	-1.007681	-0.3199572	-0.6257882	-0.005302971	
4.3897	-0.04838698	-1.007681	-0.3201348	-0.6257882	-0.005319507	
4.3898	-0.04845023	-1.007681	-0.3203127	-0.6257882	-0.005336025	
4.3899	-0.04845023	-1.007681	-0.3204908	-0.6257882	-0.00535211	
4.39	-0.048511	-1.007681	-0.3206692	-0.6257882	-0.005364206	
4.3901	-0.048511	-1.007681	-0.320848	-0.6257882	-0.005379481	
4.3902	-0.04856938	-1.007684	-0.3210272	-0.6257882	-0.005394295	
4.3903	-0.04856938	-1.007697	-0.3212064	-0.6257877	-0.005406355	
4.3904	-0.04862548	-1.007726	-0.3213855	-0.6257863	-0.005421514	
4.3905	-0.04862548	-1.007777	-0.3215643	-0.6257834	-0.005431792	
4.3906	-0.04867937	-1.007856	-0.3217424	-0.6257789	-0.005448118	
4.3907	-0.04867937	-1.007967	-0.3219196	-0.6257721	-0.005461834	
4.3908	-0.04873116	-1.008116	-0.3220958	-0.6257626	-0.005478098	
4.3909	-0.04873116	-1.008307	-0.3222709	-0.6257504	-0.005487308	
4.391	-0.04878091	-1.008542	-0.3224447	-0.6257349	-0.005504466	
4.3911	-0.04878091	-1.008824	-0.3226172	-0.6257161	-0.005520843	
4.3912	-0.04882871	-1.009155	-0.3227883	-0.6256938	-0.005535052	
4.3913	-0.04882871	-1.009536	-0.3229581	-0.6256679	-0.005551106	
4.3914	-0.04887464	-1.009966	-0.3231267	-0.6256384	-0.005564935	
4.3915	-0.04887464	-1.010443	-0.3232942	-0.6256052	-0.005581013	
4.3916	-0.04891876	-1.010966	-0.3234608	-0.6255686	-0.005589639	
4.3917	-0.04891876	-1.011532	-0.3236266	-0.6255288	-0.005607341	
4.3918	-0.04896116	-1.012136	-0.323792	-0.6254858	-0.005624597	
4.3919	-0.04896116	-1.012775	-0.3239573	-0.6254399	-0.005640304	
4.392	-0.04900189	-1.013441	-0.3241227	-0.6253917	-0.005657611	
4.3921	-0.04900189	-1.014131	-0.3242887	-0.6253414	-0.005690172	
4.3922	-0.04904103	-1.014836	-0.3244557	-0.6252894	-0.005703019	
4.3923	-0.04904103	-1.01555	-0.3246241	-0.6252362	-0.00569973	
4.3924	-0.04907863	-1.016266	-0.3247943	-0.6251825	-0.005737981	
4.3925	-0.04907863	-1.016976	-0.3249667	-0.6251285	-0.005750643	
4.3926	-0.04911476	-1.017674	-0.3251419	-0.6250749	-0.005762845	
4.3927	-0.04911476	-1.018351	-0.3253202	-0.6250221	-0.005779377	
4.3928	-0.04914947	-1.019002	-0.325502	-0.6249706	-0.005793322	
4.3929	-0.04914947	-1.019619	-0.3256877	-0.6249208	-0.005813159	
4.393	-0.04918282	-1.020196	-0.3258776	-0.6248732	-0.005831762	
4.3931	-0.04918282	-1.020729	-0.326072	-0.624828	-0.005852313	
4.3932	-0.04921486	-1.021213	-0.3262713	-0.6247857	-0.005866658	
4.3933	-0.04921486	-1.021644	-0.3264756	-0.6247464	-0.005887443	
4.3934	-0.04924564	-1.022019	-0.3266851	-0.6247104	-0.005907143	
4.3935	-0.04924564	-1.022337	-0.3268999	-0.6246778	-0.005923653	
4.3936	-0.04927522	-1.022598	-0.3271201	-0.6246486	-0.005942691	
4.3937	-0.04927522	-1.0228	-0.3273458	-0.6246228	-0.005956469	
4.3938	-0.04930364	-1.022947	-0.3275768	-0.6246004	-0.0059761	
4.3939	-0.04930364	-1.02304	-0.3278131	-0.6245809	-0.005994235	
4.394	-0.04933095	-1.023083	-0.3280545	-0.6245642	-0.006013856	
4.3941	-0.04933095	-1.023083	-0.3283006	-0.6245499	-0.006029619	
4.3942	-0.04935718	-1.023083	-0.3285493	-0.6245348	-0.00605092	
4.3943	-0.04935718	-1.023083	-0.3288006	-0.6245189	-0.006069589	
4.3944	-0.04938239	-1.023083	-0.3290546	-0.6245022	-0.006088236	
4.3945	-0.04938239	-1.023083	-0.3293111	-0.6244845	-0.006103548	
4.3946	-0.0494066	-1.023083	-0.3295703	-0.6244658	-0.006121611	
4.3947	-0.0494066	-1.023083	-0.329832	-0.624446	-0.00613152	
4.3948	-0.04942987	-1.023083	-0.3300963	-0.624425	-0.00615157	
4.3949	-0.04942987	-1.023085	-0.3303631	-0.6244026	-0.006171555	
4.395	-0.04945223	-1.023095	-0.330632	-0.6243783	-0.006196873	
4.3951	-0.04945223	-1.023117	-0.3309027	-0.6243517	-0.006214825	
4.3952	-0.04947371	-1.023159	-0.331175	-0.6243222	-0.006233182	
4.3953	-0.04947371	-1.023224	-0.3314486	-0.6242895	-0.006244921	
4.3954	-0.04949434	-1.023319	-0.3317233	-0.6242532	-0.006267634	
