Time	(5) Hip Bistable 1	(6) Knee Bistable 1	(7) Hip Bistable 2	(8) Knee Bistable 2	
5.7348	-0.04000002	-0.06016763	-0.06001004	-0.0399785	
5.735	-0.04000002	-0.06016727	-0.06001004	-0.03997858	
5.7352	-0.04000002	-0.06016691	-0.06001004	-0.03997867	
5.7354	-0.04000002	-0.06016655	-0.06001004	-0.03997876	
5.7356	-0.04000002	-0.06016619	-0.06001004	-0.03997885	
5.7358	-0.04000002	-0.06016583	-0.06001004	-0.03997893	
5.736	-0.04000002	-0.06016547	-0.06001004	-0.03997902	
5.7362	-0.04000002	-0.06016511	-0.06001004	-0.0399791	
5.7364	-0.04000002	-0.06016475	-0.06001004	-0.03997919	
5.7366	-0.04000002	-0.0601644	-0.06001004	-0.03997928	
5.7368	-0.04000002	-0.06016404	-0.06001004	-0.03997936	
5.737	-0.04000002	-0.06016369	-0.06001004	-0.03997944	
5.7372	-0.04000002	-0.06016333	-0.06001004	-0.03997953	
5.7374	-0.04000002	-0.06016298	-0.06001004	-0.03997961	
5.7376	-0.04000002	-0.06016263	-0.06001004	-0.0399797	
5.7378	-0.04000002	-0.06016228	-0.06001004	-0.03997978	
5.738	-0.04000002	-0.06016193	-0.06001004	-0.03997986	
5.7382	-0.04000002	-0.06016158	-0.06001004	-0.03997994	
5.7384	-0.04000002	-0.06016123	-0.06001004	-0.03998002	
5.7386	-0.04000002	-0.06016088	-0.06001004	-0.03998011	
5.7388	-0.04000002	-0.06016053	-0.06001004	-0.03998019	
5.739	-0.04000002	-0.06016018	-0.06001004	-0.03998027	
5.7392	-0.04000002	-0.06015984	-0.06001004	-0.03998035	
5.7394	-0.04000002	-0.06015949	-0.06001004	-0.03998043	
5.7396	-0.04000002	-0.06015915	-0.06001004	-0.03998051	
5.7398	-0.04000002	-0.0601588	-0.06001004	-0.03998059	
5.74	-0.04000002	-0.06015846	-0.06001004	-0.03998067	
5.7402	-0.04000002	-0.06015812	-0.06001004	-0.03998075	
5.7404	-0.04000002	-0.06015778	-0.06001004	-0.03998083	
5.7406	-0.04000002	-0.06015744	-0.06001004	-0.03998091	
5.7408	-0.04000002	-0.0601571	-0.06001004	-0.03998099	
5.741	-0.04000002	-0.06015676	-0.06001004	-0.03998106	
5.7412	-0.04000002	-0.06015642	-0.06001004	-0.03998114	
5.7414	-0.04000002	-0.06015608	-0.06001004	-0.03998122	
5.7416	-0.04000002	-0.06015575	-0.06001004	-0.03998129	
5.7418	-0.04000002	-0.06015541	-0.06001004	-0.03998137	
5.742	-0.04000002	-0.06015508	-0.06001004	-0.03998145	
5.7422	-0.04000002	-0.06015474	-0.06001004	-0.03998152	
5.7424	-0.04000002	-0.06015441	-0.06001004	-0.0399816	
5.7426	-0.04000002	-0.06015408	-0.06001004	-0.03998167	
5.7428	-0.04000002	-0.06015375	-0.06001004	-0.03998175	
5.743	-0.04000002	-0.06015341	-0.06001004	-0.03998182	
5.7432	-0.04000002	-0.06015308	-0.06001004	-0.0399819	
5.7434	-0.04000002	-0.06015275	-0.06001004	-0.03998197	
5.7436	-0.04000002	-0.06015242	-0.06001004	-0.03998205	
5.7438	-0.04000002	-0.06015209	-0.06001004	-0.03998212	
5.744	-0.04000002	-0.06015177	-0.06001004	-0.03998219	
5.7442	-0.04000002	-0.06015144	-0.06001004	-0.03998227	
5.7444	-0.04000002	-0.06015112	-0.06001004	-0.03998234	
5.7446	-0.04000002	-0.06015079	-0.06001004	-0.03998241	
5.7448	-0.04000002	-0.06015047	-0.06001004	-0.03998248	
5.745	-0.04000002	-0.06015014	-0.06001004	-0.03998255	
5.7452	-0.04000002	-0.06014982	-0.06001004	-0.03998262	
5.7454	-0.04000002	-0.0601495	-0.06001004	-0.0399827	
5.7456	-0.04000002	-0.06014917	-0.06001004	-0.03998277	
5.7458	-0.04000002	-0.06014885	-0.06001004	-0.03998284	
5.746	-0.04000002	-0.06014853	-0.06001004	-0.03998291	
5.7462	-0.04000002	-0.06014822	-0.06001004	-0.03998298	
5.7464	-0.04000002	-0.0601479	-0.06001004	-0.03998305	
5.7466	-0.04000002	-0.06014758	-0.06001004	-0.03998312	
5.7468	-0.04000002	-0.06014726	-0.06001004	-0.03998319	
5.747	-0.04000002	-0.06014695	-0.06001004	-0.03998325	
5.7472	-0.04000002	-0.06014663	-0.06001004	-0.03998332	
5.7474	-0.04000002	-0.06014632	-0.06001004	-0.03998339	
5.7476	-0.04000002	-0.060146	-0.06001004	-0.03998346	
5.7478	-0.04000002	-0.06014569	-0.06001004	-0.03998353	
5.748	-0.04000002	-0.06014537	-0.06001003	-0.0399836	
5.7482	-0.04000002	-0.06014506	-0.06001003	-0.03998366	
5.7484	-0.04000002	-0.06014475	-0.06001003	-0.03998373	
5.7486	-0.04000002	-0.06014444	-0.06001003	-0.03998379	
5.7488	-0.04000002	-0.06014413	-0.06001003	-0.03998386	
5.749	-0.04000002	-0.06014382	-0.06001003	-0.03998393	
5.7492	-0.04000002	-0.06014351	-0.06001003	-0.039984	
5.7494	-0.04000002	-0.06014321	-0.06001003	-0.03998406	
5.7496	-0.04000002	-0.0601429	-0.06001003	-0.03998413	
5.7498	-0.04000002	-0.06014259	-0.06001003	-0.03998419	
5.75	-0.04000002	-0.06014229	-0.06001003	-0.03998425	
5.7502	-0.04000002	-0.06014198	-0.06001003	-0.03998432	
5.7504	-0.04000002	-0.06014168	-0.06001003	-0.03998438	
5.7506	-0.04000002	-0.06014137	-0.06001003	-0.03998445	
5.7508	-0.04000002	-0.06014107	-0.06001003	-0.03998451	
5.751	-0.04000002	-0.06014077	-0.06001003	-0.03998457	
5.7512	-0.04000002	-0.06014047	-0.06001003	-0.03998464	
5.7514	-0.04000002	-0.06014017	-0.06001003	-0.0399847	
5.7516	-0.04000002	-0.06013986	-0.06001003	-0.03998476	
5.7518	-0.04000002	-0.06013957	-0.06001003	-0.03998483	
5.752	-0.04000002	-0.06013927	-0.06001003	-0.03998489	
5.7522	-0.04000002	-0.06013897	-0.06001003	-0.03998495	
5.7524	-0.04000002	-0.06013867	-0.06001003	-0.03998501	
5.7526	-0.04000002	-0.06013837	-0.06001003	-0.03998507	
5.7528	-0.04000002	-0.06013808	-0.06001003	-0.03998513	
5.753	-0.04000002	-0.06013778	-0.06001003	-0.03998519	
5.7532	-0.04000002	-0.06013749	-0.06001003	-0.03998525	
5.7534	-0.04000002	-0.06013719	-0.06001003	-0.03998531	
5.7536	-0.04000002	-0.0601369	-0.06001003	-0.03998537	
5.7538	-0.04000002	-0.06013661	-0.06001003	-0.03998543	
5.754	-0.04000002	-0.06013632	-0.06001003	-0.03998549	
5.7542	-0.04000002	-0.06013602	-0.06001003	-0.03998555	
5.7544	-0.04000002	-0.06013573	-0.06001003	-0.03998561	
5.7546	-0.04000002	-0.06013545	-0.06001003	-0.03998567	
5.7548	-0.04000002	-0.06013516	-0.06001003	-0.03998573	
5.755	-0.04000002	-0.06013487	-0.06001003	-0.03998579	
5.7552	-0.04000002	-0.06013458	-0.06001003	-0.03998585	
5.7554	-0.04000002	-0.06013429	-0.06001003	-0.0399859	
5.7556	-0.04000002	-0.060134	-0.06001003	-0.03998596	
5.7558	-0.04000002	-0.06013372	-0.06001003	-0.03998602	
5.756	-0.04000002	-0.06013343	-0.06001003	-0.03998608	
5.7562	-0.04000002	-0.06013315	-0.06001003	-0.03998613	
5.7564	-0.04000002	-0.06013286	-0.06001003	-0.03998619	
5.7566	-0.04000002	-0.06013258	-0.06001003	-0.03998625	
5.7568	-0.04000002	-0.0601323	-0.06001003	-0.0399863	
5.757	-0.04000002	-0.06013202	-0.06001003	-0.03998636	
5.7572	-0.04000002	-0.06013174	-0.06001003	-0.03998642	
5.7574	-0.04000002	-0.06013145	-0.06001003	-0.03998647	
5.7576	-0.04000002	-0.06013117	-0.06001003	-0.03998652	
5.7578	-0.04000002	-0.06013089	-0.06001003	-0.03998658	
5.758	-0.04000002	-0.06013061	-0.06001003	-0.03998664	
5.7582	-0.04000002	-0.06013034	-0.06001003	-0.03998669	
5.7584	-0.04000002	-0.06013006	-0.06001003	-0.03998674	
5.7586	-0.04000002	-0.06012978	-0.06001003	-0.0399868	
5.7588	-0.04000002	-0.0601295	-0.06001003	-0.03998685	
5.759	-0.04000002	-0.06012923	-0.06001003	-0.03998691	
5.7592	-0.04000002	-0.06012896	-0.06001003	-0.03998696	
5.7594	-0.04000002	-0.06012868	-0.06001003	-0.03998701	
5.7596	-0.04000002	-0.06012841	-0.06001003	-0.03998707	
5.7598	-0.04000002	-0.06012813	-0.06001003	-0.03998712	
5.76	-0.04000002	-0.06012786	-0.06001003	-0.03998717	
5.7602	-0.04000002	-0.06012759	-0.06001003	-0.03998723	
5.7604	-0.04000002	-0.06012732	-0.06001003	-0.03998728	
5.7606	-0.04000002	-0.06012705	-0.06001003	-0.03998733	
5.7608	-0.04000002	-0.06012678	-0.06001003	-0.03998738	
5.761	-0.04000002	-0.06012651	-0.06001003	-0.03998743	
5.7612	-0.04000002	-0.06012624	-0.06001003	-0.03998749	
5.7614	-0.04000002	-0.06012597	-0.06001003	-0.03998754	
5.7616	-0.04000002	-0.0601257	-0.06001003	-0.03998759	
5.7618	-0.04000002	-0.06012544	-0.06001003	-0.03998764	
5.762	-0.04000002	-0.06012517	-0.06001003	-0.03998769	
5.7622	-0.04000002	-0.0601249	-0.06001003	-0.03998774	
5.7624	-0.04000002	-0.06012464	-0.06001003	-0.03998779	
5.7626	-0.04000002	-0.06012437	-0.06001003	-0.03998784	
5.7628	-0.04000002	-0.06012411	-0.06001003	-0.03998789	
5.763	-0.04000002	-0.06012385	-0.06001003	-0.03998794	
5.7632	-0.04000002	-0.06012359	-0.06001003	-0.03998799	
5.7634	-0.04000002	-0.06012332	-0.06001003	-0.03998804	
5.7636	-0.04000002	-0.06012306	-0.06001003	-0.03998809	
5.7638	-0.04000002	-0.0601228	-0.06001003	-0.03998813	
5.764	-0.04000002	-0.06012254	-0.06001003	-0.03998818	
5.7642	-0.04000002	-0.06012228	-0.06001003	-0.03998823	
5.7644	-0.04000002	-0.06012202	-0.06001003	-0.03998828	
5.7646	-0.04000002	-0.06012176	-0.06001003	-0.03998833	
5.7648	-0.04000002	-0.0601215	-0.06001003	-0.03998838	
5.765	-0.04000002	-0.06012125	-0.06001003	-0.03998842	
5.7652	-0.04000002	-0.06012099	-0.06001003	-0.03998847	
5.7654	-0.04000002	-0.06012073	-0.06001003	-0.03998852	
5.7656	-0.04000002	-0.06012048	-0.06001003	-0.03998857	
5.7658	-0.04000002	-0.06012022	-0.06001003	-0.03998861	
5.766	-0.04000002	-0.06011997	-0.06001003	-0.03998866	
5.7662	-0.04000002	-0.06011971	-0.06001003	-0.0399887	
5.7664	-0.04000002	-0.06011946	-0.06001003	-0.03998875	
5.7666	-0.04000002	-0.06011921	-0.06001003	-0.0399888	
5.7668	-0.04000002	-0.06011895	-0.06001003	-0.03998884	
5.767	-0.04000002	-0.06011871	-0.06001003	-0.03998889	
5.7672	-0.04000002	-0.06011846	-0.06001003	-0.03998893	
5.7674	-0.04000002	-0.0601182	-0.06001003	-0.03998898	
5.7676	-0.04000002	-0.06011795	-0.06001003	-0.03998902	
5.7678	-0.04000002	-0.0601177	-0.06001003	-0.03998907	
5.768	-0.04000002	-0.06011746	-0.06001003	-0.03998911	
5.7682	-0.04000002	-0.06011721	-0.06001003	-0.03998916	
5.7684	-0.04000002	-0.06011696	-0.06001003	-0.0399892	
5.7686	-0.04000002	-0.06011671	-0.06001003	-0.03998925	
5.7688	-0.04000002	-0.06011647	-0.06001003	-0.03998929	
5.769	-0.04000002	-0.06011622	-0.06001003	-0.03998933	
5.7692	-0.04000002	-0.06011597	-0.06001003	-0.03998938	
5.7694	-0.04000002	-0.06011573	-0.06001003	-0.03998942	
5.7696	-0.04000002	-0.06011549	-0.06001003	-0.03998946	
5.7698	-0.04000002	-0.06011524	-0.06001003	-0.03998951	
5.77	-0.04000002	-0.060115	-0.06001003	-0.03998955	
5.7702	-0.04000002	-0.06011476	-0.06001003	-0.03998959	
5.7704	-0.04000002	-0.06011452	-0.06001003	-0.03998964	
5.7706	-0.04000002	-0.06011428	-0.06001003	-0.03998968	
5.7708	-0.04000002	-0.06011403	-0.06001003	-0.03998972	
5.771	-0.04000002	-0.0601138	-0.06001003	-0.03998976	
5.7712	-0.04000002	-0.06011355	-0.06001003	-0.03998981	
5.7714	-0.04000002	-0.06011331	-0.06001003	-0.03998985	
5.7716	-0.04000002	-0.06011308	-0.06001003	-0.03998989	
5.7718	-0.04000002	-0.06011284	-0.06001003	-0.03998993	
5.772	-0.04000002	-0.0601126	-0.06001003	-0.03998997	
5.7722	-0.04000002	-0.06011236	-0.06001003	-0.03999001	
5.7724	-0.04000002	-0.06011213	-0.06001003	-0.03999005	
5.7726	-0.04000002	-0.06011189	-0.06001003	-0.03999009	
5.7728	-0.04000002	-0.06011166	-0.06001003	-0.03999013	
5.773	-0.04000002	-0.06011142	-0.06001003	-0.03999018	
5.7732	-0.04000002	-0.06011119	-0.06001003	-0.03999022	
5.7734	-0.04000002	-0.06011095	-0.06001003	-0.03999025	
5.7736	-0.04000002	-0.06011072	-0.06001003	-0.03999029	
5.7738	-0.04000002	-0.06011049	-0.06001003	-0.03999034	
5.774	-0.04000002	-0.06011026	-0.06001003	-0.03999037	
5.7742	-0.04000002	-0.06011003	-0.06001003	-0.03999041	
5.7744	-0.04000002	-0.06010979	-0.06001003	-0.03999045	
5.7746	-0.04000002	-0.06010956	-0.06001003	-0.03999049	
5.7748	-0.04000002	-0.06010933	-0.06001003	-0.03999053	
5.775	-0.04000002	-0.0601091	-0.06001003	-0.03999057	
5.7752	-0.04000002	-0.06010887	-0.06001003	-0.03999061	
5.7754	-0.04000002	-0.06010865	-0.06001003	-0.03999065	
5.7756	-0.04000002	-0.06010842	-0.06001003	-0.03999069	
5.7758	-0.04000002	-0.06010819	-0.06001003	-0.03999072	
5.776	-0.04000002	-0.06010797	-0.06001003	-0.03999076	
5.7762	-0.04000002	-0.06010774	-0.06001003	-0.0399908	
5.7764	-0.04000002	-0.06010751	-0.06001003	-0.03999084	
5.7766	-0.04000002	-0.06010729	-0.06001003	-0.03999088	
5.7768	-0.04000002	-0.06010706	-0.06001003	-0.03999091	
5.777	-0.04000002	-0.06010684	-0.06001003	-0.03999095	
5.7772	-0.04000002	-0.06010661	-0.06001003	-0.03999099	
5.7774	-0.04000002	-0.06010639	-0.06001003	-0.03999102	
5.7776	-0.04000002	-0.06010617	-0.06001003	-0.03999106	
5.7778	-0.04000002	-0.06010595	-0.06001003	-0.0399911	
5.778	-0.04000002	-0.06010573	-0.06001003	-0.03999113	
5.7782	-0.04000002	-0.0601055	-0.06001003	-0.03999117	
5.7784	-0.04000002	-0.06010528	-0.06001003	-0.0399912	
5.7786	-0.04000002	-0.06010506	-0.06001003	-0.03999124	
5.7788	-0.04000002	-0.06010484	-0.06001003	-0.03999128	
5.779	-0.04000002	-0.06010462	-0.06001003	-0.03999131	
5.7792	-0.04000002	-0.0601044	-0.06001003	-0.03999135	
5.7794	-0.04000002	-0.06010419	-0.06001003	-0.03999138	
5.7796	-0.04000002	-0.06010397	-0.06001003	-0.03999142	
5.7798	-0.04000002	-0.06010375	-0.06001003	-0.03999145	
5.78	-0.04000002	-0.06010354	-0.06001002	-0.03999149	
5.7802	-0.04000002	-0.06010332	-0.06001002	-0.03999152	
5.7804	-0.04000002	-0.0601031	-0.06001002	-0.03999156	
5.7806	-0.04000002	-0.06010289	-0.06001002	-0.03999159	
5.7808	-0.04000002	-0.06010268	-0.06001002	-0.03999163	
5.781	-0.04000002	-0.06010246	-0.06001002	-0.03999166	
5.7812	-0.04000002	-0.06010225	-0.06001002	-0.0399917	
5.7814	-0.04000002	-0.06010203	-0.06001002	-0.03999173	
5.7816	-0.04000002	-0.06010182	-0.06001002	-0.03999176	
5.7818	-0.04000002	-0.06010161	-0.06001002	-0.0399918	
5.782	-0.04000002	-0.0601014	-0.06001002	-0.03999183	
5.7822	-0.04000002	-0.06010118	-0.06001002	-0.03999187	
5.7824	-0.04000002	-0.06010098	-0.06001002	-0.0399919	
5.7826	-0.04000002	-0.06010076	-0.06001002	-0.03999193	
5.7828	-0.04000002	-0.06010056	-0.06001002	-0.03999196	
5.783	-0.04000002	-0.06010035	-0.06001002	-0.039992	
5.7832	-0.04000002	-0.06010014	-0.06001002	-0.03999203	
5.7834	-0.04000002	-0.06009993	-0.06001002	-0.03999206	
5.7836	-0.04000002	-0.06009972	-0.06001002	-0.03999209	
5.7838	-0.04000002	-0.06009951	-0.06001002	-0.03999213	
5.784	-0.04000002	-0.06009931	-0.06001002	-0.03999216	
5.7842	-0.04000002	-0.0600991	-0.06001002	-0.03999219	
5.7844	-0.04000002	-0.06009889	-0.06001002	-0.03999222	
5.7846	-0.04000002	-0.06009869	-0.06001002	-0.03999225	
5.7848	-0.04000002	-0.06009848	-0.06001002	-0.03999229	
5.785	-0.04000002	-0.06009828	-0.06001002	-0.03999232	
5.7852	-0.04000002	-0.06009807	-0.06001002	-0.03999235	
5.7854	-0.04000002	-0.06009787	-0.06001002	-0.03999238	
5.7856	-0.04000002	-0.06009767	-0.06001002	-0.03999241	
5.7858	-0.04000002	-0.06009747	-0.06001002	-0.03999244	
5.786	-0.04000002	-0.06009726	-0.06001002	-0.03999247	
5.7862	-0.04000002	-0.06009706	-0.06001002	-0.03999251	
5.7864	-0.04000002	-0.06009686	-0.06001002	-0.03999254	
5.7866	-0.04000002	-0.06009666	-0.06001002	-0.03999257	
5.7868	-0.04000002	-0.06009646	-0.06001002	-0.0399926	
5.787	-0.04000002	-0.06009626	-0.06001002	-0.03999263	
5.7872	-0.04000002	-0.06009606	-0.06001002	-0.03999266	
5.7874	-0.04000002	-0.06009586	-0.06001002	-0.03999269	
5.7876	-0.04000002	-0.06009566	-0.06001002	-0.03999272	
5.7878	-0.04000002	-0.06009547	-0.06001002	-0.03999275	
5.788	-0.04000002	-0.06009527	-0.06001002	-0.03999278	
5.7882	-0.04000002	-0.06009507	-0.06001002	-0.03999281	
5.7884	-0.04000002	-0.06009487	-0.06001002	-0.03999284	
5.7886	-0.04000002	-0.06009468	-0.06001002	-0.03999287	
5.7888	-0.04000002	-0.06009448	-0.06001002	-0.03999289	
5.789	-0.04000002	-0.06009429	-0.06001002	-0.03999292	
5.7892	-0.04000002	-0.06009409	-0.06001002	-0.03999295	
5.7894	-0.04000002	-0.0600939	-0.06001002	-0.03999298	
5.7896	-0.04000002	-0.0600937	-0.06001002	-0.03999301	
5.7898	-0.04000002	-0.06009351	-0.06001002	-0.03999304	
5.79	-0.04000002	-0.06009332	-0.06001002	-0.03999307	
5.7902	-0.04000002	-0.06009312	-0.06001002	-0.0399931	
5.7904	-0.04000002	-0.06009293	-0.06001002	-0.03999313	
5.7906	-0.04000002	-0.06009274	-0.06001002	-0.03999315	
5.7908	-0.04000002	-0.06009255	-0.06001002	-0.03999318	
5.791	-0.04000002	-0.06009236	-0.06001002	-0.03999321	
5.7912	-0.04000002	-0.06009217	-0.06001002	-0.03999324	
5.7914	-0.04000002	-0.06009198	-0.06001002	-0.03999326	
5.7916	-0.04000002	-0.06009179	-0.06001002	-0.03999329	
5.7918	-0.04000002	-0.0600916	-0.06001002	-0.03999332	
5.792	-0.04000002	-0.06009141	-0.06001002	-0.03999335	
5.7922	-0.04000002	-0.06009122	-0.06001002	-0.03999338	
5.7924	-0.04000002	-0.06009103	-0.06001002	-0.0399934	
5.7926	-0.04000002	-0.06009085	-0.06001002	-0.03999343	
5.7928	-0.04000002	-0.06009066	-0.06001002	-0.03999345	
5.793	-0.04000002	-0.06009047	-0.06001002	-0.03999348	
5.7932	-0.04000002	-0.06009029	-0.06001002	-0.03999351	
5.7934	-0.04000002	-0.0600901	-0.06001002	-0.03999354	
5.7936	-0.04000002	-0.06008992	-0.06001002	-0.03999356	
5.7938	-0.04000002	-0.06008973	-0.06001002	-0.03999359	
5.794	-0.04000002	-0.06008955	-0.06001002	-0.03999361	
5.7942	-0.04000002	-0.06008936	-0.06001002	-0.03999364	
5.7944	-0.04000002	-0.06008918	-0.06001002	-0.03999367	
5.7946	-0.04000002	-0.060089	-0.06001002	-0.03999369	
5.7948	-0.04000002	-0.06008881	-0.06001002	-0.03999372	
5.795	-0.04000002	-0.06008863	-0.06001002	-0.03999374	
5.7952	-0.04000002	-0.06008845	-0.06001002	-0.03999377	
5.7954	-0.04000002	-0.06008827	-0.06001002	-0.0399938	
5.7956	-0.04000002	-0.06008809	-0.06001002	-0.03999382	
5.7958	-0.04000002	-0.06008791	-0.06001002	-0.03999384	
5.796	-0.04000002	-0.06008773	-0.06001002	-0.03999387	
5.7962	-0.04000002	-0.06008755	-0.06001002	-0.0399939	
5.7964	-0.04000002	-0.06008737	-0.06001002	-0.03999392	
5.7966	-0.04000002	-0.06008719	-0.06001002	-0.03999395	
5.7968	-0.04000002	-0.06008701	-0.06001002	-0.03999397	
5.797	-0.04000002	-0.06008683	-0.06001002	-0.039994	
5.7972	-0.04000002	-0.06008666	-0.06001002	-0.03999402	
5.7974	-0.04000002	-0.06008648	-0.06001002	-0.03999405	
5.7976	-0.04000002	-0.0600863	-0.06001002	-0.03999407	
5.7978	-0.04000002	-0.06008612	-0.06001002	-0.03999409	
5.798	-0.04000002	-0.06008595	-0.06001002	-0.03999412	
5.7982	-0.04000002	-0.06008577	-0.06001002	-0.03999414	
5.7984	-0.04000002	-0.0600856	-0.06001002	-0.03999417	
5.7986	-0.04000002	-0.06008542	-0.06001002	-0.03999419	
5.7988	-0.04000002	-0.06008525	-0.06001002	-0.03999421	
5.799	-0.04000002	-0.06008507	-0.06001002	-0.03999424	
5.7992	-0.04000002	-0.0600849	-0.06001002	-0.03999426	
5.7994	-0.04000002	-0.06008473	-0.06001002	-0.03999428	
5.7996	-0.04000002	-0.06008456	-0.06001002	-0.03999431	
5.7998	-0.04000002	-0.06008438	-0.06001002	-0.03999433	
5.8	-0.04000002	-0.06008421	-0.06001002	-0.03999436	
5.8002	-0.04000002	-0.06008404	-0.06001002	-0.03999438	
5.8004	-0.04000002	-0.06008387	-0.06001002	-0.0399944	
5.8006	-0.04000002	-0.06008369	-0.06001002	-0.03999442	
5.8008	-0.04000002	-0.06008353	-0.06001002	-0.03999445	
5.801	-0.04000002	-0.06008336	-0.06001002	-0.03999447	
5.8012	-0.04000002	-0.06008318	-0.06001002	-0.03999449	
5.8014	-0.04000002	-0.06008302	-0.06001002	-0.03999452	
5.8016	-0.04000002	-0.06008285	-0.06001002	-0.03999454	
5.8018	-0.04000002	-0.06008268	-0.06001002	-0.03999456	
5.802	-0.04000002	-0.06008251	-0.06001002	-0.03999458	
5.8022	-0.04000002	-0.06008234	-0.06001002	-0.0399946	
5.8024	-0.04000002	-0.06008217	-0.06001002	-0.03999463	
5.8026	-0.04000002	-0.06008201	-0.06001002	-0.03999465	
5.8028	-0.04000002	-0.06008184	-0.06001002	-0.03999467	
5.803	-0.04000002	-0.06008168	-0.06001002	-0.03999469	
5.8032	-0.04000002	-0.06008151	-0.06001002	-0.03999471	
5.8034	-0.04000002	-0.06008134	-0.06001002	-0.03999474	
5.8036	-0.04000002	-0.06008118	-0.06001002	-0.03999476	
5.8038	-0.04000002	-0.06008102	-0.06001002	-0.03999478	
5.804	-0.04000002	-0.06008085	-0.06001002	-0.0399948	
5.8042	-0.04000002	-0.06008069	-0.06001002	-0.03999482	
5.8044	-0.04000002	-0.06008052	-0.06001002	-0.03999484	
5.8046	-0.04000002	-0.06008036	-0.06001002	-0.03999487	
5.8048	-0.04000002	-0.0600802	-0.06001002	-0.03999488	
5.805	-0.04000002	-0.06008004	-0.06001002	-0.03999491	
5.8052	-0.04000002	-0.06007987	-0.06001002	-0.03999493	
5.8054	-0.04000002	-0.06007971	-0.06001002	-0.03999495	
5.8056	-0.04000002	-0.06007955	-0.06001002	-0.03999497	
5.8058	-0.04000002	-0.06007939	-0.06001002	-0.03999499	
5.806	-0.04000002	-0.06007923	-0.06001002	-0.03999501	
5.8062	-0.04000002	-0.06007907	-0.06001002	-0.03999503	
5.8064	-0.04000002	-0.06007891	-0.06001002	-0.03999505	
5.8066	-0.04000002	-0.06007875	-0.06001002	-0.03999507	
5.8068	-0.04000002	-0.06007859	-0.06001002	-0.03999509	
5.807	-0.04000002	-0.06007843	-0.06001002	-0.03999511	
5.8072	-0.04000002	-0.06007827	-0.06001002	-0.03999513	
5.8074	-0.04000002	-0.06007811	-0.06001002	-0.03999515	
5.8076	-0.04000002	-0.06007796	-0.06001002	-0.03999517	
5.8078	-0.04000002	-0.0600778	-0.06001002	-0.03999519	
5.808	-0.04000002	-0.06007764	-0.06001002	-0.03999521	
5.8082	-0.04000002	-0.06007749	-0.06001002	-0.03999523	
5.8084	-0.04000002	-0.06007733	-0.06001002	-0.03999525	
5.8086	-0.04000002	-0.06007718	-0.06001002	-0.03999527	
5.8088	-0.04000002	-0.06007702	-0.06001002	-0.03999529	
5.809	-0.04000002	-0.06007687	-0.06001002	-0.03999531	
5.8092	-0.04000002	-0.06007671	-0.06001002	-0.03999533	
5.8094	-0.04000002	-0.06007656	-0.06001002	-0.03999535	
5.8096	-0.04000002	-0.0600764	-0.06001002	-0.03999536	
5.8098	-0.04000002	-0.06007625	-0.06001002	-0.03999538	
5.81	-0.04000002	-0.0600761	-0.06001002	-0.0399954	
5.8102	-0.04000002	-0.06007594	-0.06001002	-0.03999542	
5.8104	-0.04000002	-0.06007579	-0.06001002	-0.03999544	
5.8106	-0.04000002	-0.06007564	-0.06001002	-0.03999546	
5.8108	-0.04000002	-0.06007548	-0.06001002	-0.03999548	
5.811	-0.04000002	-0.06007534	-0.06001002	-0.0399955	
5.8112	-0.04000002	-0.06007518	-0.06001002	-0.03999551	
5.8114	-0.04000002	-0.06007503	-0.06001002	-0.03999553	
5.8116	-0.04000002	-0.06007488	-0.06001002	-0.03999555	
5.8118	-0.04000002	-0.06007473	-0.06001002	-0.03999557	
5.812	-0.04000002	-0.06007458	-0.06001002	-0.03999559	
5.8122	-0.04000002	-0.06007443	-0.06001002	-0.03999561	
5.8124	-0.04000002	-0.06007428	-0.06001002	-0.03999563	
5.8126	-0.04000002	-0.06007414	-0.06001002	-0.03999564	
5.8128	-0.04000002	-0.06007399	-0.06001002	-0.03999566	
5.813	-0.04000002	-0.06007384	-0.06001002	-0.03999568	
5.8132	-0.04000002	-0.06007369	-0.06001002	-0.0399957	
5.8134	-0.04000002	-0.06007354	-0.06001002	-0.03999572	
5.8136	-0.04000002	-0.06007339	-0.06001002	-0.03999573	
5.8138	-0.04000002	-0.06007325	-0.06001002	-0.03999575	
5.814	-0.04000002	-0.0600731	-0.06001002	-0.03999577	
5.8142	-0.04000002	-0.06007295	-0.06001002	-0.03999578	
5.8144	-0.04000002	-0.06007281	-0.06001002	-0.0399958	
5.8146	-0.04000002	-0.06007266	-0.06001002	-0.03999582	
5.8148	-0.04000002	-0.06007252	-0.06001002	-0.03999583	
5.815	-0.04000002	-0.06007238	-0.06001002	-0.03999585	
5.8152	-0.04000002	-0.06007223	-0.06001002	-0.03999587	
5.8154	-0.04000002	-0.06007209	-0.06001002	-0.03999589	
5.8156	-0.04000002	-0.06007195	-0.06001002	-0.03999591	
5.8158	-0.04000002	-0.0600718	-0.06001002	-0.03999592	
5.816	-0.04000002	-0.06007166	-0.06001002	-0.03999594	
5.8162	-0.04000002	-0.06007151	-0.06001002	-0.03999595	
5.8164	-0.04000002	-0.06007137	-0.06001002	-0.03999597	
5.8166	-0.04000002	-0.06007123	-0.06001002	-0.03999599	
5.8168	-0.04000002	-0.06007109	-0.06001002	-0.039996	
5.817	-0.04000002	-0.06007095	-0.06001002	-0.03999602	
