Time	(21) BR S1i	(22) BR S2i	(23) BR S3i	(24) BR S4i	
1.318	-0.06084349	-0.07924986	-0.05915651	-0.04075014	
1.3182	-0.0608406	-0.07925143	-0.0591594	-0.04074857	
1.3184	-0.06083771	-0.07925301	-0.05916229	-0.04074699	
1.3186	-0.06083481	-0.07925458	-0.05916519	-0.04074541	
1.3188	-0.06083192	-0.07925615	-0.05916807	-0.04074385	
1.319	-0.06082903	-0.07925773	-0.05917097	-0.04074227	
1.3192	-0.06082613	-0.07925931	-0.05917387	-0.04074069	
1.3194	-0.06082325	-0.07926088	-0.05917675	-0.04073912	
1.3196	-0.06082035	-0.07926245	-0.05917965	-0.04073755	
1.3198	-0.06081745	-0.07926403	-0.05918255	-0.04073597	
1.32	-0.06081457	-0.07926559	-0.05918543	-0.0407344	
1.3202	-0.06081167	-0.07926717	-0.05918833	-0.04073283	
1.3204	-0.06080877	-0.07926875	-0.05919123	-0.04073125	
1.3206	-0.06080588	-0.07927032	-0.05919411	-0.04072969	
1.3208	-0.06080299	-0.07927189	-0.05919701	-0.04072811	
1.321	-0.06080009	-0.07927346	-0.05919991	-0.04072654	
1.3212	-0.0607972	-0.07927503	-0.0592028	-0.04072497	
1.3214	-0.06079431	-0.07927661	-0.0592057	-0.04072339	
1.3216	-0.06079141	-0.07927818	-0.05920859	-0.04072182	
1.3218	-0.06078852	-0.07927975	-0.05921148	-0.04072025	
1.322	-0.06078562	-0.07928132	-0.05921438	-0.04071868	
1.3222	-0.06078272	-0.07928289	-0.05921728	-0.04071711	
1.3224	-0.06077984	-0.07928446	-0.05922017	-0.04071554	
1.3226	-0.06077694	-0.07928604	-0.05922306	-0.04071397	
1.3228	-0.06077404	-0.07928761	-0.05922596	-0.04071239	
1.323	-0.06077115	-0.07928918	-0.05922885	-0.04071083	
1.3232	-0.06076825	-0.07929075	-0.05923175	-0.04070925	
1.3234	-0.06076535	-0.07929232	-0.05923465	-0.04070768	
1.3236	-0.06076246	-0.07929388	-0.05923754	-0.04070611	
1.3238	-0.06075956	-0.07929546	-0.05924043	-0.04070454	
1.324	-0.06075666	-0.07929703	-0.05924334	-0.04070297	
1.3242	-0.06075378	-0.0792986	-0.05924622	-0.0407014	
1.3244	-0.06075088	-0.07930017	-0.05924912	-0.04069983	
1.3246	-0.06074798	-0.07930174	-0.05925202	-0.04069826	
1.3248	-0.06074509	-0.07930331	-0.05925491	-0.04069669	
1.325	-0.06074219	-0.07930488	-0.05925781	-0.04069512	
1.3252	-0.06073929	-0.07930645	-0.05926071	-0.04069355	
1.3254	-0.0607364	-0.07930802	-0.0592636	-0.04069199	
1.3256	-0.0607335	-0.07930958	-0.0592665	-0.04069041	
1.3258	-0.0607306	-0.07931115	-0.0592694	-0.04068885	
1.326	-0.06072771	-0.07931272	-0.05927229	-0.04068728	
1.3262	-0.06072481	-0.07931429	-0.05927519	-0.04068571	
1.3264	-0.06072191	-0.07931586	-0.05927809	-0.04068414	
1.3266	-0.06071902	-0.07931743	-0.05928098	-0.04068258	
1.3268	-0.06071612	-0.07931899	-0.05928388	-0.040681	
1.327	-0.06071322	-0.07932056	-0.05928678	-0.04067944	
1.3272	-0.06071033	-0.07932213	-0.05928967	-0.04067787	
1.3274	-0.06070743	-0.07932369	-0.05929257	-0.0406763	
1.3276	-0.06070453	-0.07932527	-0.05929547	-0.04067473	
1.3278	-0.06070164	-0.07932683	-0.05929836	-0.04067317	
1.328	-0.06069874	-0.0793284	-0.05930126	-0.0406716	
1.3282	-0.06069584	-0.07932997	-0.05930416	-0.04067003	
1.3284	-0.06069295	-0.07933152	-0.05930705	-0.04066847	
1.3286	-0.06069005	-0.0793331	-0.05930995	-0.0406669	
1.3288	-0.06068715	-0.07933466	-0.05931285	-0.04066534	
1.329	-0.06068426	-0.07933623	-0.05931574	-0.04066378	
1.3292	-0.06068136	-0.07933779	-0.05931864	-0.04066221	
1.3294	-0.06067846	-0.07933936	-0.05932154	-0.04066064	
1.3296	-0.06067557	-0.07934092	-0.05932443	-0.04065908	
1.3298	-0.06067267	-0.07934249	-0.05932733	-0.04065751	
1.33	-0.06066977	-0.07934406	-0.05933023	-0.04065594	
1.3302	-0.06066688	-0.07934561	-0.05933312	-0.04065438	
1.3304	-0.06066398	-0.07934719	-0.05933602	-0.04065282	
1.3306	-0.06066108	-0.07934875	-0.05933892	-0.04065125	
1.3308	-0.06065819	-0.07935031	-0.05934181	-0.04064969	
1.331	-0.06065529	-0.07935187	-0.05934471	-0.04064813	
1.3312	-0.06065239	-0.07935344	-0.05934761	-0.04064656	
1.3314	-0.0606495	-0.079355	-0.0593505	-0.040645	
1.3316	-0.0606466	-0.07935657	-0.0593534	-0.04064343	
1.3318	-0.06064371	-0.07935813	-0.05935629	-0.04064187	
1.332	-0.06064082	-0.07935969	-0.05935919	-0.04064031	
1.3322	-0.06063792	-0.07936125	-0.05936208	-0.04063874	
1.3324	-0.06063502	-0.07936282	-0.05936498	-0.04063718	
1.3326	-0.06063213	-0.07936437	-0.05936787	-0.04063562	
1.3328	-0.06062923	-0.07936594	-0.05937077	-0.04063406	
1.333	-0.06062633	-0.0793675	-0.05937367	-0.0406325	
1.3332	-0.06062344	-0.07936906	-0.05937656	-0.04063094	
1.3334	-0.06062054	-0.07937063	-0.05937946	-0.04062938	
1.3336	-0.06061764	-0.07937219	-0.05938236	-0.04062781	
1.3338	-0.06061476	-0.07937375	-0.05938524	-0.04062626	
1.334	-0.06061186	-0.0793753	-0.05938814	-0.04062469	
1.3342	-0.06060896	-0.07937687	-0.05939104	-0.04062313	
1.3344	-0.06060607	-0.07937843	-0.05939393	-0.04062157	
1.3346	-0.06060318	-0.07937998	-0.05939683	-0.04062001	
1.3348	-0.06060028	-0.07938155	-0.05939972	-0.04061845	
1.335	-0.06059739	-0.07938311	-0.05940261	-0.0406169	
1.3352	-0.06059449	-0.07938466	-0.05940551	-0.04061534	
1.3354	-0.06059159	-0.07938622	-0.0594084	-0.04061378	
1.3356	-0.06058871	-0.07938778	-0.05941129	-0.04061222	
1.3358	-0.06058581	-0.07938934	-0.05941419	-0.04061066	
1.336	-0.06058291	-0.0793909	-0.05941708	-0.0406091	
1.3362	-0.06058003	-0.07939245	-0.05941997	-0.04060755	
1.3364	-0.06057713	-0.07939401	-0.05942287	-0.04060599	
1.3366	-0.06057424	-0.07939557	-0.05942576	-0.04060443	
1.3368	-0.06057135	-0.07939712	-0.05942865	-0.04060288	
1.337	-0.06056846	-0.07939868	-0.05943155	-0.04060132	
1.3372	-0.06056556	-0.07940024	-0.05943444	-0.04059976	
1.3374	-0.06056267	-0.07940179	-0.05943732	-0.04059821	
1.3376	-0.06055978	-0.07940335	-0.05944022	-0.04059665	
1.3378	-0.06055689	-0.07940491	-0.05944311	-0.0405951	
1.338	-0.060554	-0.07940646	-0.059446	-0.04059354	
1.3382	-0.06055111	-0.07940801	-0.05944889	-0.04059199	
1.3384	-0.06054822	-0.07940957	-0.05945178	-0.04059043	
1.3386	-0.06054533	-0.07941112	-0.05945467	-0.04058888	
1.3388	-0.06054244	-0.07941268	-0.05945756	-0.04058732	
1.339	-0.06053955	-0.07941423	-0.05946045	-0.04058577	
1.3392	-0.06053666	-0.07941578	-0.05946333	-0.04058422	
1.3394	-0.06053377	-0.07941733	-0.05946622	-0.04058267	
1.3396	-0.06053088	-0.07941889	-0.05946911	-0.04058111	
1.3398	-0.060528	-0.07942044	-0.059472	-0.04057956	
1.34	-0.06052511	-0.07942199	-0.05947489	-0.04057801	
1.3402	-0.06052222	-0.07942354	-0.05947778	-0.04057646	
1.3404	-0.06051934	-0.07942509	-0.05948066	-0.04057491	
1.3406	-0.06051645	-0.07942665	-0.05948355	-0.04057336	
1.3408	-0.06051356	-0.0794282	-0.05948644	-0.04057181	
1.341	-0.06051068	-0.07942974	-0.05948932	-0.04057026	
1.3412	-0.0605078	-0.0794313	-0.0594922	-0.04056871	
1.3414	-0.06050491	-0.07943285	-0.05949509	-0.04056716	
1.3416	-0.06050203	-0.07943439	-0.05949797	-0.04056561	
1.3418	-0.06049914	-0.07943594	-0.05950085	-0.04056406	
1.342	-0.06049626	-0.07943749	-0.05950374	-0.04056251	
1.3422	-0.06049338	-0.07943903	-0.05950662	-0.04056097	
1.3424	-0.0604905	-0.07944058	-0.0595095	-0.04055942	
1.3426	-0.06048761	-0.07944213	-0.05951239	-0.04055787	
1.3428	-0.06048474	-0.07944367	-0.05951526	-0.04055633	
1.343	-0.06048185	-0.07944522	-0.05951815	-0.04055478	
1.3432	-0.06047897	-0.07944677	-0.05952103	-0.04055323	
1.3434	-0.0604761	-0.07944831	-0.0595239	-0.04055169	
1.3436	-0.06047321	-0.07944985	-0.05952679	-0.04055014	
1.3438	-0.06047034	-0.0794514	-0.05952967	-0.0405486	
1.344	-0.06046746	-0.07945294	-0.05953254	-0.04054706	
1.3442	-0.06046458	-0.07945449	-0.05953542	-0.04054551	
1.3444	-0.0604617	-0.07945603	-0.0595383	-0.04054397	
1.3446	-0.06045883	-0.07945757	-0.05954117	-0.04054243	
1.3448	-0.06045596	-0.07945912	-0.05954405	-0.04054089	
1.345	-0.06045308	-0.07946066	-0.05954692	-0.04053934	
1.3452	-0.06045021	-0.07946219	-0.05954979	-0.0405378	
1.3454	-0.06044733	-0.07946374	-0.05955267	-0.04053626	
1.3456	-0.06044446	-0.07946528	-0.05955554	-0.04053472	
1.3458	-0.06044159	-0.07946682	-0.05955841	-0.04053318	
1.346	-0.06043872	-0.07946835	-0.05956128	-0.04053164	
1.3462	-0.06043584	-0.0794699	-0.05956416	-0.0405301	
1.3464	-0.06043298	-0.07947143	-0.05956702	-0.04052857	
1.3466	-0.06043011	-0.07947297	-0.05956989	-0.04052703	
1.3468	-0.06042724	-0.07947451	-0.05957276	-0.04052549	
1.347	-0.06042438	-0.07947604	-0.05957562	-0.04052395	
1.3472	-0.0604215	-0.07947759	-0.0595785	-0.04052242	
1.3474	-0.06041864	-0.07947912	-0.05958137	-0.04052088	
1.3476	-0.06041577	-0.07948066	-0.05958422	-0.04051935	
1.3478	-0.06041291	-0.07948219	-0.05958709	-0.04051781	
1.348	-0.06041004	-0.07948373	-0.05958996	-0.04051628	
1.3482	-0.06040718	-0.07948525	-0.05959281	-0.04051474	
1.3484	-0.06040432	-0.07948679	-0.05959568	-0.04051321	
1.3486	-0.06040145	-0.07948832	-0.05959854	-0.04051168	
1.3488	-0.0603986	-0.07948985	-0.0596014	-0.04051015	
1.349	-0.06039574	-0.07949138	-0.05960426	-0.04050862	
1.3492	-0.06039288	-0.07949292	-0.05960712	-0.04050708	
1.3494	-0.06039003	-0.07949445	-0.05960997	-0.04050556	
1.3496	-0.06038717	-0.07949597	-0.05961283	-0.04050402	
1.3498	-0.06038431	-0.07949751	-0.05961569	-0.0405025	
1.35	-0.06038146	-0.07949903	-0.05961854	-0.04050097	
1.3502	-0.0603786	-0.07950056	-0.0596214	-0.04049944	
1.3504	-0.06037575	-0.07950209	-0.05962425	-0.04049791	
1.3506	-0.0603729	-0.07950361	-0.0596271	-0.04049639	
1.3508	-0.06037005	-0.07950514	-0.05962995	-0.04049486	
1.351	-0.0603672	-0.07950667	-0.0596328	-0.04049334	
1.3512	-0.06036435	-0.07950819	-0.05963565	-0.04049181	
1.3514	-0.0603615	-0.07950971	-0.0596385	-0.04049029	
1.3516	-0.06035865	-0.07951124	-0.05964135	-0.04048876	
1.3518	-0.06035581	-0.07951275	-0.05964419	-0.04048724	
1.352	-0.06035297	-0.07951428	-0.05964703	-0.04048572	
1.3522	-0.06035012	-0.0795158	-0.05964988	-0.0404842	
1.3524	-0.06034729	-0.07951732	-0.05965272	-0.04048268	
1.3526	-0.06034444	-0.07951884	-0.05965556	-0.04048116	
1.3528	-0.0603416	-0.07952036	-0.0596584	-0.04047964	
1.353	-0.06033877	-0.07952187	-0.05966123	-0.04047813	
1.3532	-0.06033593	-0.07952339	-0.05966407	-0.04047661	
1.3534	-0.06033309	-0.07952491	-0.05966691	-0.04047509	
1.3536	-0.06033026	-0.07952642	-0.05966974	-0.04047357	
1.3538	-0.06032742	-0.07952794	-0.05967258	-0.04047206	
1.354	-0.06032459	-0.07952946	-0.05967541	-0.04047054	
1.3542	-0.06032176	-0.07953097	-0.05967824	-0.04046903	
1.3544	-0.06031893	-0.07953248	-0.05968107	-0.04046752	
1.3546	-0.0603161	-0.079534	-0.0596839	-0.040466	
1.3548	-0.06031328	-0.07953551	-0.05968672	-0.04046449	
1.355	-0.06031045	-0.07953702	-0.05968955	-0.04046298	
1.3552	-0.06030762	-0.07953853	-0.05969238	-0.04046147	
1.3554	-0.06030481	-0.07954004	-0.0596952	-0.04045996	
1.3556	-0.06030198	-0.07954154	-0.05969802	-0.04045846	
1.3558	-0.06029916	-0.07954305	-0.05970084	-0.04045695	
1.356	-0.06029635	-0.07954456	-0.05970365	-0.04045544	
1.3562	-0.06029353	-0.07954606	-0.05970647	-0.04045394	
1.3564	-0.06029071	-0.07954757	-0.05970929	-0.04045243	
1.3566	-0.0602879	-0.07954907	-0.0597121	-0.04045093	
1.3568	-0.06028508	-0.07955058	-0.05971491	-0.04044942	
1.357	-0.06028227	-0.07955208	-0.05971773	-0.04044792	
1.3572	-0.06027947	-0.07955358	-0.05972053	-0.04044642	
1.3574	-0.06027666	-0.07955508	-0.05972334	-0.04044492	
1.3576	-0.06027385	-0.07955658	-0.05972615	-0.04044342	
1.3578	-0.06027105	-0.07955807	-0.05972895	-0.04044192	
1.358	-0.06026825	-0.07955957	-0.05973176	-0.04044043	
1.3582	-0.06026544	-0.07956108	-0.05973456	-0.04043893	
1.3584	-0.06026265	-0.07956257	-0.05973735	-0.04043743	
1.3586	-0.06025985	-0.07956406	-0.05974015	-0.04043594	
1.3588	-0.06025705	-0.07956555	-0.05974295	-0.04043444	
1.359	-0.06025426	-0.07956704	-0.05974574	-0.04043295	
1.3592	-0.06025146	-0.07956854	-0.05974853	-0.04043146	
1.3594	-0.06024867	-0.07957003	-0.05975133	-0.04042997	
1.3596	-0.06024589	-0.07957152	-0.05975411	-0.04042848	
1.3598	-0.0602431	-0.07957301	-0.0597569	-0.04042699	
1.36	-0.06024031	-0.0795745	-0.05975969	-0.0404255	
1.3602	-0.06023753	-0.07957599	-0.05976247	-0.04042402	
1.3604	-0.06023475	-0.07957747	-0.05976525	-0.04042253	
1.3606	-0.06023197	-0.07957896	-0.05976803	-0.04042105	
1.3608	-0.0602292	-0.07958043	-0.0597708	-0.04041956	
1.361	-0.06022642	-0.07958192	-0.05977358	-0.04041808	
1.3612	-0.06022364	-0.0795834	-0.05977636	-0.0404166	
1.3614	-0.06022087	-0.07958488	-0.05977912	-0.04041512	
1.3616	-0.0602181	-0.07958636	-0.0597819	-0.04041364	
1.3618	-0.06021534	-0.07958784	-0.05978467	-0.04041216	
1.362	-0.06021257	-0.07958931	-0.05978743	-0.04041069	
1.3622	-0.06020981	-0.07959079	-0.05979019	-0.04040921	
1.3624	-0.06020704	-0.07959227	-0.05979295	-0.04040773	
1.3626	-0.06020429	-0.07959373	-0.05979571	-0.04040626	
1.3628	-0.06020153	-0.07959521	-0.05979847	-0.04040479	
1.363	-0.06019878	-0.07959668	-0.05980122	-0.04040332	
1.3632	-0.06019603	-0.07959815	-0.05980397	-0.04040185	
1.3634	-0.06019327	-0.07959962	-0.05980672	-0.04040038	
1.3636	-0.06019052	-0.07960109	-0.05980948	-0.04039891	
1.3638	-0.06018779	-0.07960255	-0.05981221	-0.04039745	
1.364	-0.06018504	-0.07960401	-0.05981496	-0.04039598	
1.3642	-0.0601823	-0.07960548	-0.05981771	-0.04039452	
1.3644	-0.06017957	-0.07960694	-0.05982044	-0.04039306	
1.3646	-0.06017682	-0.0796084	-0.05982317	-0.0403916	
1.3648	-0.06017409	-0.07960986	-0.05982591	-0.04039013	
1.365	-0.06017136	-0.07961132	-0.05982864	-0.04038868	
1.3652	-0.06016863	-0.07961278	-0.05983137	-0.04038722	
1.3654	-0.0601659	-0.07961424	-0.0598341	-0.04038576	
1.3656	-0.06016319	-0.07961569	-0.05983682	-0.04038431	
1.3658	-0.06016046	-0.07961714	-0.05983954	-0.04038286	
1.366	-0.06015774	-0.0796186	-0.05984226	-0.04038141	
1.3662	-0.06015503	-0.07962004	-0.05984497	-0.04037996	
1.3664	-0.06015231	-0.07962149	-0.05984769	-0.04037851	
1.3666	-0.0601496	-0.07962294	-0.0598504	-0.04037706	
1.3668	-0.0601469	-0.07962438	-0.0598531	-0.04037562	
1.367	-0.06014419	-0.07962583	-0.05985581	-0.04037417	
1.3672	-0.06014149	-0.07962728	-0.05985852	-0.04037273	
1.3674	-0.06013879	-0.07962871	-0.05986121	-0.04037129	
1.3676	-0.06013609	-0.07963015	-0.05986391	-0.04036985	
1.3678	-0.06013339	-0.0796316	-0.05986661	-0.0403684	
1.368	-0.06013071	-0.07963303	-0.05986929	-0.04036697	
1.3682	-0.06012802	-0.07963447	-0.05987198	-0.04036554	
1.3684	-0.06012533	-0.0796359	-0.05987467	-0.0403641	
1.3686	-0.06012265	-0.07963733	-0.05987735	-0.04036267	
1.3688	-0.06011997	-0.07963876	-0.05988003	-0.04036124	
1.369	-0.06011729	-0.07964019	-0.05988271	-0.04035981	
1.3692	-0.06011462	-0.07964162	-0.05988538	-0.04035838	
1.3694	-0.06011195	-0.07964305	-0.05988805	-0.04035695	
1.3696	-0.06010928	-0.07964447	-0.05989072	-0.04035553	
1.3698	-0.06010662	-0.07964589	-0.05989338	-0.04035411	
1.37	-0.06010397	-0.07964731	-0.05989603	-0.04035269	
1.3702	-0.06010134	-0.07964871	-0.05989866	-0.04035129	
1.3704	-0.06009873	-0.07965011	-0.05990127	-0.04034989	
1.3706	-0.06009615	-0.07965149	-0.05990385	-0.04034851	
1.3708	-0.0600936	-0.07965285	-0.0599064	-0.04034715	
1.371	-0.06009109	-0.07965419	-0.05990891	-0.0403458	
1.3712	-0.06008862	-0.07965552	-0.05991138	-0.04034448	
1.3714	-0.06008619	-0.07965682	-0.05991381	-0.04034318	
1.3716	-0.06008381	-0.07965811	-0.05991619	-0.0403419	
1.3718	-0.06008147	-0.07965936	-0.05991853	-0.04034064	
1.372	-0.06007919	-0.07966059	-0.05992081	-0.04033941	
1.3722	-0.06007695	-0.07966179	-0.05992305	-0.04033821	
1.3724	-0.06007477	-0.07966297	-0.05992523	-0.04033703	
1.3726	-0.06007263	-0.07966413	-0.05992737	-0.04033588	
1.3728	-0.06007056	-0.07966525	-0.05992945	-0.04033475	
1.373	-0.06006853	-0.07966635	-0.05993147	-0.04033365	
1.3732	-0.06006656	-0.07966742	-0.05993344	-0.04033258	
1.3734	-0.06006464	-0.07966846	-0.05993536	-0.04033154	
1.3736	-0.06006277	-0.07966948	-0.05993723	-0.04033052	
1.3738	-0.06006096	-0.07967047	-0.05993905	-0.04032953	
1.374	-0.06005919	-0.07967144	-0.05994081	-0.04032856	
1.3742	-0.06005748	-0.07967237	-0.05994252	-0.04032762	
1.3744	-0.06005582	-0.07967329	-0.05994418	-0.04032671	
1.3746	-0.06005421	-0.07967418	-0.05994579	-0.04032582	
1.3748	-0.06005265	-0.07967503	-0.05994735	-0.04032496	
1.375	-0.06005113	-0.07967588	-0.05994887	-0.04032413	
1.3752	-0.06004967	-0.07967669	-0.05995033	-0.04032331	
1.3754	-0.06004824	-0.07967748	-0.05995175	-0.04032252	
1.3756	-0.06004687	-0.07967824	-0.05995313	-0.04032175	
1.3758	-0.06004554	-0.07967899	-0.05995446	-0.04032101	
1.376	-0.06004426	-0.07967971	-0.05995575	-0.04032028	
1.3762	-0.06004301	-0.07968041	-0.05995699	-0.04031958	
1.3764	-0.0600418	-0.0796811	-0.0599582	-0.0403189	
1.3766	-0.06004064	-0.07968175	-0.05995936	-0.04031824	
1.3768	-0.06003952	-0.07968239	-0.05996048	-0.0403176	
1.377	-0.06003843	-0.07968301	-0.05996157	-0.04031698	
1.3772	-0.06003738	-0.07968362	-0.05996262	-0.04031638	
1.3774	-0.06003636	-0.07968421	-0.05996364	-0.0403158	
1.3776	-0.06003539	-0.07968477	-0.05996462	-0.04031523	
1.3778	-0.06003444	-0.07968532	-0.05996556	-0.04031468	
1.378	-0.06003353	-0.07968585	-0.05996647	-0.04031415	
1.3782	-0.06003265	-0.07968637	-0.05996735	-0.04031363	
1.3784	-0.06003179	-0.07968687	-0.0599682	-0.04031313	
1.3786	-0.06003097	-0.07968736	-0.05996903	-0.04031265	
1.3788	-0.06003018	-0.07968783	-0.05996982	-0.04031217	
1.379	-0.06002942	-0.07968828	-0.05997058	-0.04031172	
1.3792	-0.06002868	-0.07968873	-0.05997132	-0.04031128	
1.3794	-0.06002797	-0.07968915	-0.05997203	-0.04031084	
1.3796	-0.06002729	-0.07968957	-0.05997271	-0.04031043	
1.3798	-0.06002663	-0.07968997	-0.05997337	-0.04031003	
1.38	-0.06002599	-0.07969037	-0.05997401	-0.04030963	
1.3802	-0.06002538	-0.07969075	-0.05997463	-0.04030925	
1.3804	-0.06002478	-0.07969112	-0.05997522	-0.04030888	
1.3806	-0.06002421	-0.07969148	-0.05997579	-0.04030852	
1.3808	-0.06002366	-0.07969183	-0.05997634	-0.04030817	
1.381	-0.06002313	-0.07969216	-0.05997687	-0.04030784	
1.3812	-0.06002262	-0.07969249	-0.05997738	-0.04030751	
1.3814	-0.06002213	-0.07969281	-0.05997787	-0.04030719	
1.3816	-0.06002165	-0.07969312	-0.05997835	-0.04030688	
1.3818	-0.06002119	-0.07969342	-0.05997881	-0.04030658	
1.382	-0.06002075	-0.07969371	-0.05997925	-0.04030629	
1.3822	-0.06002033	-0.079694	-0.05997967	-0.040306	
1.3824	-0.06001992	-0.07969428	-0.05998008	-0.04030572	
1.3826	-0.06001952	-0.07969455	-0.05998048	-0.04030545	
1.3828	-0.06001914	-0.07969481	-0.05998086	-0.04030519	
1.383	-0.06001877	-0.07969506	-0.05998123	-0.04030494	
1.3832	-0.06001842	-0.07969531	-0.05998158	-0.04030469	
1.3834	-0.06001808	-0.07969555	-0.05998192	-0.04030444	
1.3836	-0.06001775	-0.07969579	-0.05998225	-0.04030421	
1.3838	-0.06001743	-0.07969602	-0.05998257	-0.04030398	
1.384	-0.06001713	-0.07969625	-0.05998287	-0.04030376	
1.3842	-0.06001683	-0.07969646	-0.05998317	-0.04030354	
1.3844	-0.06001655	-0.07969668	-0.05998345	-0.04030332	
1.3846	-0.06001627	-0.07969689	-0.05998372	-0.04030311	
1.3848	-0.06001601	-0.07969709	-0.05998399	-0.04030291	
1.385	-0.06001576	-0.07969728	-0.05998424	-0.04030272	
1.3852	-0.06001551	-0.07969747	-0.05998449	-0.04030252	
1.3854	-0.06001528	-0.07969767	-0.05998472	-0.04030233	
1.3856	-0.06001505	-0.07969785	-0.05998495	-0.04030215	
1.3858	-0.06001483	-0.07969803	-0.05998517	-0.04030197	
1.386	-0.06001462	-0.07969821	-0.05998538	-0.04030179	
1.3862	-0.06001441	-0.07969838	-0.05998559	-0.04030162	
1.3864	-0.06001421	-0.07969855	-0.05998579	-0.04030145	
1.3866	-0.06001402	-0.07969872	-0.05998598	-0.04030128	
1.3868	-0.06001384	-0.07969888	-0.05998616	-0.04030112	
1.387	-0.06001366	-0.07969904	-0.05998634	-0.04030096	
1.3872	-0.06001349	-0.0796992	-0.05998651	-0.04030081	
1.3874	-0.06001332	-0.07969934	-0.05998668	-0.04030065	
1.3876	-0.06001316	-0.0796995	-0.05998684	-0.0403005	
1.3878	-0.06001301	-0.07969964	-0.05998699	-0.04030035	
1.388	-0.06001286	-0.07969979	-0.05998714	-0.04030021	
1.3882	-0.06001272	-0.07969993	-0.05998728	-0.04030007	
1.3884	-0.06001258	-0.07970008	-0.05998742	-0.04029993	
1.3886	-0.06001244	-0.07970021	-0.05998756	-0.04029979	
1.3888	-0.06001231	-0.07970034	-0.05998769	-0.04029965	
1.389	-0.06001219	-0.07970048	-0.05998781	-0.04029952	
1.3892	-0.06001206	-0.07970061	-0.05998793	-0.04029939	
1.3894	-0.06001195	-0.07970074	-0.05998805	-0.04029926	
1.3896	-0.06001183	-0.07970086	-0.05998816	-0.04029914	
1.3898	-0.06001173	-0.07970099	-0.05998828	-0.04029901	
1.39	-0.06001162	-0.07970111	-0.05998838	-0.04029889	
1.3902	-0.06001152	-0.07970124	-0.05998848	-0.04029877	
1.3904	-0.06001142	-0.07970136	-0.05998858	-0.04029864	
1.3906	-0.06001132	-0.07970148	-0.05998868	-0.04029853	
1.3908	-0.06001123	-0.07970159	-0.05998877	-0.04029841	
1.391	-0.06001113	-0.07970171	-0.05998886	-0.04029829	
1.3912	-0.06001105	-0.07970182	-0.05998895	-0.04029818	
1.3914	-0.06001096	-0.07970193	-0.05998904	-0.04029807	
1.3916	-0.06001088	-0.07970204	-0.05998912	-0.04029796	
1.3918	-0.0600108	-0.07970215	-0.0599892	-0.04029785	
1.392	-0.06001072	-0.07970227	-0.05998928	-0.04029774	
1.3922	-0.06001065	-0.07970237	-0.05998936	-0.04029763	
1.3924	-0.06001057	-0.07970247	-0.05998943	-0.04029752	
1.3926	-0.0600105	-0.07970259	-0.0599895	-0.04029742	
1.3928	-0.06001043	-0.07970269	-0.05998957	-0.04029731	
1.393	-0.06001036	-0.07970279	-0.05998964	-0.04029721	
1.3932	-0.0600103	-0.07970289	-0.0599897	-0.04029711	
1.3934	-0.06001023	-0.079703	-0.05998977	-0.040297	
1.3936	-0.06001017	-0.0797031	-0.05998983	-0.0402969	
1.3938	-0.06001011	-0.0797032	-0.05998989	-0.0402968	
1.394	-0.06001005	-0.0797033	-0.05998995	-0.0402967	
1.3942	-0.06000999	-0.0797034	-0.05999001	-0.0402966	
1.3944	-0.06000994	-0.07970349	-0.05999006	-0.0402965	
1.3946	-0.06000988	-0.07970359	-0.05999012	-0.04029641	
1.3948	-0.06000983	-0.07970369	-0.05999017	-0.04029631	
1.395	-0.06000978	-0.07970379	-0.05999022	-0.04029621	
1.3952	-0.06000973	-0.07970388	-0.05999028	-0.04029611	
1.3954	-0.06000968	-0.07970398	-0.05999032	-0.04029602	
1.3956	-0.06000963	-0.07970408	-0.05999037	-0.04029592	
1.3958	-0.06000958	-0.07970417	-0.05999042	-0.04029583	
1.396	-0.06000953	-0.07970426	-0.05999047	-0.04029574	
1.3962	-0.06000949	-0.07970435	-0.05999051	-0.04029565	
1.3964	-0.06000944	-0.07970445	-0.05999056	-0.04029555	
1.3966	-0.0600094	-0.07970454	-0.0599906	-0.04029546	
1.3968	-0.06000936	-0.07970463	-0.05999064	-0.04029537	
1.397	-0.06000932	-0.07970472	-0.05999069	-0.04029528	
1.3972	-0.06000927	-0.07970481	-0.05999073	-0.04029518	
1.3974	-0.06000923	-0.07970491	-0.05999077	-0.04029509	
1.3976	-0.06000919	-0.079705	-0.05999081	-0.040295	
1.3978	-0.06000915	-0.07970509	-0.05999085	-0.04029491	
