Time	(15) Hip Ext II	(16) Hip Flx II	(17) Knee Ext II	(18) Knee Flx II	(19) Ankle Ext II	(20) Ankle Flx II	
3.6656	-0.05340526	-0.04856548	-0.0599962	-0.04001087	-0.05999573	-0.0400009	
3.6658	-0.05340528	-0.04856546	-0.0599962	-0.04001088	-0.05999573	-0.0400009	
3.666	-0.0534053	-0.04856544	-0.05999619	-0.04001087	-0.05999573	-0.0400009	
3.6662	-0.05340532	-0.04856542	-0.05999619	-0.04001087	-0.05999573	-0.0400009	
3.6664	-0.05340534	-0.0485654	-0.05999619	-0.04001087	-0.05999573	-0.0400009	
3.6666	-0.05340536	-0.04856537	-0.05999619	-0.04001087	-0.05999573	-0.0400009	
3.6668	-0.05340538	-0.04856535	-0.05999618	-0.04001086	-0.05999572	-0.0400009	
3.667	-0.0534054	-0.04856533	-0.05999618	-0.04001086	-0.05999572	-0.0400009	
3.6672	-0.05340542	-0.04856531	-0.05999618	-0.04001085	-0.05999572	-0.0400009	
3.6674	-0.05340544	-0.04856528	-0.05999618	-0.04001085	-0.05999573	-0.0400009	
3.6676	-0.05340546	-0.04856526	-0.05999618	-0.04001085	-0.05999573	-0.0400009	
3.6678	-0.05340547	-0.04856523	-0.05999617	-0.04001084	-0.05999573	-0.0400009	
3.668	-0.0534055	-0.04856521	-0.05999617	-0.04001084	-0.05999573	-0.04000089	
3.6682	-0.05340552	-0.04856519	-0.05999617	-0.04001084	-0.05999573	-0.04000089	
3.6684	-0.05340554	-0.04856516	-0.05999617	-0.04001084	-0.05999573	-0.04000089	
3.6686	-0.05340556	-0.04856514	-0.05999617	-0.04001083	-0.05999573	-0.04000089	
3.6688	-0.05340558	-0.04856512	-0.05999616	-0.04001083	-0.05999573	-0.04000089	
3.669	-0.0534056	-0.0485651	-0.05999617	-0.04001083	-0.05999573	-0.04000089	
3.6692	-0.05340562	-0.04856507	-0.05999618	-0.04001082	-0.05999573	-0.04000089	
3.6694	-0.05340564	-0.04856505	-0.05999618	-0.04001082	-0.05999573	-0.04000089	
3.6696	-0.05340566	-0.04856503	-0.05999619	-0.04001081	-0.05999576	-0.04000087	
3.6698	-0.05340568	-0.048565	-0.05999619	-0.04001081	-0.0599958	-0.04000084	
3.67	-0.0534057	-0.04856498	-0.0599962	-0.0400108	-0.05999583	-0.04000083	
3.6702	-0.05340572	-0.04856496	-0.0599962	-0.04001079	-0.05999585	-0.04000081	
3.6704	-0.05340574	-0.04856493	-0.0599962	-0.04001078	-0.05999587	-0.0400008	
3.6706	-0.05340576	-0.04856491	-0.0599962	-0.04001077	-0.0599959	-0.04000079	
3.6708	-0.05340578	-0.04856489	-0.0599962	-0.04001076	-0.05999591	-0.04000079	
3.671	-0.0534058	-0.04856487	-0.0599962	-0.04001075	-0.05999592	-0.04000077	
3.6712	-0.05340582	-0.04856484	-0.0599962	-0.04001075	-0.05999593	-0.04000077	
3.6714	-0.05340584	-0.04856482	-0.0599962	-0.04001075	-0.05999593	-0.04000076	
3.6716	-0.05340587	-0.0485648	-0.0599962	-0.04001074	-0.05999593	-0.04000076	
3.6718	-0.05340588	-0.04856477	-0.0599962	-0.04001074	-0.05999593	-0.04000076	
3.672	-0.05340591	-0.04856475	-0.0599962	-0.04001074	-0.05999593	-0.04000076	
3.6722	-0.05340593	-0.04856472	-0.05999619	-0.04001074	-0.05999593	-0.04000076	
3.6724	-0.05340595	-0.0485647	-0.05999619	-0.04001073	-0.05999593	-0.04000076	
3.6726	-0.05340597	-0.04856468	-0.05999618	-0.04001073	-0.05999592	-0.04000077	
3.6728	-0.053406	-0.04856465	-0.05999618	-0.04001073	-0.05999591	-0.04000077	
3.673	-0.05340602	-0.04856463	-0.05999617	-0.04001073	-0.0599959	-0.04000078	
3.6732	-0.05340604	-0.04856461	-0.05999617	-0.04001073	-0.05999589	-0.04000078	
3.6734	-0.05340606	-0.04856458	-0.05999617	-0.04001073	-0.05999588	-0.04000079	
3.6736	-0.05340609	-0.04856456	-0.05999617	-0.04001073	-0.05999587	-0.04000079	
3.6738	-0.05340611	-0.04856453	-0.05999617	-0.04001073	-0.05999587	-0.0400008	
3.674	-0.05340614	-0.04856451	-0.05999616	-0.04001072	-0.05999587	-0.0400008	
3.6742	-0.05340616	-0.04856449	-0.05999616	-0.04001072	-0.05999587	-0.0400008	
3.6744	-0.05340619	-0.04856447	-0.05999616	-0.04001072	-0.05999586	-0.0400008	
3.6746	-0.05340622	-0.04856445	-0.05999615	-0.04001072	-0.05999586	-0.0400008	
3.6748	-0.05340625	-0.04856443	-0.05999615	-0.04001072	-0.05999585	-0.04000081	
3.675	-0.05340628	-0.0485644	-0.05999615	-0.04001071	-0.05999584	-0.04000081	
3.6752	-0.05340631	-0.04856438	-0.05999615	-0.04001071	-0.05999583	-0.04000082	
3.6754	-0.05340634	-0.04856436	-0.05999615	-0.04001071	-0.05999583	-0.04000083	
3.6756	-0.05340637	-0.04856434	-0.05999614	-0.04001071	-0.05999583	-0.04000082	
3.6758	-0.0534064	-0.04856431	-0.05999614	-0.0400107	-0.05999583	-0.04000082	
3.676	-0.05340642	-0.04856429	-0.05999614	-0.0400107	-0.05999583	-0.04000082	
3.6762	-0.05340646	-0.04856427	-0.05999613	-0.04001069	-0.05999583	-0.04000082	
3.6764	-0.05340649	-0.04856424	-0.05999613	-0.04001069	-0.05999582	-0.04000082	
3.6766	-0.05340652	-0.04856422	-0.05999612	-0.04001068	-0.05999582	-0.04000083	
3.6768	-0.05340655	-0.04856419	-0.05999613	-0.04001068	-0.05999582	-0.04000083	
3.677	-0.05340657	-0.04856417	-0.05999614	-0.04001068	-0.05999581	-0.04000083	
3.6772	-0.0534066	-0.04856414	-0.05999615	-0.04001068	-0.0599958	-0.04000084	
3.6774	-0.05340663	-0.04856411	-0.05999615	-0.04001067	-0.05999583	-0.04000082	
3.6776	-0.05340665	-0.04856409	-0.05999616	-0.04001066	-0.05999586	-0.04000081	
3.6778	-0.05340667	-0.04856406	-0.05999617	-0.04001066	-0.05999589	-0.04000079	
3.678	-0.0534067	-0.04856404	-0.05999617	-0.04001065	-0.0599959	-0.04000078	
3.6782	-0.05340672	-0.04856401	-0.05999617	-0.04001065	-0.05999592	-0.04000077	
3.6784	-0.05340675	-0.04856398	-0.05999617	-0.04001064	-0.05999594	-0.04000076	
3.6786	-0.05340677	-0.04856395	-0.05999617	-0.04001064	-0.05999594	-0.04000075	
3.6788	-0.05340679	-0.04856393	-0.05999617	-0.04001064	-0.05999595	-0.04000074	
3.679	-0.05340682	-0.0485639	-0.05999617	-0.04001063	-0.05999595	-0.04000074	
3.6792	-0.05340684	-0.04856388	-0.05999617	-0.04001063	-0.05999595	-0.04000074	
3.6794	-0.05340686	-0.04856385	-0.05999617	-0.04001063	-0.05999595	-0.04000074	
3.6796	-0.05340689	-0.04856382	-0.05999617	-0.04001063	-0.05999595	-0.04000074	
3.6798	-0.05340691	-0.04856379	-0.05999617	-0.04001064	-0.05999594	-0.04000074	
3.68	-0.05340694	-0.04856377	-0.05999617	-0.04001064	-0.05999594	-0.04000074	
3.6802	-0.05340696	-0.04856374	-0.05999617	-0.04001064	-0.05999593	-0.04000075	
3.6804	-0.05340698	-0.04856372	-0.05999616	-0.04001065	-0.05999592	-0.04000075	
3.6806	-0.053407	-0.04856369	-0.05999616	-0.04001065	-0.05999591	-0.04000076	
3.6808	-0.05340702	-0.04856367	-0.05999616	-0.04001065	-0.0599959	-0.04000076	
3.681	-0.05340705	-0.04856364	-0.05999616	-0.04001065	-0.0599959	-0.04000077	
3.6812	-0.05340708	-0.04856361	-0.05999615	-0.04001065	-0.0599959	-0.04000077	
3.6814	-0.0534071	-0.04856359	-0.05999615	-0.04001065	-0.05999589	-0.04000077	
3.6816	-0.05340713	-0.04856357	-0.05999615	-0.04001065	-0.05999589	-0.04000077	
3.6818	-0.05340716	-0.04856354	-0.05999615	-0.04001065	-0.05999588	-0.04000077	
3.682	-0.05340718	-0.04856352	-0.05999614	-0.04001065	-0.05999587	-0.04000078	
3.6822	-0.05340721	-0.04856349	-0.05999614	-0.04001064	-0.05999587	-0.04000079	
3.6824	-0.05340724	-0.04856347	-0.05999614	-0.04001064	-0.05999586	-0.04000079	
3.6826	-0.05340727	-0.04856344	-0.05999614	-0.04001064	-0.05999585	-0.04000079	
3.6828	-0.0534073	-0.04856342	-0.05999614	-0.04001064	-0.05999585	-0.0400008	
3.683	-0.05340733	-0.04856339	-0.05999614	-0.04001064	-0.05999585	-0.0400008	
3.6832	-0.05340736	-0.04856337	-0.05999614	-0.04001064	-0.05999585	-0.0400008	
3.6834	-0.05340739	-0.04856334	-0.05999613	-0.04001063	-0.05999585	-0.0400008	
3.6836	-0.05340742	-0.04856332	-0.05999613	-0.04001063	-0.05999584	-0.0400008	
3.6838	-0.05340744	-0.04856329	-0.05999612	-0.04001063	-0.05999584	-0.0400008	
3.684	-0.05340747	-0.04856326	-0.05999612	-0.04001063	-0.05999583	-0.04000081	
3.6842	-0.0534075	-0.04856324	-0.05999612	-0.04001063	-0.05999583	-0.04000081	
3.6844	-0.05340752	-0.04856322	-0.05999612	-0.04001063	-0.05999582	-0.04000082	
3.6846	-0.05340755	-0.04856319	-0.05999612	-0.04001063	-0.05999582	-0.04000082	
3.6848	-0.05340758	-0.04856316	-0.05999612	-0.04001063	-0.05999582	-0.04000082	
3.685	-0.05340761	-0.04856314	-0.05999612	-0.04001063	-0.05999582	-0.04000082	
3.6852	-0.05340763	-0.04856311	-0.05999612	-0.04001064	-0.05999582	-0.04000082	
3.6854	-0.05340765	-0.04856308	-0.05999612	-0.04001064	-0.05999581	-0.04000083	
3.6856	-0.05340768	-0.04856306	-0.05999612	-0.04001064	-0.0599958	-0.04000083	
3.6858	-0.0534077	-0.04856303	-0.05999611	-0.04001064	-0.0599958	-0.04000083	
3.686	-0.05340772	-0.048563	-0.05999611	-0.04001064	-0.05999581	-0.04000083	
3.6862	-0.05340775	-0.04856298	-0.05999611	-0.04001064	-0.05999581	-0.04000083	
3.6864	-0.05340777	-0.04856295	-0.05999611	-0.04001065	-0.0599958	-0.04000083	
3.6866	-0.05340779	-0.04856292	-0.05999611	-0.04001065	-0.0599958	-0.04000084	
3.6868	-0.05340781	-0.0485629	-0.05999611	-0.04001065	-0.05999579	-0.04000084	
3.687	-0.05340783	-0.04856287	-0.05999611	-0.04001065	-0.05999579	-0.04000084	
3.6872	-0.05340786	-0.04856284	-0.05999611	-0.04001066	-0.05999579	-0.04000084	
3.6874	-0.05340787	-0.04856281	-0.05999611	-0.04001066	-0.05999579	-0.04000084	
3.6876	-0.0534079	-0.04856278	-0.05999611	-0.04001066	-0.05999579	-0.04000084	
3.6878	-0.05340791	-0.04856275	-0.05999611	-0.04001066	-0.05999578	-0.04000084	
3.688	-0.05340793	-0.04856273	-0.05999611	-0.04001067	-0.05999577	-0.04000085	
3.6882	-0.05340796	-0.0485627	-0.05999611	-0.04001068	-0.05999577	-0.04000085	
3.6884	-0.05340798	-0.04856268	-0.05999611	-0.04001068	-0.05999577	-0.04000085	
3.6886	-0.053408	-0.04856265	-0.0599961	-0.04001068	-0.05999577	-0.04000085	
3.6888	-0.05340802	-0.04856263	-0.05999611	-0.04001068	-0.05999577	-0.04000085	
3.689	-0.05340804	-0.0485626	-0.05999611	-0.04001069	-0.05999576	-0.04000086	
3.6892	-0.05340806	-0.04856258	-0.05999611	-0.04001069	-0.05999576	-0.04000086	
3.6894	-0.05340808	-0.04856255	-0.05999611	-0.04001069	-0.05999576	-0.04000086	
3.6896	-0.0534081	-0.04856253	-0.05999611	-0.04001068	-0.05999576	-0.04000086	
3.6898	-0.05340812	-0.0485625	-0.05999611	-0.04001068	-0.05999577	-0.04000085	
3.69	-0.05340814	-0.04856247	-0.05999611	-0.04001069	-0.05999576	-0.04000085	
3.6902	-0.05340816	-0.04856245	-0.05999611	-0.04001069	-0.05999576	-0.04000085	
3.6904	-0.05340818	-0.04856243	-0.05999611	-0.04001069	-0.05999576	-0.04000085	
3.6906	-0.05340819	-0.0485624	-0.05999611	-0.04001069	-0.05999576	-0.04000085	
3.6908	-0.05340821	-0.04856237	-0.05999611	-0.04001069	-0.05999576	-0.04000085	
3.691	-0.05340823	-0.04856235	-0.05999611	-0.0400107	-0.05999576	-0.04000085	
3.6912	-0.05340825	-0.04856232	-0.05999611	-0.0400107	-0.05999576	-0.04000085	
3.6914	-0.05340827	-0.0485623	-0.05999611	-0.04001071	-0.05999575	-0.04000085	
3.6916	-0.05340828	-0.04856227	-0.05999611	-0.04001071	-0.05999575	-0.04000085	
3.6918	-0.0534083	-0.04856225	-0.05999611	-0.04001071	-0.05999575	-0.04000086	
3.692	-0.05340832	-0.04856223	-0.05999611	-0.04001071	-0.05999575	-0.04000086	
3.6922	-0.05340834	-0.04856221	-0.05999611	-0.04001072	-0.05999575	-0.04000086	
3.6924	-0.05340835	-0.04856218	-0.05999611	-0.04001072	-0.05999575	-0.04000086	
3.6926	-0.05340837	-0.04856216	-0.05999611	-0.04001072	-0.05999574	-0.04000086	
3.6928	-0.05340839	-0.04856214	-0.05999611	-0.04001072	-0.05999574	-0.04000086	
3.693	-0.05340841	-0.04856212	-0.05999611	-0.04001072	-0.05999575	-0.04000086	
3.6932	-0.05340843	-0.04856209	-0.05999611	-0.04001072	-0.05999575	-0.04000086	
3.6934	-0.05340845	-0.04856207	-0.05999611	-0.04001072	-0.05999576	-0.04000086	
3.6936	-0.05340847	-0.04856205	-0.0599961	-0.04001072	-0.05999576	-0.04000086	
3.6938	-0.05340849	-0.04856202	-0.0599961	-0.04001072	-0.05999575	-0.04000086	
3.694	-0.05340851	-0.048562	-0.0599961	-0.04001072	-0.05999575	-0.04000086	
3.6942	-0.05340853	-0.04856198	-0.0599961	-0.04001072	-0.05999575	-0.04000087	
3.6944	-0.05340855	-0.04856195	-0.0599961	-0.04001073	-0.05999574	-0.04000087	
3.6946	-0.05340857	-0.04856193	-0.0599961	-0.04001073	-0.05999574	-0.04000088	
3.6948	-0.05340859	-0.04856191	-0.05999611	-0.04001073	-0.05999574	-0.04000088	
3.695	-0.05340861	-0.04856189	-0.05999611	-0.04001074	-0.05999574	-0.04000088	
3.6952	-0.05340863	-0.04856187	-0.05999611	-0.04001074	-0.05999574	-0.04000088	
3.6954	-0.05340865	-0.04856184	-0.05999611	-0.04001074	-0.05999574	-0.04000088	
3.6956	-0.05340867	-0.04856182	-0.05999612	-0.04001074	-0.05999573	-0.04000088	
3.6958	-0.05340869	-0.04856179	-0.05999613	-0.04001074	-0.05999573	-0.04000089	
3.696	-0.05340871	-0.04856177	-0.05999614	-0.04001074	-0.05999576	-0.04000087	
3.6962	-0.05340872	-0.04856174	-0.05999615	-0.04001073	-0.0599958	-0.04000085	
3.6964	-0.05340874	-0.04856172	-0.05999615	-0.04001072	-0.05999583	-0.04000083	
3.6966	-0.05340876	-0.0485617	-0.05999616	-0.04001072	-0.05999585	-0.04000082	
3.6968	-0.05340878	-0.04856167	-0.05999617	-0.04001071	-0.05999587	-0.04000081	
3.697	-0.05340879	-0.04856165	-0.05999617	-0.04001071	-0.05999589	-0.0400008	
3.6972	-0.05340881	-0.04856163	-0.05999617	-0.0400107	-0.0599959	-0.0400008	
3.6974	-0.05340883	-0.0485616	-0.05999617	-0.0400107	-0.0599959	-0.04000079	
3.6976	-0.05340885	-0.04856158	-0.05999617	-0.0400107	-0.05999592	-0.04000079	
3.6978	-0.05340887	-0.04856155	-0.05999618	-0.0400107	-0.05999592	-0.04000079	
3.698	-0.05340889	-0.04856153	-0.05999618	-0.0400107	-0.05999592	-0.04000079	
3.6982	-0.0534089	-0.04856151	-0.05999618	-0.0400107	-0.05999592	-0.04000078	
3.6984	-0.05340892	-0.04856148	-0.05999618	-0.0400107	-0.05999591	-0.04000079	
3.6986	-0.05340894	-0.04856146	-0.05999618	-0.0400107	-0.05999591	-0.04000079	
3.6988	-0.05340895	-0.04856143	-0.05999618	-0.04001071	-0.0599959	-0.04000079	
3.699	-0.05340897	-0.04856141	-0.05999618	-0.04001071	-0.05999589	-0.04000079	
3.6992	-0.05340899	-0.04856139	-0.05999618	-0.04001071	-0.05999589	-0.0400008	
3.6994	-0.05340901	-0.04856136	-0.05999618	-0.04001072	-0.05999588	-0.0400008	
3.6996	-0.05340903	-0.04856134	-0.05999618	-0.04001072	-0.05999587	-0.0400008	
3.6998	-0.05340905	-0.04856132	-0.05999618	-0.04001072	-0.05999587	-0.0400008	
3.7	-0.05340907	-0.0485613	-0.05999617	-0.04001072	-0.05999587	-0.0400008	
3.7002	-0.05340908	-0.04856128	-0.05999617	-0.04001072	-0.05999586	-0.0400008	
3.7004	-0.0534091	-0.04856125	-0.05999617	-0.04001073	-0.05999585	-0.04000081	
3.7006	-0.05340912	-0.04856123	-0.05999617	-0.04001073	-0.05999584	-0.04000081	
3.7008	-0.05340915	-0.04856121	-0.05999617	-0.04001073	-0.05999585	-0.04000081	
3.701	-0.05340917	-0.04856119	-0.05999617	-0.04001073	-0.05999585	-0.04000081	
3.7012	-0.05340919	-0.04856117	-0.05999617	-0.04001073	-0.05999585	-0.04000081	
3.7014	-0.05340922	-0.04856115	-0.05999617	-0.04001073	-0.05999585	-0.04000081	
3.7016	-0.05340925	-0.04856113	-0.05999617	-0.04001073	-0.05999584	-0.04000081	
3.7018	-0.05340927	-0.04856111	-0.05999617	-0.04001072	-0.05999584	-0.04000082	
3.702	-0.0534093	-0.04856109	-0.05999617	-0.04001072	-0.05999583	-0.04000082	
3.7022	-0.05340932	-0.04856107	-0.05999617	-0.04001072	-0.05999583	-0.04000083	
3.7024	-0.05340935	-0.04856104	-0.05999617	-0.04001072	-0.05999582	-0.04000083	
3.7026	-0.05340938	-0.04856103	-0.05999617	-0.04001072	-0.05999582	-0.04000083	
3.7028	-0.05340941	-0.04856101	-0.05999617	-0.04001072	-0.05999582	-0.04000083	
3.703	-0.05340943	-0.04856099	-0.05999616	-0.04001072	-0.05999582	-0.04000083	
3.7032	-0.05340946	-0.04856096	-0.05999616	-0.04001072	-0.05999582	-0.04000083	
3.7034	-0.05340948	-0.04856094	-0.05999616	-0.04001072	-0.05999582	-0.04000083	
3.7036	-0.05340951	-0.04856092	-0.05999615	-0.04001071	-0.05999581	-0.04000083	
3.7038	-0.05340954	-0.0485609	-0.05999615	-0.04001072	-0.05999581	-0.04000084	
3.704	-0.05340956	-0.04856087	-0.05999615	-0.04001072	-0.0599958	-0.04000084	
3.7042	-0.05340959	-0.04856085	-0.05999615	-0.04001072	-0.05999579	-0.04000084	
3.7044	-0.05340961	-0.04856083	-0.05999615	-0.04001072	-0.05999579	-0.04000085	
3.7046	-0.05340964	-0.0485608	-0.05999615	-0.04001072	-0.05999579	-0.04000085	
3.7048	-0.05340966	-0.04856078	-0.05999615	-0.04001072	-0.05999579	-0.04000085	
3.705	-0.05340968	-0.04856076	-0.05999615	-0.04001072	-0.05999579	-0.04000086	
3.7052	-0.0534097	-0.04856073	-0.05999615	-0.04001073	-0.05999578	-0.04000086	
3.7054	-0.05340973	-0.04856071	-0.05999615	-0.04001073	-0.05999577	-0.04000087	
3.7056	-0.05340975	-0.04856069	-0.05999615	-0.04001073	-0.05999577	-0.04000087	
3.7058	-0.05340977	-0.04856066	-0.05999615	-0.04001074	-0.05999577	-0.04000086	
3.706	-0.05340979	-0.04856064	-0.05999615	-0.04001074	-0.05999576	-0.04000086	
3.7062	-0.05340981	-0.04856062	-0.05999615	-0.04001074	-0.05999576	-0.04000087	
3.7064	-0.05340984	-0.04856059	-0.05999615	-0.04001074	-0.05999576	-0.04000087	
3.7066	-0.05340986	-0.04856057	-0.05999615	-0.04001074	-0.05999575	-0.04000087	
3.7068	-0.05340988	-0.04856054	-0.05999615	-0.04001074	-0.05999575	-0.04000087	
3.707	-0.0534099	-0.04856052	-0.05999615	-0.04001074	-0.05999576	-0.04000087	
3.7072	-0.05340992	-0.0485605	-0.05999615	-0.04001074	-0.05999576	-0.04000087	
3.7074	-0.05340994	-0.04856047	-0.05999615	-0.04001074	-0.05999576	-0.04000087	
3.7076	-0.05340996	-0.04856045	-0.05999615	-0.04001074	-0.05999575	-0.04000087	
3.7078	-0.05340998	-0.04856043	-0.05999615	-0.04001075	-0.05999575	-0.04000088	
3.708	-0.05341	-0.0485604	-0.05999615	-0.04001075	-0.05999575	-0.04000088	
3.7082	-0.05341002	-0.04856038	-0.05999615	-0.04001075	-0.05999575	-0.04000087	
3.7084	-0.05341004	-0.04856035	-0.05999615	-0.04001075	-0.05999576	-0.04000087	
3.7086	-0.05341006	-0.04856033	-0.05999615	-0.04001075	-0.05999575	-0.04000088	
3.7088	-0.05341008	-0.04856031	-0.05999615	-0.04001075	-0.05999575	-0.04000088	
3.709	-0.05341009	-0.04856028	-0.05999615	-0.04001076	-0.05999574	-0.04000088	
3.7092	-0.05341011	-0.04856026	-0.05999615	-0.04001076	-0.05999574	-0.04000088	
3.7094	-0.05341013	-0.04856024	-0.05999615	-0.04001076	-0.05999574	-0.04000088	
3.7096	-0.05341015	-0.04856022	-0.05999615	-0.04001076	-0.05999574	-0.04000088	
3.7098	-0.05341017	-0.04856019	-0.05999615	-0.04001077	-0.05999574	-0.04000089	
3.71	-0.05341019	-0.04856017	-0.05999615	-0.04001077	-0.05999573	-0.04000089	
3.7102	-0.0534102	-0.04856015	-0.05999615	-0.04001077	-0.05999573	-0.04000089	
3.7104	-0.05341022	-0.04856013	-0.05999615	-0.04001077	-0.05999573	-0.04000089	
3.7106	-0.05341024	-0.04856011	-0.05999615	-0.04001077	-0.05999573	-0.04000088	
3.7108	-0.05341026	-0.04856008	-0.05999615	-0.04001077	-0.05999574	-0.04000088	
3.711	-0.05341028	-0.04856006	-0.05999617	-0.04001077	-0.05999573	-0.04000088	
3.7112	-0.0534103	-0.04856003	-0.05999617	-0.04001077	-0.05999573	-0.04000089	
3.7114	-0.05341032	-0.04856001	-0.05999618	-0.04001077	-0.05999573	-0.04000089	
3.7116	-0.05341034	-0.04855999	-0.05999619	-0.04001077	-0.05999577	-0.04000087	
3.7118	-0.05341036	-0.04855997	-0.0599962	-0.04001077	-0.0599958	-0.04000085	
3.712	-0.05341037	-0.04855995	-0.0599962	-0.04001076	-0.05999583	-0.04000083	
3.7122	-0.05341039	-0.04855992	-0.05999621	-0.04001075	-0.05999584	-0.04000082	
3.7124	-0.05341041	-0.0485599	-0.05999621	-0.04001075	-0.05999586	-0.04000081	
3.7126	-0.05341042	-0.04855987	-0.05999621	-0.04001075	-0.05999588	-0.0400008	
3.7128	-0.05341044	-0.04855985	-0.05999622	-0.04001075	-0.05999589	-0.04000079	
3.713	-0.05341046	-0.04855983	-0.05999622	-0.04001075	-0.0599959	-0.04000079	
3.7132	-0.05341047	-0.0485598	-0.05999622	-0.04001075	-0.0599959	-0.04000079	
3.7134	-0.05341049	-0.04855978	-0.05999622	-0.04001075	-0.0599959	-0.04000079	
3.7136	-0.0534105	-0.04855976	-0.05999622	-0.04001075	-0.0599959	-0.04000079	
3.7138	-0.05341052	-0.04855973	-0.05999622	-0.04001075	-0.0599959	-0.04000078	
3.714	-0.05341053	-0.04855971	-0.05999622	-0.04001076	-0.05999589	-0.04000079	
3.7142	-0.05341055	-0.04855968	-0.05999622	-0.04001076	-0.05999589	-0.04000079	
3.7144	-0.05341056	-0.04855966	-0.05999622	-0.04001077	-0.05999588	-0.04000079	
3.7146	-0.05341058	-0.04855964	-0.05999622	-0.04001077	-0.05999587	-0.04000079	
3.7148	-0.0534106	-0.04855961	-0.05999622	-0.04001078	-0.05999586	-0.0400008	
3.715	-0.05341061	-0.04855959	-0.05999622	-0.04001079	-0.05999585	-0.0400008	
3.7152	-0.05341063	-0.04855957	-0.05999622	-0.04001079	-0.05999584	-0.0400008	
3.7154	-0.05341065	-0.04855955	-0.05999622	-0.04001079	-0.05999584	-0.04000081	
3.7156	-0.05341066	-0.04855953	-0.05999622	-0.04001079	-0.05999583	-0.04000081	
3.7158	-0.05341068	-0.04855951	-0.05999622	-0.0400108	-0.05999583	-0.04000081	
3.716	-0.0534107	-0.04855949	-0.05999622	-0.0400108	-0.05999582	-0.04000082	
3.7162	-0.05341071	-0.04855947	-0.05999622	-0.04001081	-0.05999581	-0.04000082	
3.7164	-0.05341073	-0.04855945	-0.05999622	-0.04001081	-0.05999581	-0.04000083	
3.7166	-0.05341075	-0.04855943	-0.05999622	-0.04001081	-0.05999581	-0.04000083	
3.7168	-0.05341078	-0.04855941	-0.05999622	-0.04001081	-0.05999581	-0.04000083	
3.717	-0.05341079	-0.04855939	-0.05999622	-0.0400108	-0.0599958	-0.04000083	
3.7172	-0.05341081	-0.04855937	-0.05999622	-0.0400108	-0.0599958	-0.04000084	
3.7174	-0.05341083	-0.04855935	-0.05999622	-0.0400108	-0.0599958	-0.04000084	
3.7176	-0.05341086	-0.04855933	-0.05999622	-0.0400108	-0.0599958	-0.04000084	
3.7178	-0.05341088	-0.04855931	-0.05999621	-0.0400108	-0.0599958	-0.04000084	
3.718	-0.0534109	-0.04855929	-0.05999621	-0.0400108	-0.0599958	-0.04000084	
3.7182	-0.05341093	-0.04855927	-0.05999621	-0.0400108	-0.0599958	-0.04000084	
3.7184	-0.05341095	-0.04855925	-0.05999621	-0.0400108	-0.0599958	-0.04000084	
3.7186	-0.05341097	-0.04855923	-0.0599962	-0.0400108	-0.0599958	-0.04000085	
3.7188	-0.053411	-0.04855921	-0.05999621	-0.0400108	-0.05999579	-0.04000085	
3.719	-0.05341103	-0.04855919	-0.05999621	-0.0400108	-0.05999579	-0.04000086	
3.7192	-0.05341105	-0.04855917	-0.05999621	-0.0400108	-0.05999578	-0.04000086	
3.7194	-0.05341107	-0.04855916	-0.0599962	-0.0400108	-0.05999578	-0.04000086	
3.7196	-0.0534111	-0.04855913	-0.0599962	-0.0400108	-0.05999578	-0.04000086	
3.7198	-0.05341112	-0.04855911	-0.0599962	-0.04001079	-0.05999578	-0.04000086	
3.72	-0.05341114	-0.04855909	-0.05999621	-0.04001079	-0.05999578	-0.04000086	
3.7202	-0.05341117	-0.04855907	-0.05999622	-0.04001079	-0.05999578	-0.04000087	
3.7204	-0.05341119	-0.04855905	-0.05999622	-0.04001079	-0.05999577	-0.04000087	
3.7206	-0.05341121	-0.04855902	-0.05999623	-0.04001078	-0.0599958	-0.04000085	
3.7208	-0.05341123	-0.04855901	-0.05999624	-0.04001078	-0.05999583	-0.04000083	
3.721	-0.05341126	-0.04855898	-0.05999624	-0.04001077	-0.05999586	-0.04000082	
3.7212	-0.05341128	-0.04855896	-0.05999625	-0.04001077	-0.05999588	-0.04000081	
3.7214	-0.0534113	-0.04855894	-0.05999625	-0.04001077	-0.05999589	-0.0400008	
3.7216	-0.05341132	-0.04855891	-0.05999625	-0.04001076	-0.05999591	-0.04000079	
3.7218	-0.05341134	-0.04855889	-0.05999625	-0.04001076	-0.05999592	-0.04000078	
3.722	-0.05341136	-0.04855886	-0.05999625	-0.04001076	-0.05999592	-0.04000078	
3.7222	-0.05341138	-0.04855884	-0.05999625	-0.04001076	-0.05999593	-0.04000077	
3.7224	-0.0534114	-0.04855882	-0.05999625	-0.04001076	-0.05999593	-0.04000078	
3.7226	-0.05341142	-0.04855879	-0.05999625	-0.04001076	-0.05999593	-0.04000078	
3.7228	-0.05341144	-0.04855877	-0.05999625	-0.04001076	-0.05999593	-0.04000078	
3.723	-0.05341146	-0.04855875	-0.05999625	-0.04001076	-0.05999592	-0.04000079	
3.7232	-0.05341148	-0.04855872	-0.05999625	-0.04001077	-0.05999591	-0.04000079	
3.7234	-0.05341149	-0.0485587	-0.05999625	-0.04001077	-0.0599959	-0.04000079	
3.7236	-0.05341151	-0.04855868	-0.05999625	-0.04001078	-0.05999589	-0.0400008	
