Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.294	0.3308562	0.00753111	0.0006210112	
0.2946	0.3328177	0.007882728	0.0004959782	
0.2952	0.3347754	0.008232929	0.0003231516	
0.2958	0.3367276	0.008582744	0.0001026556	
0.2964	0.3386969	0.008921142	-0.0001401307	
0.297	0.3401482	0.008811954	0.0007162095	
0.2976	0.341843	0.009090783	0.0008528091	
0.2982	0.3437358	0.009423064	0.0008670593	
0.2988	0.345663	0.009763134	0.0008342172	
0.2994	0.347593	0.01010342	0.0007678081	
0.3	0.3495203	0.01044257	0.0006715719	
0.3006	0.3514439	0.01078037	0.0005476031	
0.3012	0.3533618	0.01111603	0.0003989543	
0.3018	0.3552727	0.01144914	0.0002281209	
0.3024	0.3571764	0.01177963	3.711725E-05	
0.303	0.3590729	0.01210749	-0.000172086	
0.3036	0.3605736	0.01173789	0.001190626	
0.3042	0.362046	0.01191849	0.001553028	
0.3048	0.3638146	0.01221002	0.001719055	
0.3054	0.3656598	0.01252143	0.00184307	
0.306	0.3675167	0.01283527	0.001954644	
0.3066	0.3693707	0.01314762	0.002061563	
