Time	(21) S1i	(22) S2i	(23) S3i	(24) S4i	
5.3154	-0.04095465	-0.06048428	-0.07904536	-0.05951572	
5.3156	-0.0409541	-0.06048393	-0.0790459	-0.05951607	
5.3158	-0.04095356	-0.06048358	-0.07904644	-0.05951642	
5.316	-0.04095303	-0.06048323	-0.07904698	-0.05951677	
5.3162	-0.04095249	-0.06048288	-0.07904752	-0.05951712	
5.3164	-0.04095194	-0.06048253	-0.07904805	-0.05951747	
5.3166	-0.04095141	-0.06048219	-0.0790486	-0.05951782	
5.3168	-0.04095087	-0.06048184	-0.07904913	-0.05951817	
5.317	-0.04095033	-0.06048149	-0.07904967	-0.05951851	
5.3172	-0.04094979	-0.06048114	-0.07905021	-0.05951886	
5.3174	-0.04094926	-0.06048079	-0.07905074	-0.05951921	
5.3176	-0.04094872	-0.06048045	-0.07905128	-0.05951956	
5.3178	-0.04094818	-0.0604801	-0.07905181	-0.0595199	
5.318	-0.04094765	-0.06047975	-0.07905235	-0.05952025	
5.3182	-0.04094711	-0.06047941	-0.07905289	-0.05952059	
5.3184	-0.04094658	-0.06047906	-0.07905342	-0.05952094	
5.3186	-0.04094604	-0.06047872	-0.07905396	-0.05952128	
5.3188	-0.04094551	-0.06047837	-0.0790545	-0.05952163	
5.319	-0.04094497	-0.06047802	-0.07905503	-0.05952198	
5.3192	-0.04094444	-0.06047768	-0.07905556	-0.05952232	
5.3194	-0.04094391	-0.06047734	-0.0790561	-0.05952267	
5.3196	-0.04094337	-0.06047699	-0.07905663	-0.05952301	
5.3198	-0.04094284	-0.06047665	-0.07905716	-0.05952336	
5.32	-0.04094231	-0.0604763	-0.07905769	-0.0595237	
5.3202	-0.04094177	-0.06047596	-0.07905822	-0.05952404	
5.3204	-0.04094125	-0.06047561	-0.07905876	-0.05952439	
5.3206	-0.04094071	-0.06047527	-0.07905929	-0.05952473	
5.3208	-0.04094018	-0.06047493	-0.07905982	-0.05952507	
5.321	-0.04093965	-0.06047459	-0.07906035	-0.05952542	
5.3212	-0.04093912	-0.06047424	-0.07906087	-0.05952576	
5.3214	-0.04093859	-0.0604739	-0.0790614	-0.0595261	
5.3216	-0.04093806	-0.06047356	-0.07906194	-0.05952644	
5.3218	-0.04093754	-0.06047321	-0.07906247	-0.05952678	
5.322	-0.04093701	-0.06047288	-0.07906299	-0.05952713	
5.3222	-0.04093648	-0.06047253	-0.07906352	-0.05952747	
5.3224	-0.04093595	-0.06047219	-0.07906405	-0.05952781	
5.3226	-0.04093542	-0.06047185	-0.07906458	-0.05952815	
5.3228	-0.0409349	-0.06047151	-0.07906511	-0.05952849	
5.323	-0.04093437	-0.06047117	-0.07906563	-0.05952883	
5.3232	-0.04093384	-0.06047083	-0.07906616	-0.05952917	
5.3234	-0.04093332	-0.06047049	-0.07906668	-0.05952951	
5.3236	-0.04093279	-0.06047015	-0.07906721	-0.05952985	
5.3238	-0.04093227	-0.06046981	-0.07906773	-0.05953019	
5.324	-0.04093174	-0.06046947	-0.07906826	-0.05953053	
5.3242	-0.04093122	-0.06046913	-0.07906878	-0.05953087	
5.3244	-0.0409307	-0.0604688	-0.0790693	-0.0595312	
5.3246	-0.04093017	-0.06046846	-0.07906983	-0.05953154	
5.3248	-0.04092965	-0.06046812	-0.07907035	-0.05953188	
5.325	-0.04092912	-0.06046778	-0.07907087	-0.05953222	
5.3252	-0.0409286	-0.06046744	-0.0790714	-0.05953256	
5.3254	-0.04092808	-0.06046711	-0.07907192	-0.0595329	
5.3256	-0.04092756	-0.06046677	-0.07907244	-0.05953323	
5.3258	-0.04092704	-0.06046643	-0.07907296	-0.05953357	
5.326	-0.04092652	-0.06046609	-0.07907348	-0.05953391	
5.3262	-0.04092599	-0.06046576	-0.079074	-0.05953424	
5.3264	-0.04092548	-0.06046542	-0.07907452	-0.05953458	
5.3266	-0.04092496	-0.06046508	-0.07907505	-0.05953491	
5.3268	-0.04092444	-0.06046475	-0.07907556	-0.05953525	
5.327	-0.04092392	-0.06046441	-0.07907608	-0.05953559	
5.3272	-0.0409234	-0.06046408	-0.0790766	-0.05953592	
5.3274	-0.04092288	-0.06046374	-0.07907712	-0.05953626	
5.3276	-0.04092236	-0.06046341	-0.07907764	-0.05953659	
5.3278	-0.04092184	-0.06046307	-0.07907816	-0.05953693	
5.328	-0.04092133	-0.06046274	-0.07907867	-0.05953726	
5.3282	-0.04092081	-0.0604624	-0.07907919	-0.0595376	
5.3284	-0.04092029	-0.06046207	-0.07907971	-0.05953793	
5.3286	-0.04091978	-0.06046174	-0.07908022	-0.05953826	
5.3288	-0.04091926	-0.0604614	-0.07908074	-0.0595386	
5.329	-0.04091875	-0.06046107	-0.07908125	-0.05953893	
5.3292	-0.04091823	-0.06046074	-0.07908177	-0.05953926	
5.3294	-0.04091772	-0.0604604	-0.07908228	-0.05953959	
5.3296	-0.0409172	-0.06046007	-0.0790828	-0.05953993	
5.3298	-0.04091669	-0.06045974	-0.07908331	-0.05954026	
5.33	-0.04091617	-0.06045941	-0.07908382	-0.05954059	
5.3302	-0.04091566	-0.06045908	-0.07908434	-0.05954092	
5.3304	-0.04091515	-0.06045875	-0.07908485	-0.05954126	
5.3306	-0.04091464	-0.06045841	-0.07908536	-0.05954159	
5.3308	-0.04091412	-0.06045808	-0.07908588	-0.05954192	
5.331	-0.04091361	-0.06045775	-0.07908639	-0.05954225	
5.3312	-0.0409131	-0.06045742	-0.0790869	-0.05954258	
5.3314	-0.04091259	-0.06045709	-0.07908741	-0.05954291	
5.3316	-0.04091208	-0.06045676	-0.07908792	-0.05954324	
5.3318	-0.04091157	-0.06045643	-0.07908843	-0.05954357	
5.332	-0.04091106	-0.0604561	-0.07908894	-0.0595439	
5.3322	-0.04091055	-0.06045577	-0.07908945	-0.05954423	
5.3324	-0.04091004	-0.06045544	-0.07908996	-0.05954456	
5.3326	-0.04090953	-0.06045511	-0.07909047	-0.05954489	
5.3328	-0.04090902	-0.06045479	-0.07909098	-0.05954522	
5.333	-0.04090852	-0.06045445	-0.07909149	-0.05954554	
5.3332	-0.04090801	-0.06045413	-0.079092	-0.05954587	
5.3334	-0.0409075	-0.0604538	-0.0790925	-0.0595462	
5.3336	-0.04090699	-0.06045347	-0.07909301	-0.05954653	
5.3338	-0.04090649	-0.06045314	-0.07909352	-0.05954685	
5.334	-0.04090598	-0.06045282	-0.07909402	-0.05954718	
5.3342	-0.04090547	-0.06045249	-0.07909453	-0.05954751	
5.3344	-0.04090497	-0.06045216	-0.07909504	-0.05954784	
5.3346	-0.04090446	-0.06045184	-0.07909553	-0.05954816	
5.3348	-0.04090396	-0.06045151	-0.07909604	-0.05954849	
5.335	-0.04090345	-0.06045118	-0.07909655	-0.05954882	
5.3352	-0.04090295	-0.06045086	-0.07909705	-0.05954914	
5.3354	-0.04090244	-0.06045053	-0.07909755	-0.05954947	
5.3356	-0.04090194	-0.06045021	-0.07909806	-0.05954979	
5.3358	-0.04090144	-0.06044988	-0.07909856	-0.05955012	
5.336	-0.04090093	-0.06044956	-0.07909907	-0.05955045	
5.3362	-0.04090043	-0.06044923	-0.07909957	-0.05955077	
5.3364	-0.04089993	-0.06044891	-0.07910007	-0.05955109	
5.3366	-0.04089943	-0.06044858	-0.07910057	-0.05955142	
5.3368	-0.04089893	-0.06044826	-0.07910107	-0.05955174	
5.337	-0.04089843	-0.06044794	-0.07910157	-0.05955207	
5.3372	-0.04089792	-0.06044761	-0.07910208	-0.05955239	
5.3374	-0.04089743	-0.06044729	-0.07910258	-0.05955271	
5.3376	-0.04089693	-0.06044697	-0.07910307	-0.05955303	
5.3378	-0.04089643	-0.06044664	-0.07910357	-0.05955336	
5.338	-0.04089592	-0.06044632	-0.07910407	-0.05955368	
5.3382	-0.04089543	-0.060446	-0.07910457	-0.059554	
5.3384	-0.04089493	-0.06044567	-0.07910507	-0.05955433	
5.3386	-0.04089443	-0.06044535	-0.07910557	-0.05955465	
5.3388	-0.04089393	-0.06044503	-0.07910607	-0.05955497	
5.339	-0.04089344	-0.06044471	-0.07910656	-0.05955529	
5.3392	-0.04089294	-0.06044439	-0.07910706	-0.05955561	
5.3394	-0.04089244	-0.06044407	-0.07910756	-0.05955593	
5.3396	-0.04089195	-0.06044374	-0.07910805	-0.05955625	
5.3398	-0.04089145	-0.06044342	-0.07910855	-0.05955658	
5.34	-0.04089095	-0.0604431	-0.07910904	-0.05955689	
5.3402	-0.04089046	-0.06044278	-0.07910954	-0.05955721	
5.3404	-0.04088996	-0.06044246	-0.07911003	-0.05955753	
5.3406	-0.04088947	-0.06044215	-0.07911053	-0.05955786	
5.3408	-0.04088897	-0.06044183	-0.07911102	-0.05955818	
5.341	-0.04088848	-0.06044151	-0.07911152	-0.0595585	
5.3412	-0.04088799	-0.06044118	-0.07911202	-0.05955881	
5.3414	-0.04088749	-0.06044087	-0.07911251	-0.05955913	
5.3416	-0.040887	-0.06044055	-0.079113	-0.05955945	
5.3418	-0.04088651	-0.06044023	-0.07911349	-0.05955977	
5.342	-0.04088601	-0.06043991	-0.07911398	-0.05956009	
5.3422	-0.04088552	-0.06043959	-0.07911447	-0.05956041	
5.3424	-0.04088503	-0.06043928	-0.07911497	-0.05956072	
5.3426	-0.04088454	-0.06043896	-0.07911546	-0.05956104	
5.3428	-0.04088405	-0.06043864	-0.07911595	-0.05956136	
5.343	-0.04088356	-0.06043832	-0.07911644	-0.05956167	
5.3432	-0.04088307	-0.06043801	-0.07911693	-0.05956199	
5.3434	-0.04088258	-0.06043769	-0.07911742	-0.05956231	
5.3436	-0.04088209	-0.06043737	-0.07911791	-0.05956262	
5.3438	-0.0408816	-0.06043706	-0.0791184	-0.05956294	
5.344	-0.04088111	-0.06043674	-0.07911889	-0.05956326	
5.3442	-0.04088062	-0.06043643	-0.07911938	-0.05956357	
5.3444	-0.04088014	-0.06043611	-0.07911986	-0.05956389	
5.3446	-0.04087965	-0.0604358	-0.07912035	-0.0595642	
5.3448	-0.04087916	-0.06043548	-0.07912084	-0.05956452	
5.345	-0.04087868	-0.06043517	-0.07912132	-0.05956483	
5.3452	-0.04087819	-0.06043485	-0.07912181	-0.05956515	
5.3454	-0.0408777	-0.06043454	-0.0791223	-0.05956546	
5.3456	-0.04087722	-0.06043422	-0.07912278	-0.05956578	
5.3458	-0.04087673	-0.06043391	-0.07912327	-0.05956609	
5.346	-0.04087625	-0.0604336	-0.07912375	-0.0595664	
5.3462	-0.04087576	-0.06043328	-0.07912424	-0.05956672	
5.3464	-0.04087527	-0.06043297	-0.07912473	-0.05956703	
5.3466	-0.04087479	-0.06043266	-0.0791252	-0.05956734	
5.3468	-0.04087431	-0.06043234	-0.07912569	-0.05956766	
5.347	-0.04087383	-0.06043203	-0.07912617	-0.05956797	
5.3472	-0.04087334	-0.06043172	-0.07912666	-0.05956828	
5.3474	-0.04087286	-0.06043141	-0.07912714	-0.0595686	
5.3476	-0.04087238	-0.06043109	-0.07912762	-0.0595689	
5.3478	-0.0408719	-0.06043078	-0.0791281	-0.05956922	
5.348	-0.04087141	-0.06043047	-0.07912859	-0.05956953	
5.3482	-0.04087093	-0.06043016	-0.07912907	-0.05956984	
5.3484	-0.04087045	-0.06042985	-0.07912955	-0.05957015	
5.3486	-0.04086997	-0.06042954	-0.07913003	-0.05957046	
5.3488	-0.04086949	-0.06042923	-0.07913051	-0.05957077	
5.349	-0.04086901	-0.06042892	-0.07913099	-0.05957108	
5.3492	-0.04086853	-0.06042861	-0.07913147	-0.05957139	
5.3494	-0.04086805	-0.0604283	-0.07913195	-0.0595717	
5.3496	-0.04086757	-0.06042799	-0.07913243	-0.05957201	
5.3498	-0.04086709	-0.06042768	-0.07913291	-0.05957232	
5.35	-0.04086661	-0.06042737	-0.07913338	-0.05957263	
5.3502	-0.04086614	-0.06042706	-0.07913386	-0.05957294	
5.3504	-0.04086566	-0.06042675	-0.07913435	-0.05957325	
5.3506	-0.04086518	-0.06042644	-0.07913482	-0.05957356	
5.3508	-0.04086471	-0.06042613	-0.0791353	-0.05957387	
5.351	-0.04086423	-0.06042583	-0.07913578	-0.05957417	
5.3512	-0.04086375	-0.06042552	-0.07913625	-0.05957448	
5.3514	-0.04086328	-0.06042521	-0.07913672	-0.05957479	
5.3516	-0.0408628	-0.0604249	-0.0791372	-0.0595751	
5.3518	-0.04086232	-0.0604246	-0.07913768	-0.0595754	
5.352	-0.04086185	-0.06042429	-0.07913815	-0.05957571	
5.3522	-0.04086138	-0.06042398	-0.07913863	-0.05957602	
5.3524	-0.0408609	-0.06042368	-0.0791391	-0.05957633	
5.3526	-0.04086043	-0.06042337	-0.07913958	-0.05957663	
5.3528	-0.04085995	-0.06042306	-0.07914004	-0.05957694	
5.353	-0.04085948	-0.06042276	-0.07914052	-0.05957725	
5.3532	-0.04085901	-0.06042245	-0.07914099	-0.05957755	
5.3534	-0.04085853	-0.06042214	-0.07914147	-0.05957786	
5.3536	-0.04085806	-0.06042184	-0.07914194	-0.05957816	
5.3538	-0.04085759	-0.06042153	-0.07914241	-0.05957846	
5.354	-0.04085712	-0.06042123	-0.07914288	-0.05957877	
5.3542	-0.04085664	-0.06042093	-0.07914335	-0.05957907	
5.3544	-0.04085618	-0.06042062	-0.07914382	-0.05957938	
5.3546	-0.04085571	-0.06042032	-0.0791443	-0.05957968	
5.3548	-0.04085523	-0.06042001	-0.07914477	-0.05957999	
5.355	-0.04085476	-0.06041971	-0.07914524	-0.05958029	
5.3552	-0.04085429	-0.06041941	-0.07914571	-0.05958059	
5.3554	-0.04085382	-0.0604191	-0.07914618	-0.0595809	
5.3556	-0.04085336	-0.0604188	-0.07914665	-0.0595812	
5.3558	-0.04085289	-0.06041849	-0.07914712	-0.0595815	
5.356	-0.04085242	-0.06041819	-0.07914758	-0.05958181	
5.3562	-0.04085195	-0.06041789	-0.07914805	-0.05958211	
5.3564	-0.04085148	-0.06041759	-0.07914852	-0.05958241	
5.3566	-0.04085102	-0.06041729	-0.07914899	-0.05958271	
5.3568	-0.04085055	-0.06041699	-0.07914945	-0.05958302	
5.357	-0.04085008	-0.06041668	-0.07914992	-0.05958332	
5.3572	-0.04084961	-0.06041638	-0.07915039	-0.05958362	
5.3574	-0.04084915	-0.06041608	-0.07915085	-0.05958392	
5.3576	-0.04084868	-0.06041578	-0.07915132	-0.05958422	
5.3578	-0.04084822	-0.06041548	-0.07915178	-0.05958452	
5.358	-0.04084776	-0.06041518	-0.07915224	-0.05958482	
5.3582	-0.04084729	-0.06041488	-0.07915271	-0.05958512	
5.3584	-0.04084682	-0.06041458	-0.07915317	-0.05958542	
5.3586	-0.04084636	-0.06041428	-0.07915363	-0.05958572	
5.3588	-0.0408459	-0.06041398	-0.0791541	-0.05958602	
5.359	-0.04084544	-0.06041368	-0.07915457	-0.05958632	
5.3592	-0.04084497	-0.06041338	-0.07915503	-0.05958662	
5.3594	-0.04084451	-0.06041308	-0.07915549	-0.05958692	
5.3596	-0.04084405	-0.06041278	-0.07915595	-0.05958722	
5.3598	-0.04084358	-0.06041248	-0.07915641	-0.05958752	
5.36	-0.04084312	-0.06041218	-0.07915688	-0.05958782	
5.3602	-0.04084266	-0.06041189	-0.07915734	-0.05958812	
5.3604	-0.0408422	-0.06041159	-0.0791578	-0.05958841	
5.3606	-0.04084174	-0.06041129	-0.07915826	-0.05958871	
5.3608	-0.04084128	-0.06041099	-0.07915872	-0.05958901	
5.361	-0.04084082	-0.06041069	-0.07915918	-0.0595893	
5.3612	-0.04084036	-0.0604104	-0.07915964	-0.0595896	
5.3614	-0.0408399	-0.0604101	-0.0791601	-0.0595899	
5.3616	-0.04083944	-0.0604098	-0.07916056	-0.0595902	
5.3618	-0.04083898	-0.0604095	-0.07916102	-0.05959049	
5.362	-0.04083852	-0.06040921	-0.07916147	-0.05959079	
5.3622	-0.04083807	-0.06040892	-0.07916193	-0.05959108	
5.3624	-0.04083761	-0.06040862	-0.07916239	-0.05959138	
5.3626	-0.04083715	-0.06040832	-0.07916285	-0.05959168	
5.3628	-0.0408367	-0.06040803	-0.07916331	-0.05959197	
5.363	-0.04083624	-0.06040773	-0.07916376	-0.05959227	
5.3632	-0.04083578	-0.06040744	-0.07916422	-0.05959256	
5.3634	-0.04083532	-0.06040714	-0.07916468	-0.05959286	
5.3636	-0.04083487	-0.06040685	-0.07916513	-0.05959315	
5.3638	-0.04083441	-0.06040655	-0.07916559	-0.05959345	
5.364	-0.04083396	-0.06040626	-0.07916604	-0.05959374	
5.3642	-0.0408335	-0.06040597	-0.07916649	-0.05959404	
5.3644	-0.04083305	-0.06040567	-0.07916695	-0.05959433	
5.3646	-0.04083259	-0.06040538	-0.0791674	-0.05959462	
5.3648	-0.04083214	-0.06040508	-0.07916786	-0.05959492	
5.365	-0.04083169	-0.06040479	-0.07916831	-0.05959521	
5.3652	-0.04083123	-0.0604045	-0.07916877	-0.0595955	
5.3654	-0.04083078	-0.0604042	-0.07916922	-0.0595958	
5.3656	-0.04083033	-0.06040391	-0.07916967	-0.05959609	
5.3658	-0.04082988	-0.06040362	-0.07917012	-0.05959638	
5.366	-0.04082942	-0.06040333	-0.07917058	-0.05959667	
5.3662	-0.04082897	-0.06040303	-0.07917102	-0.05959696	
5.3664	-0.04082852	-0.06040274	-0.07917148	-0.05959726	
5.3666	-0.04082807	-0.06040245	-0.07917193	-0.05959755	
5.3668	-0.04082762	-0.06040216	-0.07917238	-0.05959784	
5.367	-0.04082717	-0.06040187	-0.07917283	-0.05959813	
5.3672	-0.04082672	-0.06040158	-0.07917328	-0.05959842	
5.3674	-0.04082627	-0.06040129	-0.07917373	-0.05959871	
5.3676	-0.04082582	-0.060401	-0.07917418	-0.059599	
5.3678	-0.04082537	-0.06040071	-0.07917463	-0.05959929	
5.368	-0.04082492	-0.06040042	-0.07917508	-0.05959958	
5.3682	-0.04082447	-0.06040013	-0.07917552	-0.05959987	
5.3684	-0.04082403	-0.06039984	-0.07917597	-0.05960016	
5.3686	-0.04082358	-0.06039955	-0.07917643	-0.05960045	
5.3688	-0.04082313	-0.06039926	-0.07917687	-0.05960074	
5.369	-0.04082268	-0.06039897	-0.07917732	-0.05960103	
5.3692	-0.04082224	-0.06039868	-0.07917777	-0.05960132	
5.3694	-0.04082179	-0.06039839	-0.07917821	-0.05960161	
5.3696	-0.04082134	-0.0603981	-0.07917865	-0.0596019	
5.3698	-0.0408209	-0.06039781	-0.0791791	-0.05960219	
5.37	-0.04082045	-0.06039753	-0.07917955	-0.05960247	
5.3702	-0.04082001	-0.06039724	-0.07917999	-0.05960276	
5.3704	-0.04081956	-0.06039695	-0.07918044	-0.05960305	
5.3706	-0.04081912	-0.06039666	-0.07918088	-0.05960334	
5.3708	-0.04081867	-0.06039638	-0.07918133	-0.05960362	
5.371	-0.04081823	-0.06039609	-0.07918177	-0.05960391	
5.3712	-0.04081779	-0.0603958	-0.07918222	-0.0596042	
5.3714	-0.04081734	-0.06039552	-0.07918265	-0.05960448	
5.3716	-0.0408169	-0.06039523	-0.0791831	-0.05960477	
5.3718	-0.04081646	-0.06039494	-0.07918354	-0.05960505	
5.372	-0.04081601	-0.06039466	-0.07918399	-0.05960534	
5.3722	-0.04081557	-0.06039437	-0.07918443	-0.05960563	
5.3724	-0.04081513	-0.06039409	-0.07918487	-0.05960592	
5.3726	-0.04081469	-0.0603938	-0.07918531	-0.0596062	
5.3728	-0.04081425	-0.06039352	-0.07918575	-0.05960649	
5.373	-0.04081381	-0.06039323	-0.07918619	-0.05960677	
5.3732	-0.04081337	-0.06039295	-0.07918663	-0.05960706	
5.3734	-0.04081292	-0.06039266	-0.07918707	-0.05960734	
5.3736	-0.04081248	-0.06039238	-0.07918751	-0.05960762	
5.3738	-0.04081205	-0.06039209	-0.07918795	-0.05960791	
5.374	-0.04081161	-0.06039181	-0.07918839	-0.05960819	
5.3742	-0.04081117	-0.06039153	-0.07918883	-0.05960847	
5.3744	-0.04081073	-0.06039124	-0.07918927	-0.05960876	
5.3746	-0.04081029	-0.06039096	-0.07918971	-0.05960904	
5.3748	-0.04080985	-0.06039067	-0.07919015	-0.05960932	
5.375	-0.04080942	-0.06039039	-0.07919058	-0.05960961	
5.3752	-0.04080898	-0.06039011	-0.07919102	-0.05960989	
5.3754	-0.04080854	-0.06038983	-0.07919146	-0.05961017	
5.3756	-0.0408081	-0.06038954	-0.07919189	-0.05961046	
5.3758	-0.04080767	-0.06038926	-0.07919233	-0.05961074	
5.376	-0.04080723	-0.06038898	-0.07919277	-0.05961102	
5.3762	-0.0408068	-0.0603887	-0.0791932	-0.0596113	
5.3764	-0.04080636	-0.06038842	-0.07919364	-0.05961158	
5.3766	-0.04080592	-0.06038814	-0.07919408	-0.05961186	
5.3768	-0.04080549	-0.06038785	-0.07919451	-0.05961215	
5.377	-0.04080505	-0.06038757	-0.07919495	-0.05961243	
5.3772	-0.04080462	-0.06038729	-0.07919538	-0.05961271	
5.3774	-0.04080418	-0.06038701	-0.07919581	-0.05961299	
5.3776	-0.04080375	-0.06038673	-0.07919624	-0.05961327	
5.3778	-0.04080332	-0.06038645	-0.07919668	-0.05961355	
5.378	-0.04080288	-0.06038617	-0.07919712	-0.05961383	
5.3782	-0.04080245	-0.06038589	-0.07919755	-0.05961411	
5.3784	-0.04080202	-0.06038561	-0.07919798	-0.05961439	
5.3786	-0.04080159	-0.06038533	-0.07919841	-0.05961467	
5.3788	-0.04080116	-0.06038505	-0.07919884	-0.05961495	
5.379	-0.04080073	-0.06038477	-0.07919928	-0.05961522	
5.3792	-0.0408003	-0.06038449	-0.07919971	-0.0596155	
5.3794	-0.04079986	-0.06038422	-0.07920013	-0.05961578	
5.3796	-0.04079943	-0.06038394	-0.07920057	-0.05961606	
5.3798	-0.040799	-0.06038366	-0.079201	-0.05961634	
5.38	-0.04079857	-0.06038338	-0.07920143	-0.05961662	
5.3802	-0.04079814	-0.0603831	-0.07920185	-0.0596169	
5.3804	-0.04079771	-0.06038282	-0.07920229	-0.05961717	
5.3806	-0.04079728	-0.06038255	-0.07920272	-0.05961745	
5.3808	-0.04079686	-0.06038227	-0.07920314	-0.05961773	
5.381	-0.04079643	-0.06038199	-0.07920358	-0.05961801	
5.3812	-0.040796	-0.06038172	-0.079204	-0.05961828	
5.3814	-0.04079557	-0.06038144	-0.07920443	-0.05961856	
5.3816	-0.04079514	-0.06038116	-0.07920486	-0.05961883	
5.3818	-0.04079472	-0.06038089	-0.07920528	-0.05961911	
5.382	-0.04079429	-0.06038061	-0.07920571	-0.05961939	
5.3822	-0.04079386	-0.06038034	-0.07920614	-0.05961967	
5.3824	-0.04079343	-0.06038006	-0.07920656	-0.05961994	
5.3826	-0.04079301	-0.06037978	-0.07920699	-0.05962021	
5.3828	-0.04079258	-0.06037951	-0.07920741	-0.05962049	
5.383	-0.04079216	-0.06037923	-0.07920785	-0.05962076	
5.3832	-0.04079174	-0.06037896	-0.07920827	-0.05962104	
5.3834	-0.04079131	-0.06037869	-0.07920869	-0.05962132	
5.3836	-0.04079088	-0.06037841	-0.07920912	-0.05962159	
5.3838	-0.04079046	-0.06037814	-0.07920954	-0.05962186	
5.384	-0.04079004	-0.06037786	-0.07920996	-0.05962214	
5.3842	-0.04078961	-0.06037759	-0.07921039	-0.05962241	
5.3844	-0.04078919	-0.06037731	-0.07921081	-0.05962269	
5.3846	-0.04078877	-0.06037704	-0.07921124	-0.05962296	
5.3848	-0.04078834	-0.06037677	-0.07921166	-0.05962323	
5.385	-0.04078792	-0.0603765	-0.07921208	-0.05962351	
5.3852	-0.0407875	-0.06037622	-0.0792125	-0.05962378	
5.3854	-0.04078707	-0.06037595	-0.07921293	-0.05962405	
5.3856	-0.04078665	-0.06037568	-0.07921334	-0.05962432	
5.3858	-0.04078623	-0.0603754	-0.07921377	-0.0596246	
5.386	-0.04078581	-0.06037513	-0.07921419	-0.05962487	
5.3862	-0.04078539	-0.06037486	-0.07921461	-0.05962514	
5.3864	-0.04078497	-0.06037459	-0.07921503	-0.05962541	
5.3866	-0.04078455	-0.06037432	-0.07921545	-0.05962569	
5.3868	-0.04078413	-0.06037404	-0.07921587	-0.05962595	
5.387	-0.04078371	-0.06037378	-0.07921629	-0.05962623	
5.3872	-0.04078329	-0.0603735	-0.07921671	-0.0596265	
5.3874	-0.04078287	-0.06037323	-0.07921713	-0.05962677	
5.3876	-0.04078246	-0.06037296	-0.07921755	-0.05962704	
5.3878	-0.04078204	-0.06037269	-0.07921796	-0.05962731	
5.388	-0.04078162	-0.06037242	-0.07921838	-0.05962758	
5.3882	-0.0407812	-0.06037215	-0.0792188	-0.05962785	
5.3884	-0.04078078	-0.06037188	-0.07921921	-0.05962812	
5.3886	-0.04078037	-0.06037161	-0.07921963	-0.05962839	
5.3888	-0.04077995	-0.06037134	-0.07922005	-0.05962866	
5.389	-0.04077953	-0.06037107	-0.07922047	-0.05962893	
5.3892	-0.04077912	-0.0603708	-0.07922088	-0.0596292	
5.3894	-0.0407787	-0.06037053	-0.0792213	-0.05962947	
5.3896	-0.04077828	-0.06037027	-0.07922172	-0.05962973	
5.3898	-0.04077787	-0.06037	-0.07922213	-0.05963	
5.39	-0.04077746	-0.06036973	-0.07922255	-0.05963027	
5.3902	-0.04077704	-0.06036946	-0.07922296	-0.05963054	
5.3904	-0.04077663	-0.06036919	-0.07922337	-0.05963081	
5.3906	-0.04077621	-0.06036893	-0.07922379	-0.05963108	
5.3908	-0.0407758	-0.06036866	-0.07922421	-0.05963134	
5.391	-0.04077538	-0.06036839	-0.07922462	-0.05963161	
5.3912	-0.04077497	-0.06036812	-0.07922503	-0.05963188	
5.3914	-0.04077456	-0.06036786	-0.07922544	-0.05963214	
5.3916	-0.04077414	-0.06036759	-0.07922585	-0.05963241	
5.3918	-0.04077373	-0.06036732	-0.07922627	-0.05963268	
5.392	-0.04077332	-0.06036706	-0.07922668	-0.05963295	
5.3922	-0.04077291	-0.06036679	-0.07922709	-0.05963321	
5.3924	-0.0407725	-0.06036652	-0.0792275	-0.05963347	
5.3926	-0.04077208	-0.06036626	-0.07922792	-0.05963374	
5.3928	-0.04077167	-0.06036599	-0.07922833	-0.05963401	
5.393	-0.04077126	-0.06036573	-0.07922874	-0.05963427	
5.3932	-0.04077085	-0.06036546	-0.07922915	-0.05963454	
5.3934	-0.04077045	-0.0603652	-0.07922956	-0.0596348	
5.3936	-0.04077004	-0.06036493	-0.07922997	-0.05963507	
5.3938	-0.04076963	-0.06036467	-0.07923038	-0.05963533	
5.394	-0.04076922	-0.0603644	-0.07923079	-0.0596356	
5.3942	-0.04076881	-0.06036414	-0.0792312	-0.05963586	
5.3944	-0.0407684	-0.06036387	-0.0792316	-0.05963613	
5.3946	-0.04076799	-0.06036361	-0.07923201	-0.05963639	
5.3948	-0.04076758	-0.06036334	-0.07923242	-0.05963666	
5.395	-0.04076717	-0.06036308	-0.07923283	-0.05963692	
5.3952	-0.04076677	-0.06036282	-0.07923324	-0.05963718	
5.3954	-0.04076636	-0.06036256	-0.07923364	-0.05963745	
5.3956	-0.04076595	-0.06036229	-0.07923405	-0.05963771	
5.3958	-0.04076555	-0.06036203	-0.07923445	-0.05963797	
5.396	-0.04076514	-0.06036177	-0.07923486	-0.05963823	
5.3962	-0.04076473	-0.0603615	-0.07923527	-0.0596385	
5.3964	-0.04076433	-0.06036124	-0.07923567	-0.05963876	
5.3966	-0.04076392	-0.06036098	-0.07923608	-0.05963902	
5.3968	-0.04076352	-0.06036072	-0.07923649	-0.05963928	
5.397	-0.04076311	-0.06036045	-0.07923689	-0.05963954	
5.3972	-0.04076271	-0.06036019	-0.07923729	-0.05963981	
5.3974	-0.0407623	-0.06035993	-0.0792377	-0.05964007	
5.3976	-0.0407619	-0.06035967	-0.0792381	-0.05964033	
5.3978	-0.0407615	-0.06035941	-0.0792385	-0.05964059	
